,Sku_code,ORDER_SUM,rate,Munit
104,43009,40.0,1,箱
105,43046,140.0,1,箱
106,07390,255.2,10,箱
107,05180,4545.0,15,箱
108,07220,138.0,12,箱
109,07290,470.0,35,箱
110,65590,116.0,25,箱
111,01310,3060.0,14,箱
112,11630,775.0,30,箱
113,73022,7900.0,1,箱
114,72042,53.0,1,箱
115,73161,1600.0,1,箱
116,77041,4.0,1,箱
117,73083,300.0,1,箱
118,76001,3.0,1,箱
119,76017,24.0,1,箱
120,77342,100.0,1,箱
121,79001,7.0,1,箱
122,79310,200.0,50,箱
123,75003,9.0,1,箱
124,73076,400.0,1,箱
125,77104,30.0,1,箱
126,74019,100.0,1,箱
127,74030,2.0,1,箱
128,77410,7.0,1,箱
129,79300,20.0,1,箱
130,78024,200.0,1,箱
131,79208,2.0,1,箱
132,79374,1.0,1,箱
133,11840,30.0,18,箱
134,40047,0.0,12,箱
135,40066,96.0,12,箱
136,40137,1272.0,12,箱
137,07940,221.0,18,箱
138,03090,6000.0,12,盒
139,06060,0.0,36,箱
140,07190,180.0,22,箱
141,01160,82.0,17,箱
142,40053,40.0,20,箱
143,73057,800.0,1,箱
144,79470,10000.0,1,箱
145,73059,43.0,1,箱
146,76024,21.0,1,箱
147,80131,3300.0,1,箱
148,77338,110.0,1,箱
149,73021,5500.0,1,箱
150,73054,400.0,1,箱
151,73155,200.0,1,箱
152,76064,1.0,1,箱
153,77366,1.0,1,箱
154,77101,10.0,1,箱
155,79443,2.0,1,箱
156,74002,1.0,1,箱
157,10040,224.0,29,箱
158,11690,312.0,15,箱
159,11890,128.0,1,箱
160,12050,770.0,10,箱
161,12240,1729.0,13,箱
162,12390,20.0,12,只
163,40045,20.0,10,箱
164,40076,280.0,20,箱
165,43170,840.0,30,箱
166,07350,1683.0,9,箱
167,07470,2460.0,20,箱
168,03180,300.0,12,箱
169,05020,7710.0,26,箱
170,06790,1395.0,18,箱
171,06860,12.0,7,箱
172,07270,282.0,12,箱
173,65230,845.0,15,箱
174,65600,937.0,20,斤
175,01070,552.0,18,箱
176,03080,2796.0,12,箱
177,06740,710.0,20,箱
178,42220,1440.0,24,箱
179,71441,40.0,1,箱
180,77365,4.0,1,箱
181,79372,100.0,50,箱
182,71448,10.0,1,箱
183,77361,20.0,1,箱
184,73006,200.0,1,箱
185,79042,1.0,1,箱
186,74028,1.0,1,箱
187,74075,720.0,1,箱
188,80041,6.0,1,箱
189,76019,2.0,1,箱
190,77311,40.0,1,箱
191,79315,100.0,100,箱
192,79314,1.0,1,箱
193,76047,1.0,1,箱
194,08330,160.0,20,箱
195,08790,690.0,20,箱
196,10010,504.0,18,箱
197,10490,570.0,12,箱
198,12070,2723.5,7,箱
199,40057,100.0,12,箱
200,40068,234.0,18,箱
201,42180,60.0,1,箱
202,43042,182.0,1,箱
203,43330,42.0,3,箱
204,07340,36.0,8,箱
205,07430,24.0,20,箱
206,07700,320.0,5,箱
207,08020,28768.0,30,箱
208,08050,345.0,20,箱
209,05200,13305.0,18,箱
210,06710,240.0,38,箱
211,06850,230.0,40,斤
212,43430,132.0,12,箱
213,43360,99.0,3,箱
214,71417,1080.0,1,箱
215,71434,840.0,1,箱
216,73007,108.0,1,箱
217,79077,30000.0,1,箱
218,73145,225.0,1,箱
219,72031,80.0,1,箱
220,80180,100.0,50,箱
221,73033,15000.0,1,箱
222,73146,200.0,1,箱
223,74011,1.0,1,箱
224,73046,2100.0,1,箱
225,74024,11.0,1,箱
226,79367,50.0,50,箱
227,73016,6.0,1,箱
228,77047,50.0,1,箱
229,71443,10.0,1,箱
230,76027,2.0,1,箱
231,08950,55.0,1,箱
232,11620,3375.0,30,箱
233,11650,966.0,10,箱
234,40044,40.0,10,箱
235,40055,1328.0,8,箱
236,40065,48.0,12,箱
237,04170,243.0,27,箱
238,06120,110.0,16,箱
239,07300,550.0,10,箱
240,43420,228.0,12,箱
241,44203,12.0,12,箱
242,67206,192.0,10,箱
243,01300,64.0,4,箱
244,07560,1200.0,16,箱
245,73011,7200.0,1,箱
246,77030,75.0,1,箱
247,73091,100.0,1,箱
248,76044,7.0,1,箱
249,77121,19.0,1,箱
250,73148,105.0,1,箱
251,79154,18.0,1,箱
252,79211,1.0,1,箱
253,71449,10.0,1,箱
254,76037,10.0,1,箱
255,77330,20.0,1,箱
256,74014,1.0,1,箱
257,73020,400.0,1,箱
