,Sku_code,ORDER_SUM,rate,Munit
0,08340,100.0,20,箱
1,10500,160.0,140,个
2,01270,32.0,8,箱
3,07600,1815.0,29,箱
4,43080,583.0,11,箱
5,65260,200.0,2,箱
6,65780,18.0,30,箱
7,13020,2970.0,23,箱
8,13000,572.0,25,箱
9,40036,60.0,12,箱
10,40046,48.0,12,箱
11,40075,40.0,20,箱
12,40470,30.0,10,箱
13,72043,2.0,1,箱
14,73067,700.0,1,箱
15,73073,27.0,1,箱
16,73129,2700.0,1,箱
17,79418,10.0,1,箱
18,73010,3.0,1,箱
19,79205,1.0,1,箱
20,71103,10.0,1,箱
21,74027,12.0,1,箱
22,80259,50.0,50,箱
23,08270,4023.0,25,箱
24,08660,950.0,25,箱
25,10510,168.0,55,只
26,11750,640.0,10,箱
27,11810,35.0,6,箱
28,11850,15.0,1,箱
29,11860,0.0,15,箱
30,04300,544.0,18,箱
31,07310,3137.5,13,箱
32,07540,2856.0,21,箱
33,07970,0.0,12,箱
34,43030,30.0,10,箱
35,43155,48.0,12,箱
36,43410,24.0,12,箱
37,67207,180.0,12,箱
38,16010,21033.0,18,斤
39,40037,96.0,12,箱
40,06290,80.0,11,箱
41,40069,220.0,20,箱
42,40067,48.0,12,箱
43,40074,246.0,6,箱
44,40480,30.0,10,箱
45,41126,120.0,12,箱
46,42187,204.0,1,箱
47,79036,6000.0,1,箱
48,76043,7.0,1,箱
49,72030,80.0,1,箱
50,72006,18.0,1,箱
51,76016,280.0,1,箱
52,74022,2.0,1,箱
53,76067,2.0,1,箱
54,76042,1.0,1,箱
55,08910,1914.0,25,箱
56,10130,54.0,14,箱
57,12010,260.0,10,根
58,12130,260.0,5,斤
59,04210,204.0,9,斤
60,05590,1240.0,33,箱
61,06390,990.0,10,箱
62,43490,12.0,12,箱
63,65180,465.0,15,箱
64,65730,28.0,24,箱
65,65770,500.0,25,箱
66,66150,655.0,5,盒
67,13160,1380.0,20,箱
68,14190,960.0,15,箱
69,16040,5913.0,27,斤
70,30200,3204.0,36,箱
71,40370,104.0,15,箱
72,40670,84.0,12,箱
73,73061,100.0,1,箱
74,80162,2800.0,50,箱
75,73078,900.0,1,箱
76,71000,200.0,1,箱
77,74021,4.0,1,箱
78,71009,50.0,1,箱
79,78889,20.0,1,箱
80,80244,8.0,1,箱
81,74073,4.0,1,箱
82,79242,10.0,1,箱
83,74017,6.0,1,箱
84,79006,1.0,1,箱
85,79084,1.0,1,箱
86,77033,100.0,1,箱
87,10890,2508.0,26,箱
88,11580,5676.0,26,箱
89,11630,400.0,30,箱
90,11710,852.0,12,箱
91,01310,2604.0,14,箱
92,12190,55.0,5,斤
93,05180,3585.0,15,箱
94,07220,102.0,12,箱
95,07290,570.0,35,箱
96,43046,168.0,1,箱
97,12630,312.4,13,斤
98,13050,367.5,12,箱
99,40056,40.0,4,箱
100,42177,360.0,20,箱
101,40073,160.0,16,箱
102,40387,108.0,6,箱
103,40680,144.0,12,箱
104,43009,20.0,1,箱
105,11670,990.0,10,箱
106,12030,152.0,18,斤
107,72042,23.0,1,箱
108,73161,1700.0,1,箱
109,73022,3100.0,1,箱
110,79300,30.0,1,箱
111,80123,4.0,1,箱
112,76017,12.0,1,箱
113,77410,3.0,1,箱
114,11440,920.0,20,箱
115,01160,82.0,17,箱
116,11840,15.0,18,箱
117,03090,3024.0,12,盒
118,06060,135.0,36,箱
119,07190,1110.0,22,箱
120,40047,36.0,12,箱
121,07940,544.0,18,箱
122,40053,60.0,20,箱
123,40066,72.0,12,箱
124,40137,2460.0,12,箱
125,79470,6900.0,1,箱
126,73119,1.0,1,箱
127,73054,430.0,1,箱
128,80131,3200.0,1,箱
129,73021,3700.0,1,箱
130,73059,42.0,1,箱
131,79471,800.0,200,箱
132,76024,6.0,1,箱
133,73057,100.0,1,箱
134,77338,30.0,1,箱
135,72005,2.0,1,箱
136,79443,2.0,1,箱
137,76006,1.0,1,箱
138,10040,84.0,29,箱
139,01070,264.0,18,箱
140,65600,818.0,20,斤
141,11690,104.0,15,箱
142,11890,169.0,1,箱
143,12050,750.0,10,箱
144,12240,1092.0,13,箱
145,03080,660.0,12,箱
146,03180,192.0,12,箱
147,05020,5010.0,26,箱
148,06740,480.0,20,箱
149,06790,1485.0,18,箱
150,06860,6.0,7,箱
151,07270,132.0,12,箱
152,07350,909.0,9,箱
153,07470,1240.0,20,箱
154,43170,210.0,30,箱
155,65230,812.0,15,箱
156,12390,20.0,12,只
157,40045,10.0,10,箱
158,40076,180.0,20,箱
159,42220,1152.0,24,箱
160,77311,10.0,1,箱
161,71448,100.0,1,箱
162,73006,60.0,1,箱
163,74075,360.0,1,箱
164,77361,10.0,1,箱
165,80041,6.0,1,箱
166,75006,2.0,1,箱
167,75007,3.0,1,箱
168,71441,20.0,1,箱
169,79042,2.0,1,箱
170,08330,80.0,20,箱
171,08790,705.0,20,箱
172,10010,288.0,18,箱
173,10490,290.0,12,箱
174,12070,2401.0,7,箱
175,05200,10965.0,18,箱
176,06710,110.0,38,箱
177,06850,190.0,40,斤
178,07340,12.0,8,箱
179,07430,12.0,20,箱
180,07640,2160.0,10,箱
181,07700,185.0,5,箱
182,07950,1972.0,14,箱
183,08020,24690.0,30,箱
184,08050,225.0,20,箱
185,43042,112.0,1,箱
186,43330,42.0,3,箱
187,43360,93.0,3,箱
188,43430,108.0,12,箱
189,40057,180.0,12,箱
190,40068,126.0,18,箱
191,42180,180.0,1,箱
192,73007,72.0,1,箱
193,79077,32000.0,1,箱
194,74024,7.0,1,箱
195,73046,1400.0,1,箱
196,71434,120.0,1,箱
197,74011,6.0,1,箱
198,71417,840.0,1,箱
199,72031,20.0,1,箱
200,77047,50.0,1,箱
201,73033,6000.0,1,箱
202,73016,2.0,1,箱
203,71436,130.0,1,箱
204,78888,32.0,1,箱
205,76027,6.0,1,箱
206,71433,60.0,1,箱
207,82020,1.0,1,箱
208,73145,100.0,1,箱
209,08950,32.0,1,箱
210,11620,3025.0,30,箱
211,01300,60.0,4,箱
212,11650,808.5,10,箱
213,11900,76.0,8,箱
214,04170,1809.0,27,箱
215,06120,100.0,16,箱
216,07440,392.0,15,斤
217,43420,216.0,12,箱
218,44203,24.0,12,箱
219,67206,192.0,10,箱
220,16070,80.0,16,箱
221,40044,30.0,10,箱
222,40055,1104.0,8,箱
223,40065,48.0,12,箱
224,07300,490.0,10,箱
225,77121,6.0,1,箱
226,77330,50.0,1,箱
227,76044,7.0,1,箱
228,77030,70.0,1,箱
229,79211,2.0,1,箱
230,73091,140.0,1,箱
231,73011,3000.0,1,箱
232,79452,10.0,1,箱
233,73148,30.0,1,箱
234,74072,2.0,1,箱
235,77393,10.0,1,箱
236,77377,1.0,1,箱
