,Sku_code,Sku_name,Stock,ORDER_SUM,Inventory,stockout,箱价,缺货率,资金占用成本,库存管理成本,商品价值损耗成本,缺货成本,销售额,ito,ito_day,time
0,7540,优选泰国桂圆,379.0,214.0,165.0,0.0,136.5,0,22657.635,37.128,1126.125,0,29211.0,0.39338235294117646,2.5420560747663554,2019-12-12
1,7310,金火龙果,1349.0,298.0,1051.0,0.0,135.0,0,142736.31,162.0,7094.25,0,40230.0,0.12416666666666666,8.053691275167786,2019-12-12
2,11620,带叶鲜橙（小）,509.0,176.0,333.0,0.0,90.0,0,30149.82,37.89,1498.5,0,15840.0,0.20902612826603326,4.784090909090909,2019-12-12
3,7350,泰国椰青,436.0,312.0,124.0,0.0,70.02,0,8734.57488,19.6056,434.124,0,21846.239999999998,0.5571428571428572,1.7948717948717947,2019-12-12
4,13160,南水梨,275.0,85.0,190.0,0.0,110.0,0,21025.4,25.575,1045.0,0,9350.0,0.1827956989247312,5.470588235294118,2019-12-12
5,6390,金边香芒,366.0,167.0,199.0,0.0,85.0,0,17016.49,24.0125,845.75,0,14195.0,0.29557522123893804,3.383233532934132,2019-12-12
6,5200,沙洲绿宝瓜,1693.0,579.0,1114.0,0.0,72.0,0,80689.248,101.052,4010.4,0,41688.0,0.20627003918774492,4.848013816925734,2019-12-12
7,1310,克伦森无籽红提,610.0,277.0,333.0,0.0,216.0,0,72359.568,101.84400000000001,3596.4,0,59832.0,0.29374337221633084,3.404332129963899,2019-12-12
8,5020,鲜丰玉麒麟,270.0,192.0,78.0,0.0,105.0,0,8239.14,18.27,409.5,0,20160.0,0.5517241379310345,1.8125,2019-12-12
9,6850,百香果（盒）,41.0,16.0,25.0,0.0,17.5,0,440.125,0.5775,21.875,0,280.0,0.24242424242424243,4.125,2019-12-12
10,65770,冰糖橙,116.0,36.0,80.0,0.0,112.5,0,9054.0,11.025,450.0,0,4050.0,0.1836734693877551,5.444444444444444,2019-12-12
11,7600,菲律宾凤梨,121.0,55.0,66.0,0.0,110.0,0,7303.56,10.285,363.0,0,6050.0,0.29411764705882354,3.4,2019-12-12
12,12190,龙珠果,26.0,6.0,20.0,0.0,70.0,0,1408.4,1.61,70.0,0,420.0,0.13043478260869565,7.666666666666667,2019-12-12
13,1270,冰糖木瓜,12.0,6.0,6.0,0.0,55.04,0,332.22144000000003,0.49536,16.512,0,330.24,0.3333333333333333,3.0,2019-12-12
14,7340,火参果,11.0,3.0,8.0,0.0,90.0,0,724.32,0.855,36.0,0,270.0,0.15789473684210525,6.333333333333334,2019-12-12
15,7300,蜜宝红心火龙果,148.0,71.0,77.0,0.0,100.0,0,7746.2,11.25,385.0,0,7100.0,0.31555555555555553,3.1690140845070425,2019-12-12
16,11650,优选香梨,177.0,105.0,72.0,0.0,63.0,0,4563.216,7.843500000000001,226.8,0,6615.0,0.42168674698795183,2.3714285714285714,2019-12-12
17,7950,金尧榴莲,549.0,147.0,402.0,0.0,279.995,0,113233.33794000001,133.1376225,5627.8995,0,41159.265,0.15457413249211358,6.469387755102041,2019-12-12
18,11710,甄选蓝莓,227.0,100.0,127.0,0.0,110.03999999999999,0,14058.930479999999,19.477079999999997,698.7539999999999,0,11004.0,0.2824858757062147,3.54,2019-12-12
19,12130,原种红玉木瓜,53.0,11.0,42.0,0.0,38.0,0,1605.576,1.805,79.80000000000001,0,418.0,0.11578947368421053,8.636363636363637,2019-12-12
20,7220,台湾释迦,64.0,9.0,55.0,0.0,109.97999999999999,0,6085.1934,6.54381,302.445,0,989.8199999999999,0.07563025210084033,13.222222222222223,2019-12-12
21,12240,珍珠牛奶枣,216.0,106.0,110.0,0.0,84.0,0,9295.44,13.692,462.0,0,8904.0,0.32515337423312884,3.0754716981132075,2019-12-12
