,Sku_code,Sku_name,Stock,ORDER_SUM,Inventory,stockout,箱价,缺货率,资金占用成本,库存管理成本,商品价值损耗成本,缺货成本,销售额,ito,ito_day,time
0,7540,优选泰国桂圆,384,232,152,0,136.5,0.0,20872.488,36.582,1037.4,0.0,31668.0,0.43283582089552236,2.310344827586207,2019-12-08
1,7310,金火龙果,861,370,491,0,135.0,0.0,66682.71,91.26,3314.25,0.0,49950.0,0.27366863905325445,3.654054054054054,2019-12-08
2,11620,带叶鲜橙（小）,181,127,54,0,90.0,0.0,4889.16,10.575000000000001,243.0,0.0,11430.0,0.5404255319148936,1.8503937007874016,2019-12-08
3,7350,泰国椰青,334,168,166,0,70.02,0.0,11693.05992,17.505,581.166,0.0,11763.359999999999,0.336,2.976190476190476,2019-12-08
4,13160,南水梨,169,79,90,0,110.0,0.0,9959.4,14.245000000000001,495.0,0.0,8690.0,0.305019305019305,3.278481012658228,2019-12-08
5,6390,金边香芒,201,136,65,0,85.0,0.0,5558.15,11.305,276.25,0.0,11560.0,0.5112781954887218,1.9558823529411766,2019-12-08
6,5200,沙洲绿宝瓜,1986,1109,877,0,72.0,0.0,63522.864,103.068,3157.2000000000003,0.0,79848.0,0.38735592036325533,2.581605049594229,2019-12-08
7,1310,克伦森无籽红提,392,266,126,0,216.0,0.0,27379.296,55.944,1360.8000000000002,0.0,57456.0,0.5135135135135135,1.9473684210526316,2019-12-08
8,5020,鲜丰玉麒麟,287,206,81,0,105.0,0.0,8556.03,19.32,425.25,0.0,21630.0,0.5597826086956522,1.7864077669902911,2019-12-08
9,6850,百香果（盒）,19,19,0,-5,17.5,0.20833333333333334,0.0,0.16625,0.0,93.625,332.5,1.0,1.0,2019-12-08
10,65770,冰糖橙,78,46,32,0,112.5,0.0,3621.6,6.1875,180.0,0.0,5175.0,0.41818181818181815,2.391304347826087,2019-12-08
11,7600,菲律宾凤梨,141,84,57,0,110.0,0.0,6307.62,10.89,313.5,0.0,9240.0,0.42424242424242425,2.357142857142857,2019-12-08
12,12190,龙珠果,22,8,14,0,70.0,0.0,985.88,1.26,49.0,0.0,560.0,0.2222222222222222,4.5,2019-12-08
13,1270,冰糖木瓜,8,8,0,0,55.04,0.0,0.0,0.22016,0.0,0.0,440.32,1.0,1.0,2019-12-08
14,7340,火参果,4,4,0,-4,90.0,0.5,0.0,0.18,0.0,385.20000000000005,360.0,1.0,1.0,2019-12-08
15,7300,蜜宝红心火龙果,103,62,41,0,100.0,0.0,4124.6,7.2,205.0,0.0,6200.0,0.4305555555555556,2.32258064516129,2019-12-08
16,11650,优选香梨,90,84,6,0,63.0,0.0,380.26800000000003,3.024,18.900000000000002,0.0,5292.0,0.875,1.1428571428571428,2019-12-08
17,7950,金尧榴莲,225,111,114,0,279.995,0.0,32110.94658,47.4591525,1595.9715,0.0,31079.445,0.3274336283185841,3.054054054054054,2019-12-08
18,11710,甄选蓝莓,136,96,40,0,110.03999999999999,0.0,4428.009599999999,9.68352,220.07999999999998,0.0,10563.84,0.5454545454545454,1.8333333333333335,2019-12-08
19,12130,原种红玉木瓜,64,31,33,0,38.0,0.0,1261.5240000000001,1.843,62.7,0.0,1178.0,0.31958762886597936,3.1290322580645165,2019-12-08
20,7220,台湾释迦,37,12,25,0,109.97999999999999,0.0,2765.9969999999994,3.4093799999999996,137.475,0.0,1319.7599999999998,0.1935483870967742,5.166666666666667,2019-12-08
21,12240,珍珠牛奶枣,204,101,103,0,84.0,0.0,8703.912,12.894,432.6,0.0,8484.0,0.3289902280130293,3.0396039603960396,2019-12-08
