,goods_code,商品名称,订货箱数,Stock,Inventory,日期,订货仓库,箱价,ORDER_SUM,stockout,缺货率,ito,ito_day,资金占用成本,库存管理成本,商品价值损耗成本,缺货成本,销售额,time
0,07540,优选泰国桂圆,237,657.0,420.0,2019-12-09,102.0,136.5,237.0,0.0,0,0.2200557103064067,4.544303797468355,57673.98,73.50525,2866.5,0,32350.5,2019-12-12
1,07310,金火龙果,325,1157.0,832.0,2019-12-09,102.0,135.0,325.0,0.0,0,0.16339869281045752,6.12,112993.92,134.2575,5616.0,0,43875.0,2019-12-12
2,11620,带叶鲜橙（小）,206,463.0,257.0,2019-12-09,102.0,90.0,206.0,0.0,0,0.2861111111111111,3.4951456310679614,23268.78,32.4,1156.5,0,18540.0,2019-12-12
3,07350,泰国椰青,348,551.0,203.0,2019-12-09,102.0,70.02,348.0,0.0,0,0.46153846153846156,2.1666666666666665,14299.34436,26.39754,710.703,0,24366.96,2019-12-12
4,13160,南水梨,100,953.0,853.0,2019-12-09,102.0,110.0,100.0,0.0,0,0.05537098560354374,18.060000000000002,94392.98,99.33,4691.5,0,11000.0,2019-12-12
5,06390,金边香芒,185,207.0,22.0,2019-12-09,102.0,85.0,185.0,0.0,0,0.8078602620087336,1.2378378378378379,1881.22,9.7325,93.5,0,15725.0,2019-12-12
6,05200,沙洲绿宝瓜,811,2750.0,1939.0,2019-12-09,102.0,72.0,811.0,0.0,0,0.17295798677756452,5.781750924784217,140445.648,168.804,6980.400000000001,0,58392.0,2019-12-12
7,01310,克伦森无籽红提,304,828.0,524.0,2019-12-09,102.0,216.0,304.0,0.0,0,0.22485207100591717,4.447368421052631,113863.104,146.016,5659.200000000001,0,65664.0,2019-12-12
8,05020,鲜丰玉麒麟,216,486.0,270.0,2019-12-09,102.0,105.0,216.0,0.0,0,0.2857142857142857,3.5,28520.1,39.69,1417.5,0,22680.0,2019-12-12
9,06850,百香果（盒）,16,47.0,31.0,2019-12-09,102.0,17.5,16.0,0.0,0,0.20512820512820512,4.875,545.755,0.6825,27.125,0,280.0,2019-12-12
10,65770,冰糖橙,39,121.0,82.0,2019-12-09,102.0,112.5,39.0,0.0,0,0.1921182266009852,5.205128205128205,9280.35,11.418750000000001,461.25,0,4387.5,2019-12-12
11,07600,菲律宾凤梨,57,93.0,36.0,2019-12-09,102.0,110.0,57.0,0.0,0,0.4418604651162791,2.263157894736842,3983.76,7.095,198.0,0,6270.0,2019-12-12
12,12190,龙珠果,6,12.0,6.0,2019-12-09,102.0,70.0,6.0,0.0,0,0.3333333333333333,3.0,422.52,0.63,21.0,0,420.0,2019-12-12
13,01270,冰糖木瓜,6,10.0,4.0,2019-12-09,102.0,55.04,6.0,0.0,0,0.42857142857142855,2.3333333333333335,221.48096,0.38527999999999996,11.008000000000001,0,330.24,2019-12-12
14,07340,火参果,3,25.0,22.0,2019-12-09,102.0,90.0,3.0,0.0,0,0.06382978723404255,15.666666666666668,1991.88,2.115,99.0,0,270.0,2019-12-12
15,07300,蜜宝红心火龙果,73,98.0,25.0,2019-12-09,102.0,100.0,73.0,0.0,0,0.5934959349593496,1.6849315068493151,2515.0,6.15,125.0,0,7300.0,2019-12-12
16,11650,优选香梨,116,652.0,536.0,2019-12-09,102.0,63.0,116.0,0.0,0,0.09764309764309764,10.241379310344827,33970.608,37.422000000000004,1688.4,0,7308.0,2019-12-12
17,07950,金尧榴莲,181,223.0,42.0,2019-12-09,102.0,279.995,181.0,0.0,0,0.6830188679245283,1.4640883977900554,11830.348740000001,37.099337500000004,587.9895,0,50679.095,2019-12-12
18,11710,甄选蓝莓,105,192.0,87.0,2019-12-09,102.0,110.03999999999999,105.0,0.0,0,0.3763440860215054,2.657142857142857,9630.92088,15.350579999999999,478.674,0,11554.199999999999,2019-12-12
19,12130,原种红玉木瓜,11,107.0,96.0,2019-12-09,102.0,38.0,11.0,0.0,0,0.054187192118226604,18.454545454545453,3669.888,3.857,182.4,0,418.0,2019-12-12
20,07220,台湾释迦,9,61.0,52.0,2019-12-09,102.0,109.97999999999999,9.0,0.0,0,0.07964601769911504,12.555555555555555,5753.273759999999,6.213869999999999,285.948,0,989.8199999999999,2019-12-12
21,12240,珍珠牛奶枣,124,322.0,198.0,2019-12-09,102.0,84.0,124.0,0.0,0,0.23846153846153847,4.193548387096774,16731.792,21.84,831.6,0,10416.0,2019-12-12
