,goods_code,商品名称,订货箱数,Stock,Inventory,日期,订货仓库,箱价,ORDER_SUM,stockout,缺货率,ito,ito_day,资金占用成本,库存管理成本,商品价值损耗成本,缺货成本,销售额,time
0,07540,优选泰国桂圆,189,317.0,128.0,2019-12-09,102.0,136.5,189.0,0.0,0.0,0.4247191011235955,2.3544973544973544,17576.832,30.37125,873.6,0.0,25798.5,2019-12-21
1,07310,金火龙果,331,444.0,113.0,2019-12-09,102.0,135.0,331.0,0.0,0.0,0.5942549371633752,1.6827794561933536,15346.53,37.597500000000004,762.75,0.0,44685.0,2019-12-21
2,11620,带叶鲜橙（小）,186,386.0,200.0,2019-12-09,102.0,90.0,186.0,0.0,0.0,0.3174061433447099,3.150537634408602,18108.0,26.37,900.0,0.0,16740.0,2019-12-21
3,07350,泰国椰青,172,2675.0,2503.0,2019-12-09,102.0,70.02,172.0,0.0,0.0,0.0332174584781769,30.1046511627907,176311.62036,181.28178,8763.003,0.0,12043.439999999999,2019-12-21
4,13160,南水梨,85,1318.0,1233.0,2019-12-09,102.0,110.0,85.0,0.0,0.0,0.033320266562132494,30.011764705882356,136443.78,140.305,6781.5,0.0,9350.0,2019-12-21
5,06390,金边香芒,130,189.0,59.0,2019-12-09,102.0,85.0,130.0,0.0,0.0,0.5241935483870968,1.9076923076923078,5045.09,10.540000000000001,250.75,0.0,11050.0,2019-12-21
6,05200,沙洲绿宝瓜,1122,5997.0,4875.0,2019-12-09,102.0,72.0,1122.0,0.0,0.0,0.1032008830022075,9.689839572192513,353106.0,391.392,17550.0,0.0,80784.0,2019-12-21
7,01310,克伦森无籽红提,285,193.0,0.0,2019-12-09,102.0,216.0,193.0,-92.0,0.32280701754385965,1.0,1.0,0.0,20.844,0.0,21263.04,41688.0,2019-12-21
8,05020,鲜丰玉麒麟,236,1033.0,797.0,2019-12-09,102.0,105.0,236.0,0.0,0.0,0.12896174863387977,7.754237288135594,84187.11,96.075,4184.25,0.0,24780.0,2019-12-21
9,06850,百香果（盒）,33,37.0,4.0,2019-12-09,102.0,17.5,33.0,0.0,0.0,0.8048780487804879,1.2424242424242424,70.42,0.35875,3.5,0.0,577.5,2019-12-21
10,65770,冰糖橙,30,133.0,103.0,2019-12-09,102.0,112.5,30.0,0.0,0.0,0.1271186440677966,7.866666666666667,11657.025,13.275,579.375,0.0,3375.0,2019-12-21
11,07600,菲律宾凤梨,90,142.0,52.0,2019-12-09,102.0,110.0,90.0,0.0,0.0,0.4639175257731959,2.1555555555555554,5754.32,10.67,286.0,0.0,9900.0,2019-12-21
12,12190,龙珠果,5,17.0,12.0,2019-12-09,102.0,70.0,5.0,0.0,0.0,0.1724137931034483,5.8,845.04,1.0150000000000001,42.0,0.0,350.0,2019-12-21
13,01270,冰糖木瓜,9,31.0,22.0,2019-12-09,102.0,55.04,9.0,0.0,0.0,0.16981132075471697,5.888888888888889,1218.14528,1.45856,60.544,0.0,495.36,2019-12-21
14,07340,火参果,3,23.0,20.0,2019-12-09,102.0,90.0,3.0,0.0,0.0,0.06976744186046512,14.333333333333334,1810.8,1.935,90.0,0.0,270.0,2019-12-21
15,07300,蜜宝红心火龙果,72,213.0,141.0,2019-12-09,102.0,100.0,72.0,0.0,0.0,0.2033898305084746,4.916666666666666,14184.6,17.7,705.0,0.0,7200.0,2019-12-21
16,11650,优选香梨,92,1185.0,1093.0,2019-12-09,102.0,63.0,92.0,0.0,0.0,0.04038630377524144,24.76086956521739,69272.154,71.757,3442.9500000000003,0.0,5796.0,2019-12-21
17,07950,金尧榴莲,161,467.0,306.0,2019-12-09,102.0,279.995,161.0,0.0,0.0,0.20827943078913325,4.801242236024844,86192.54082,108.2180675,4283.9235,0.0,45079.195,2019-12-21
18,11710,甄选蓝莓,114,125.0,11.0,2019-12-09,102.0,110.03999999999999,114.0,0.0,0.0,0.8382352941176471,1.1929824561403508,1217.7026399999997,7.48272,60.52199999999999,0.0,12544.56,2019-12-21
19,12130,原种红玉木瓜,27,60.0,33.0,2019-12-09,102.0,38.0,27.0,0.0,0.0,0.2903225806451613,3.444444444444444,1261.5240000000001,1.7670000000000001,62.7,0.0,1026.0,2019-12-21
20,07220,台湾释迦,40,83.0,43.0,2019-12-09,102.0,109.97999999999999,40.0,0.0,0.0,0.31746031746031744,3.1500000000000004,4757.51484,6.92874,236.457,0.0,4399.2,2019-12-21
21,12240,珍珠牛奶枣,126,167.0,41.0,2019-12-09,102.0,84.0,126.0,0.0,0.0,0.6057692307692307,1.650793650793651,3464.664,8.736,172.20000000000002,0.0,10584.0,2019-12-21
