,Sku_code,ORDER_SUM,rate,Munit
202,06850,280.0,40,斤
203,07340,24.0,8,箱
204,07430,16.0,20,箱
205,12070,2730.0,7,箱
206,42180,0.0,1,箱
207,73007,78.0,1,箱
208,71434,350.0,1,箱
209,77045,10.0,1,箱
210,73033,18000.0,1,箱
211,74011,7.0,1,箱
212,71417,590.0,1,箱
213,73016,3.0,1,箱
214,72031,20.0,1,箱
215,76027,1.0,1,箱
216,73146,500.0,1,箱
217,71443,10.0,1,箱
218,79077,22000.0,1,箱
219,73046,400.0,1,箱
220,73093,10.0,1,箱
221,77047,150.0,1,箱
222,79122,10.0,1,箱
223,71432,20.0,1,箱
224,71433,20.0,1,箱
225,73145,25.0,1,箱
226,76032,1.0,1,箱
227,76053,1.0,1,箱
228,11900,299.0,8,箱
229,40065,84.0,12,箱
230,77121,16.0,1,箱
231,43420,216.0,12,箱
232,44203,36.0,12,箱
233,67206,176.0,10,箱
234,01300,80.0,4,箱
235,04170,2511.0,27,箱
236,07440,518.0,15,斤
237,08950,23.0,1,箱
238,16070,120.0,16,箱
239,40044,80.0,10,箱
240,40055,848.0,8,箱
241,06120,50.0,16,箱
242,07300,550.0,10,箱
243,11620,3650.0,30,箱
244,11650,777.0,10,箱
245,73011,4800.0,1,箱
246,77377,5.0,1,箱
247,77030,102.0,1,箱
248,74072,5.0,1,箱
249,77330,60.0,1,箱
250,79383,300.0,300,箱
251,76044,7.0,1,箱
252,73091,80.0,1,箱
253,73148,15.0,1,箱
254,74003,1.0,1,箱
255,79353,1.0,1,箱
256,79354,1.0,1,箱
257,80090,1.0,1,箱
258,77363,40.0,1,箱
259,73020,200.0,1,箱
260,77034,100.0,1,箱
261,79154,6.0,1,箱
262,71449,20.0,1,箱
