,Sku_code,Sku_name,Stock,ORDER_SUM,Inventory,stockout,箱价,缺货率,资金占用成本,库存管理成本,商品价值损耗成本,缺货成本,销售额,ito,ito_day,time
0,7540,优选泰国桂圆,428,216,212,0,136.5,0.0,29111.628,43.68,1446.9,0.0,29484.0,0.3375,2.962962962962963,2019-12-03
1,7310,金火龙果,871,566,305,0,135.0,0.0,41422.05,79.38,2058.75,0.0,76410.0,0.4812925170068027,2.07773851590106,2019-12-03
2,11620,带叶鲜橙（小）,321,299,22,0,90.0,0.0,1991.88,15.435,99.0,0.0,26910.0,0.8717201166180758,1.1471571906354514,2019-12-03
3,7350,泰国椰青,360,161,199,0,70.02,0.0,14017.58388,19.57059,696.6990000000001,0.0,11273.22,0.2880143112701252,3.472049689440994,2019-12-03
4,13160,南水梨,308,58,250,0,110.0,0.0,27665.0,30.69,1375.0,0.0,6380.0,0.1039426523297491,9.620689655172415,2019-12-03
5,6390,金边香芒,231,117,114,0,85.0,0.0,9748.14,14.6625,484.5,0.0,9945.0,0.3391304347826087,2.948717948717949,2019-12-03
6,5200,沙洲绿宝瓜,3630,1073,2557,0,72.0,0.0,185208.624,222.732,9205.2,0.0,77256.0,0.17342815581057056,5.766076421248835,2019-12-03
7,1310,克伦森无籽红提,621,243,378,0,216.0,0.0,82137.888,107.892,4082.4,0.0,52488.0,0.24324324324324326,4.111111111111111,2019-12-03
8,5020,鲜丰玉麒麟,183,183,0,-84,105.0,0.3146067415730337,0.0,9.6075,0.0,9437.400000000001,19215.0,1.0,1.0,2019-12-03
9,6850,百香果（盒）,30,30,0,-1,17.5,0.03225806451612903,0.0,0.2625,0.0,18.725,525.0,1.0,1.0,2019-12-03
10,65770,冰糖橙,127,36,91,0,112.5,0.0,10298.925,12.262500000000001,511.875,0.0,4050.0,0.1651376146788991,6.055555555555555,2019-12-03
11,7600,菲律宾凤梨,116,74,42,0,110.0,0.0,4647.72,8.69,231.0,0.0,8140.0,0.46835443037974683,2.135135135135135,2019-12-03
12,12190,龙珠果,21,9,12,0,70.0,0.0,845.04,1.155,42.0,0.0,630.0,0.2727272727272727,3.666666666666667,2019-12-03
13,1270,冰糖木瓜,8,4,4,0,55.04,0.0,221.48096,0.33024000000000003,11.008000000000001,0.0,220.16,0.3333333333333333,3.0,2019-12-03
14,7340,火参果,8,4,4,0,90.0,0.0,362.16,0.54,18.0,0.0,360.0,0.3333333333333333,3.0,2019-12-03
15,7300,蜜宝红心火龙果,120,51,69,0,100.0,0.0,6941.4,9.450000000000001,345.0,0.0,5100.0,0.2698412698412698,3.7058823529411766,2019-12-03
16,11650,优选香梨,73,51,22,0,63.0,0.0,1394.316,2.9925,69.3,0.0,3213.0,0.5368421052631579,1.8627450980392157,2019-12-03
17,7950,金尧榴莲,273,138,135,0,279.995,0.0,38026.12095,57.11898000000001,1889.96625,0.0,38639.31,0.3382352941176471,2.9565217391304346,2019-12-03
18,11710,甄选蓝莓,147,65,82,0,110.03999999999999,0.0,9077.419679999999,12.59958,451.164,0.0,7152.599999999999,0.2838427947598253,3.523076923076923,2019-12-03
19,12130,原种红玉木瓜,83,34,49,0,38.0,0.0,1873.172,2.508,93.10000000000001,0.0,1292.0,0.25757575757575757,3.8823529411764706,2019-12-03
20,7220,台湾释迦,23,18,5,0,109.97999999999999,0.0,553.1994,1.5397199999999998,27.495,0.0,1979.6399999999999,0.6428571428571429,1.5555555555555554,2019-12-03
21,12240,珍珠牛奶枣,190,88,102,0,84.0,0.0,8619.408,12.264000000000001,428.40000000000003,0.0,7392.0,0.3013698630136986,3.3181818181818183,2019-12-03
