,Sku_code,Sku_name,Stock,ORDER_SUM,Inventory,stockout,箱价,缺货率,资金占用成本,库存管理成本,商品价值损耗成本,缺货成本,销售额,ito,ito_day,time
0,7540,优选泰国桂圆,534,356,178,0,136.5,0.0,24442.782,48.594,1214.8500000000001,0.0,48594.0,0.5,2.0,2019-12-09
1,7310,金火龙果,757,601,156,0,135.0,0.0,21186.36,61.627500000000005,1053.0,0.0,81135.0,0.6582694414019715,1.519134775374376,2019-12-09
2,11620,带叶鲜橙（小）,280,280,0,-18,90.0,0.06040268456375839,0.0,12.6,0.0,1733.4,25200.0,1.0,1.0,2019-12-09
3,7350,泰国椰青,427,299,128,0,70.02,0.0,9016.33536,19.43055,448.128,0.0,20935.98,0.5387387387387388,1.8561872909698995,2019-12-09
4,13160,南水梨,245,238,7,0,110.0,0.0,774.62,13.86,38.5,0.0,26180.0,0.9444444444444444,1.0588235294117647,2019-12-09
5,6390,金边香芒,375,253,122,0,85.0,0.0,10432.22,21.1225,518.5,0.0,21505.0,0.5090543259557344,1.9644268774703557,2019-12-09
6,5200,沙洲绿宝瓜,3122,1436,1686,0,72.0,0.0,122120.352,173.088,6069.6,0.0,103392.0,0.29866888519134777,3.348189415041783,2019-12-09
7,1310,克伦森无籽红提,762,335,427,0,216.0,0.0,92785.392,128.412,4611.6,0.0,72360.0,0.2817493692178301,3.5492537313432835,2019-12-09
8,5020,鲜丰玉麒麟,389,362,27,0,105.0,0.0,2852.01,21.84,141.75,0.0,38010.0,0.8701923076923077,1.149171270718232,2019-12-09
9,6850,百香果（盒）,43,43,0,-8,17.5,0.1568627450980392,0.0,0.37625000000000003,0.0,149.8,752.5,1.0,1.0,2019-12-09
10,65770,冰糖橙,152,97,55,0,112.5,0.0,6224.625,11.64375,309.375,0.0,10912.5,0.46859903381642515,2.134020618556701,2019-12-09
11,7600,菲律宾凤梨,186,122,64,0,110.0,0.0,7082.24,13.75,352.0,0.0,13420.0,0.488,2.0491803278688523,2019-12-09
12,12190,龙珠果,24,20,4,0,70.0,0.0,281.68,0.98,14.0,0.0,1400.0,0.7142857142857143,1.4,2019-12-09
13,1270,冰糖木瓜,17,11,6,0,55.04,0.0,332.22144000000003,0.6329600000000001,16.512,0.0,605.4399999999999,0.4782608695652174,2.090909090909091,2019-12-09
14,7340,火参果,16,12,4,0,90.0,0.0,362.16,0.9,18.0,0.0,1080.0,0.6,1.6666666666666667,2019-12-09
15,7300,蜜宝红心火龙果,144,94,50,0,100.0,0.0,5030.0,9.700000000000001,250.0,0.0,9400.0,0.4845360824742268,2.0638297872340425,2019-12-09
16,11650,优选香梨,159,157,2,0,63.0,0.0,126.756,5.0715,6.300000000000001,0.0,9891.0,0.9751552795031055,1.0254777070063694,2019-12-09
17,7950,金尧榴莲,288,145,143,0,279.995,0.0,40279.520710000004,60.3389225,2001.9642500000002,0.0,40599.275,0.33642691415313225,2.972413793103448,2019-12-09
18,11710,甄选蓝莓,183,150,33,0,110.03999999999999,0.0,3653.10792,11.88432,181.566,0.0,16506.0,0.6944444444444444,1.44,2019-12-09
19,12130,原种红玉木瓜,132,43,89,0,38.0,0.0,3402.292,4.199,169.10000000000002,0.0,1634.0,0.19457013574660634,5.1395348837209305,2019-12-09
20,7220,台湾释迦,25,25,0,-20,109.97999999999999,0.4444444444444444,0.0,1.3747499999999997,0.0,2353.572,2749.4999999999995,1.0,1.0,2019-12-09
21,12240,珍珠牛奶枣,304,145,159,0,84.0,0.0,13436.136,19.446,667.8000000000001,0.0,12180.0,0.31317494600431967,3.193103448275862,2019-12-09
