,Sku_code,ORDER_SUM,rate,Munit
0,05960,1050.0,22,箱
1,07600,2420.0,29,箱
2,07660,154.0,10,箱
3,65260,102.0,2,箱
4,65780,333.0,30,箱
5,40075,120.0,20,箱
6,40470,100.0,10,箱
7,43080,891.0,11,箱
8,08340,40.0,20,箱
9,10500,250.0,140,个
10,13000,728.0,25,箱
11,13020,2970.0,23,箱
12,40035,84.0,12,箱
13,40036,240.0,12,箱
14,40046,48.0,12,箱
15,01270,48.0,8,箱
16,73129,8800.0,1,箱
17,71438,50.0,1,箱
18,73073,57.0,1,箱
19,73067,2700.0,1,箱
20,80259,150.0,50,箱
21,79478,2.0,1,箱
22,73010,5.0,1,箱
23,71416,100.0,1,箱
24,07540,3843.0,21,箱
25,07970,12.0,12,箱
26,43030,20.0,10,箱
27,11810,47.0,6,箱
28,04300,204.0,18,箱
29,06290,70.0,11,箱
30,07310,4050.0,13,箱
31,40069,560.0,20,箱
32,67207,252.0,12,箱
33,40074,156.0,6,箱
34,40480,80.0,10,箱
35,41126,48.0,12,箱
36,43155,48.0,12,箱
37,43410,36.0,12,箱
38,08270,3294.0,25,箱
39,08660,1275.0,25,箱
40,10510,240.0,55,只
41,11750,1520.0,10,箱
42,11850,60.0,1,箱
43,11860,0.0,15,箱
44,16010,25029.0,18,斤
45,40037,96.0,12,箱
46,40067,48.0,12,箱
47,79036,13250.0,1,箱
48,79190,1.0,1,箱
49,72030,100.0,1,箱
50,72006,27.0,1,箱
51,76016,200.0,1,箱
52,79280,50.0,50,箱
53,71462,130.0,1,箱
54,73090,50.0,1,箱
55,43490,60.0,12,箱
56,12010,420.0,10,根
57,04130,18.0,18,箱
58,05590,2244.0,33,箱
59,06390,1460.0,10,箱
60,65520,49.0,1,箱
61,65180,465.0,15,箱
62,65730,91.0,24,箱
63,65770,525.0,25,箱
64,66150,210.0,5,盒
65,40077,200.0,10,箱
66,40370,264.0,15,箱
67,08150,450.0,20,箱
68,08910,5368.0,25,箱
69,10130,108.0,14,箱
70,12130,340.0,5,斤
71,14190,825.0,15,箱
72,13160,1340.0,20,箱
73,16040,15525.0,27,斤
74,30200,4176.0,36,箱
75,79239,300.0,300,箱
76,74021,4.0,1,箱
77,80244,17.0,1,箱
78,71124,20.0,1,箱
79,71000,360.0,1,箱
80,71009,30.0,1,箱
81,73078,1000.0,1,箱
82,80162,1800.0,50,箱
83,79006,2.0,1,箱
84,73061,200.0,1,箱
85,76020,7.0,1,箱
86,78889,60.0,1,箱
87,80294,5.0,10,箱
88,79084,3.0,1,箱
89,05180,3420.0,15,箱
90,06810,681.5,15,箱
91,07220,138.0,12,箱
92,07290,390.0,35,箱
93,07390,132.0,10,箱
94,65590,57.0,25,箱
95,40073,256.0,16,箱
96,40387,192.0,6,箱
97,42177,437.0,20,箱
98,43009,20.0,1,箱
99,43046,196.0,1,箱
100,10890,704.0,26,箱
101,11580,4950.0,26,箱
102,11630,875.0,30,箱
103,11670,6010.0,10,箱
104,11710,972.0,12,箱
105,12030,208.0,18,斤
106,12190,45.0,5,斤
107,12630,277.2,13,斤
108,13050,388.5,12,箱
109,01310,2160.0,14,箱
110,72042,42.0,1,箱
111,73022,3800.0,1,箱
112,73161,3100.0,1,箱
113,79300,210.0,1,箱
114,73076,700.0,1,箱
115,79310,50.0,50,箱
116,77041,2.0,1,箱
117,79001,5.0,1,箱
118,73083,300.0,1,箱
119,07190,270.0,22,箱
120,03090,5124.0,12,盒
121,06060,18.0,36,箱
122,07940,170.0,18,箱
123,40137,1620.0,12,箱
124,11840,30.0,18,箱
