,Sku_code,ORDER_SUM,rate,Munit
97,40387,150.0,6,箱
98,43009,20.0,1,箱
99,43046,154.0,1,箱
100,01310,2977.0,14,箱
101,05180,2310.0,15,箱
102,06810,667.0,15,箱
103,07220,204.0,12,箱
104,07290,330.0,35,箱
105,07390,127.6,10,箱
106,65590,67.0,25,箱
107,10890,880.0,26,箱
108,11580,4774.0,26,箱
109,11630,1000.0,30,箱
110,11670,610.0,10,箱
111,11740,430.0,10,箱
112,12030,152.0,18,斤
113,12190,20.0,5,斤
114,12630,257.4,13,斤
115,13050,514.5,12,箱
116,79001,5.0,1,箱
117,80123,1.0,1,箱
118,79300,550.0,1,箱
119,73161,1700.0,1,箱
120,73022,8200.0,1,箱
121,72042,80.0,1,箱
122,74030,2.0,1,箱
123,74015,14.0,1,箱
124,77041,3.0,1,箱
125,73076,200.0,1,箱
126,77104,40.0,1,箱
127,80311,90.0,10,箱
128,72113,20.0,1,箱
129,77410,5.0,1,箱
130,77020,10.0,1,箱
131,71480,20.0,1,箱
132,40047,48.0,12,箱
133,40053,40.0,20,箱
134,40066,96.0,12,箱
135,40085,198.0,9,箱
136,40086,54.0,6,箱
137,40137,1524.0,12,箱
138,03090,3492.0,12,盒
139,06060,54.0,36,箱
140,07190,240.0,22,箱
141,07940,272.0,18,箱
142,30220,650.0,25,箱
143,73057,1200.0,1,箱
144,80131,3800.0,1,箱
145,73119,1.0,1,箱
146,79470,11100.0,1,箱
147,73059,64.0,1,箱
148,73021,7000.0,1,箱
149,72005,2.0,1,箱
150,76024,23.0,1,箱
151,73155,100.0,1,箱
152,73027,5.0,1,箱
153,77338,30.0,1,箱
154,73054,240.0,1,箱
155,79443,2.0,1,箱
156,77101,20.0,1,箱
157,79471,400.0,200,箱
158,71119,10.0,1,箱
159,76036,1.0,1,箱
160,65600,321.0,20,斤
161,06790,1330.0,18,箱
162,40045,10.0,10,箱
163,40076,160.0,20,箱
164,42220,1104.0,24,箱
165,43170,2580.0,30,箱
166,65230,871.0,15,箱
167,01070,384.0,18,箱
168,03080,1104.0,12,箱
169,03180,216.0,12,箱
170,05020,5970.0,26,箱
171,06740,1120.0,20,箱
172,07070,1548.0,33,箱
173,07270,288.0,12,箱
174,07350,1179.0,9,箱
175,07470,1520.0,20,箱
176,10040,140.0,29,箱
177,11690,296.0,15,箱
178,11890,257.0,1,箱
179,12050,645.0,10,箱
180,12240,1261.0,13,箱
181,12390,40.0,12,只
182,74075,480.0,1,箱
183,79042,12.0,1,箱
184,77365,4.0,1,箱
185,73006,250.0,1,箱
186,77361,70.0,1,箱
187,71441,20.0,1,箱
188,79315,100.0,100,箱
189,72111,20.0,1,箱
190,71001,200.0,1,箱
191,77311,210.0,1,箱
192,71448,10.0,1,箱
193,79314,1.0,1,箱
194,07340,24.0,8,箱
195,43360,105.0,3,箱
196,40057,100.0,12,箱
197,40068,144.0,18,箱
198,42180,40.0,1,箱
199,43042,98.0,1,箱
200,43330,42.0,3,箱
201,43430,480.0,12,箱
202,05200,10470.0,18,箱
203,06710,220.0,38,箱
204,06850,180.0,40,斤
205,07430,1180.0,20,箱
206,08050,465.0,20,箱
207,08020,14700.0,30,箱
208,08790,375.0,20,箱
209,08330,80.0,20,箱
210,10010,216.0,18,箱
211,10490,480.0,12,箱
212,12070,2054.0,7,箱
213,73007,108.0,1,箱
214,79077,40000.0,1,箱
215,71434,1030.0,1,箱
216,73046,3100.0,1,箱
217,77047,100.0,1,箱
218,76027,2.0,1,箱
219,73033,24000.0,1,箱
220,71417,490.0,1,箱
221,71436,30.0,1,箱
222,73146,200.0,1,箱
223,73145,250.0,1,箱
224,77011,5.0,1,箱
225,79344,15.0,1,箱
226,73016,2.0,1,箱
227,72031,20.0,1,箱
228,78888,10.0,1,箱
229,74011,2.0,1,箱
230,40044,40.0,10,箱
231,40055,1616.0,8,箱
232,40065,156.0,12,箱
233,43420,444.0,12,箱
234,44203,48.0,12,箱
235,01300,68.0,4,箱
236,04170,378.0,27,箱
237,06120,50.0,16,箱
238,07300,380.0,10,箱
239,07560,825.0,16,箱
240,67206,192.0,10,箱
241,08950,126.0,1,箱
242,11620,2350.0,30,箱
243,11650,1018.5,10,箱
244,73011,6300.0,1,箱
245,73085,4.0,1,箱
246,79154,24.0,1,箱
247,77030,160.0,1,箱
248,77121,20.0,1,箱
249,73148,240.0,1,箱
250,73091,120.0,1,箱
251,77330,20.0,1,箱
252,73164,1.0,1,箱
253,77377,4.0,1,箱
254,74016,7.7,1,箱
255,74014,1.0,1,箱
256,79383,300.0,300,箱
257,71449,30.0,1,箱
258,74072,1.0,1,箱
259,80165,50.0,10,箱
