,Sku_code,ORDER_SUM,rate,Munit
0,01270,48.0,8,箱
1,08340,60.0,20,箱
2,10500,270.0,140,个
3,13000,364.0,25,箱
4,13020,3427.0,23,箱
5,65260,96.0,2,箱
6,40035,108.0,12,箱
7,40036,204.0,12,箱
8,40046,12.0,12,箱
9,40470,80.0,10,箱
10,65780,54.0,30,箱
11,05150,0.0,8,箱
12,07600,1897.5,29,箱
13,73073,72.0,1,箱
14,79478,2.0,1,箱
15,73067,3000.0,1,箱
16,73010,43.0,1,箱
17,73012,90.0,1,箱
18,73129,1500.0,1,箱
19,79449,50.0,1,箱
20,79204,5.0,1,箱
21,80259,650.0,50,箱
22,79205,2.0,1,箱
23,79210,1.0,1,箱
24,73098,75.0,1,箱
25,73096,20.0,1,箱
26,71004,20.0,1,箱
27,72043,1.0,1,箱
28,77105,10.0,1,箱
29,73013,6.0,1,箱
30,72044,25.0,25,箱
31,72010,15.0,1,箱
32,06290,44.0,11,箱
33,07310,7450.0,13,箱
34,07540,4263.0,21,箱
35,07970,48.0,12,箱
36,10510,108.0,55,只
37,11750,280.0,10,箱
38,67000,42.0,7,箱
39,67207,228.0,12,箱
40,40037,72.0,12,箱
41,40067,432.0,12,箱
42,40480,100.0,10,箱
43,41126,48.0,12,箱
44,42187,60.0,1,箱
45,43155,60.0,12,箱
46,43030,10.0,10,箱
47,43410,36.0,12,箱
48,04300,544.0,18,箱
49,08660,2673.0,25,箱
50,16010,33156.0,18,斤
51,73090,150.0,1,箱
52,72006,40.0,1,箱
53,76016,520.0,1,箱
54,79036,17750.0,1,箱
55,73075,200.0,1,箱
56,76043,12.0,1,箱
57,72030,60.0,1,箱
58,74022,5.0,1,箱
59,71447,40.0,1,箱
60,74012,1.0,1,箱
61,71462,70.0,1,箱
62,77374,50.0,1,箱
63,79228,1.0,1,箱
64,79190,1.0,1,箱
65,04210,37.0,9,斤
66,05590,1280.0,33,箱
67,06000,35.0,8,箱
68,06390,1580.0,10,箱
69,01020,228.0,20,箱
70,08460,1800.0,28,箱
71,10130,36.0,14,箱
72,12010,270.0,10,根
73,12060,102.0,20,箱
74,13160,1500.0,20,箱
75,14190,1080.0,15,箱
76,43490,60.0,12,箱
77,65550,1827.0,7,箱
78,65730,696.0,24,箱
79,65770,1230.0,25,箱
80,30200,900.0,36,箱
81,40370,56.0,15,箱
82,40670,108.0,12,箱
83,65180,390.0,15,箱
84,12130,370.0,5,斤
85,16040,8046.0,27,斤
86,74017,3.0,1,箱
87,78889,130.0,1,箱
88,80244,53.0,1,箱
89,76009,1.0,1,箱
90,71000,1000.0,1,箱
91,73061,500.0,1,箱
92,73078,700.0,1,箱
93,74021,8.0,1,箱
94,79428,40.0,1,箱
95,80162,1000.0,50,箱
96,79006,6.0,1,箱
97,78007,30.0,1,箱
98,79239,1800.0,300,箱
99,79203,2.0,1,箱
100,71009,10.0,1,箱
101,79084,4.0,1,箱
102,79098,1.0,1,箱
103,01310,3318.0,14,箱
104,05180,3645.0,15,箱
105,07220,138.0,12,箱
106,07290,130.0,35,箱
107,10890,1025.0,26,箱
108,11120,817.0,5,箱
109,11630,600.0,30,箱
110,11670,1180.0,10,箱
111,11710,852.0,12,箱
112,12030,220.0,18,斤
113,12190,60.0,5,斤
114,12630,609.0,13,斤
115,13050,535.5,12,箱
116,43340,33.0,3,箱
117,40073,1280.0,16,箱
118,40387,144.0,6,箱
119,40680,84.0,12,箱
120,43046,280.0,1,箱
121,43009,0.0,1,箱
122,07390,224.4,10,箱
123,40054,192.0,16,箱
124,72042,43.0,1,箱
125,74030,1.0,1,箱
126,76017,12.0,1,箱
127,79208,3.0,1,箱
128,75310,2.0,1,箱
129,74019,200.0,1,箱
130,73022,7900.0,1,箱
131,79300,70.0,1,箱
132,73161,2700.0,1,箱
133,77104,60.0,1,箱
134,80084,10.0,1,箱
135,77041,6.0,1,箱
136,79001,3.0,1,箱
137,74013,1.0,1,箱
138,74015,1.0,1,箱
139,75003,4.0,1,箱
140,77324,10.0,1,箱
141,76001,1.0,1,箱
142,80123,1.0,1,箱
143,03090,3456.0,12,盒
144,07190,370.0,22,箱
145,07940,663.0,18,箱
146,01160,213.2,17,箱
147,40047,0.0,12,箱
148,40053,100.0,20,箱
149,40066,324.0,12,箱
150,40137,1416.0,12,箱
151,11440,1311.0,20,箱
152,73021,9300.0,1,箱
153,73059,109.0,1,箱
154,79470,13600.0,1,箱
155,80131,7400.0,1,箱
156,77338,47.0,1,箱
157,73054,770.0,1,箱
158,79443,5.0,1,箱
159,73066,150.0,1,箱
160,76024,14.0,1,箱
161,72005,5.0,1,箱
162,73056,25.0,1,箱
163,73027,8.0,1,箱
164,73155,1100.0,1,箱
165,79471,1000.0,200,箱
166,03080,732.0,12,箱
167,03180,264.0,12,箱
168,05020,5430.0,26,箱
169,06740,540.0,20,箱
170,06860,6.0,7,箱
171,07070,891.0,33,箱
172,07270,120.0,12,箱
173,07350,1215.0,9,箱
174,07470,1160.0,20,箱
175,01070,372.0,18,箱
