,Sku_code,Sku_name,Stock,ORDER_SUM,Inventory,stockout,箱价,缺货率,资金占用成本,库存管理成本,商品价值损耗成本,缺货成本,销售额,ito,ito_day,time
0,7540,优选泰国桂圆,251.0,165.0,86.0,0.0,136.5,0,11809.434,23.00025,586.95,0,22522.5,0.4896142433234421,2.0424242424242425,2019-12-28
1,7310,金火龙果,892.0,273.0,619.0,0.0,135.0,0,84066.39,101.9925,4178.25,0,36855.0,0.18067504963600264,5.534798534798535,2019-12-28
2,11620,带叶鲜橙（小）,238.0,109.0,129.0,0.0,90.0,0,11679.66,16.515,580.5,0,9810.0,0.2970027247956403,3.36697247706422,2019-12-28
3,7350,泰国椰青,416.0,183.0,233.0,0.0,70.02,0,16412.54796,22.72149,815.7330000000001,0,12813.66,0.28197226502311246,3.546448087431694,2019-12-28
4,13160,南水梨,106.0,75.0,31.0,0.0,110.0,0,3430.46,7.535,170.5,0,8250.0,0.5474452554744526,1.8266666666666667,2019-12-28
5,6390,金边香芒,293.0,111.0,182.0,0.0,85.0,0,15562.82,20.1875,773.5,0,9435.0,0.2336842105263158,4.279279279279279,2019-12-28
6,5200,沙洲绿宝瓜,1564.0,770.0,794.0,0.0,72.0,0,57511.008,84.888,2858.4,0,55440.0,0.3265479219677693,3.0623376623376624,2019-12-28
7,1310,克伦森无籽红提,476.0,209.0,267.0,0.0,216.0,0,58018.032,80.244,2883.6000000000004,0,45144.0,0.2812920592193809,3.5550239234449763,2019-12-28
8,5020,鲜丰玉麒麟,602.0,227.0,375.0,0.0,105.0,0,39611.25,51.292500000000004,1968.75,0,23835.0,0.2323439099283521,4.303964757709251,2019-12-28
9,6850,百香果（盒）,23.0,22.0,1.0,0.0,17.5,0,17.605,0.21,0.875,0,385.0,0.9166666666666666,1.090909090909091,2019-12-28
10,65770,冰糖橙,90.0,16.0,74.0,0.0,112.5,0,8374.95,9.225,416.25,0,1800.0,0.0975609756097561,10.25,2019-12-28
11,7600,菲律宾凤梨,182.0,102.0,80.0,0.0,110.0,0,8852.8,14.41,440.0,0,11220.0,0.3893129770992366,2.5686274509803924,2019-12-28
12,12190,龙珠果,29.0,7.0,22.0,0.0,70.0,0,1549.24,1.7850000000000001,77.0,0,490.0,0.13725490196078433,7.285714285714285,2019-12-28
13,1270,冰糖木瓜,13.0,3.0,10.0,0.0,55.04,0,553.7024,0.6329600000000001,27.52,0,165.12,0.13043478260869565,7.666666666666667,2019-12-28
14,7340,火参果,8.0,1.0,7.0,0.0,90.0,0,633.78,0.675,31.5,0,90.0,0.06666666666666667,15.0,2019-12-28
15,7300,蜜宝红心火龙果,86.0,44.0,42.0,0.0,100.0,0,4225.2,6.4,210.0,0,4400.0,0.34375,2.909090909090909,2019-12-28
16,11650,优选香梨,118.0,65.0,53.0,0.0,63.0,0,3359.034,5.3865,166.95000000000002,0,4095.0,0.38011695906432746,2.6307692307692307,2019-12-28
17,7950,金尧榴莲,,,,,279.995,0,,,,0,,,,2019-12-28
18,11710,甄选蓝莓,126.0,63.0,63.0,0.0,110.03999999999999,0,6974.1151199999995,10.398779999999999,346.626,0,6932.5199999999995,0.3333333333333333,3.0,2019-12-28
19,12130,原种红玉木瓜,85.0,28.0,57.0,0.0,38.0,0,2178.996,2.698,108.30000000000001,0,1064.0,0.19718309859154928,5.071428571428572,2019-12-28
20,7220,台湾释迦,27.0,16.0,11.0,0.0,109.97999999999999,0,1217.0386799999999,2.08962,60.489000000000004,0,1759.6799999999998,0.42105263157894735,2.375,2019-12-28
21,12240,珍珠牛奶枣,188.0,118.0,70.0,0.0,84.0,0,5915.28,10.836,294.0,0,9912.0,0.4573643410852713,2.1864406779661016,2019-12-28
