,Sku_code,ORDER_SUM,rate,Munit
0,08340,100.0,20,箱
1,10500,210.0,140,个
2,13000,676.0,25,箱
3,13020,4830.0,23,箱
4,40036,156.0,12,箱
5,40046,72.0,12,箱
6,40470,90.0,10,箱
7,65260,122.0,2,箱
8,65780,9.0,30,箱
9,40035,48.0,12,箱
10,01270,48.0,8,箱
11,05150,45.0,8,箱
12,07600,2200.0,29,箱
13,80259,450.0,50,箱
14,73073,40.0,1,箱
15,73067,1300.0,1,箱
16,73010,23.0,1,箱
17,79449,30.0,1,箱
18,71416,20.0,1,箱
19,73129,800.0,1,箱
20,72021,25.0,1,箱
21,81002,40.0,1,箱
22,79210,2.0,1,箱
23,73013,6.0,1,箱
24,79204,2.0,1,箱
25,79205,4.0,1,箱
26,75201,1.0,1,箱
27,07970,36.0,12,箱
28,08660,2376.0,25,箱
29,10510,108.0,55,只
30,11750,600.0,10,箱
31,16010,37422.0,18,斤
32,40067,312.0,12,箱
33,40480,90.0,10,箱
34,41126,96.0,12,箱
35,42187,276.0,1,箱
36,43030,10.0,10,箱
37,43155,72.0,12,箱
38,43410,60.0,12,箱
39,67207,336.0,12,箱
40,40037,60.0,12,箱
41,67000,70.0,7,箱
42,04300,697.0,18,箱
43,06290,275.0,11,箱
44,07310,7362.5,13,箱
45,07540,2982.0,21,箱
46,72006,23.0,1,箱
47,79036,6750.0,1,箱
48,79190,1.0,1,箱
49,74012,1.0,1,箱
50,75001,4.0,1,箱
51,76016,200.0,1,箱
52,71447,60.0,1,箱
53,73090,100.0,1,箱
54,76043,4.0,1,箱
55,71462,20.0,1,箱
56,72030,20.0,1,箱
57,74022,6.0,1,箱
58,79486,1.0,1,箱
59,77374,50.0,1,箱
60,08460,1050.0,28,箱
61,10130,42.0,14,箱
62,12010,310.0,10,根
63,13160,1560.0,20,箱
64,14190,1050.0,15,箱
65,16040,10179.0,27,斤
66,30200,1008.0,36,箱
67,40370,152.0,15,箱
68,40670,156.0,12,箱
69,65180,375.0,15,箱
70,65550,2044.0,7,箱
71,65730,192.0,24,箱
72,65770,1080.0,25,箱
73,12130,300.0,5,斤
74,43490,48.0,12,箱
75,01020,132.0,20,箱
76,04210,24.0,9,斤
77,05590,2080.0,33,箱
78,06000,50.0,8,箱
79,06390,1520.0,10,箱
80,79084,1.0,1,箱
81,74021,5.0,1,箱
82,80014,1.0,1,箱
83,79242,130.0,1,箱
84,79428,10.0,1,箱
85,80244,26.0,1,箱
86,73061,100.0,1,箱
87,71000,370.0,1,箱
88,73078,300.0,1,箱
89,77102,50.0,1,箱
90,71009,10.0,1,箱
91,71124,20.0,1,箱
92,78889,20.0,1,箱
93,79006,7.0,1,箱
94,79203,3.0,1,箱
95,79226,2.0,1,箱
96,80162,800.0,50,箱
97,79385,20.0,1,箱
98,79239,300.0,300,箱
99,10890,600.0,26,箱
100,11120,566.2,5,箱
101,11630,330.0,30,箱
102,11670,2820.0,10,箱
103,11710,900.0,12,箱
104,12030,130.0,18,斤
105,12190,65.0,5,斤
106,12630,507.5,13,斤
107,13050,367.5,12,箱
108,40387,192.0,6,箱
109,40680,180.0,12,箱
110,42177,1480.0,20,箱
111,43046,392.0,1,箱
112,43340,45.0,3,箱
113,40054,304.0,16,箱
114,40073,672.0,16,箱
115,43009,0.0,1,箱
116,01310,3528.0,14,箱
117,05180,6735.0,15,箱
118,07220,300.0,12,箱
119,07290,140.0,35,箱
120,07390,184.8,10,箱
121,72042,44.0,1,箱
122,79300,550.0,1,箱
123,77104,40.0,1,箱
124,77041,36.0,1,箱
125,73022,3500.0,1,箱
126,79001,7.0,1,箱
127,74019,200.0,1,箱
128,75003,5.0,1,箱
129,77410,2.0,1,箱
130,79310,250.0,50,箱
