,Sku_code,Sku_name,Stock,ORDER_SUM,Inventory,stockout,箱价,缺货率,资金占用成本,库存管理成本,商品价值损耗成本,缺货成本,销售额,ito,ito_day,time
0,7540,优选泰国桂圆,225,165,60,0,136.5,0.0,8239.14,19.45125,409.5,0.0,22522.5,0.5789473684210527,1.7272727272727273,2019-12-05
1,7310,金火龙果,1124,582,542,0,135.0,0.0,73609.02,112.455,3658.5,0.0,78570.0,0.34933973589435774,2.8625429553264605,2019-12-05
2,11620,带叶鲜橙（小）,231,93,138,0,90.0,0.0,12494.52,16.605,621.0,0.0,8370.0,0.25203252032520324,3.9677419354838714,2019-12-05
3,7350,泰国椰青,282,206,76,0,70.02,0.0,5353.449119999999,12.53358,266.07599999999996,0.0,14424.119999999999,0.5754189944134078,1.7378640776699028,2019-12-05
4,13160,南水梨,197,95,102,0,110.0,0.0,11287.32,16.445,561.0,0.0,10450.0,0.3177257525083612,3.1473684210526316,2019-12-05
5,6390,金边香芒,235,151,84,0,85.0,0.0,7182.84,13.557500000000001,357.0,0.0,12835.0,0.47335423197492166,2.1125827814569536,2019-12-05
6,5200,沙洲绿宝瓜,1758,1329,429,0,72.0,0.0,31073.328,78.732,1544.4,0.0,95688.0,0.607681755829904,1.6455981941309255,2019-12-05
7,1310,克伦森无籽红提,332,311,21,0,216.0,0.0,4563.216,38.124,226.8,0.0,67176.0,0.8810198300283286,1.135048231511254,2019-12-05
8,5020,鲜丰玉麒麟,257,194,63,0,105.0,0.0,6654.69,16.8,330.75,0.0,20370.0,0.60625,1.6494845360824744,2019-12-05
9,6850,百香果（盒）,29,21,8,0,17.5,0.0,140.84,0.32375,7.0,0.0,367.5,0.5675675675675675,1.761904761904762,2019-12-05
10,65770,冰糖橙,106,44,62,0,112.5,0.0,7016.85,9.450000000000001,348.75,0.0,4950.0,0.2619047619047619,3.818181818181818,2019-12-05
11,7600,菲律宾凤梨,129,64,65,0,110.0,0.0,7192.9,10.67,357.5,0.0,7040.0,0.32989690721649484,3.03125,2019-12-05
12,12190,龙珠果,16,13,3,0,70.0,0.0,211.26,0.665,10.5,0.0,910.0,0.6842105263157895,1.4615384615384615,2019-12-05
13,1270,冰糖木瓜,8,1,7,0,55.04,0.0,387.59168,0.4128,19.264,0.0,55.04,0.06666666666666667,15.0,2019-12-05
14,7340,火参果,7,4,3,0,90.0,0.0,271.62,0.45,13.5,0.0,360.0,0.4,2.5,2019-12-05
15,7300,蜜宝红心火龙果,74,55,19,0,100.0,0.0,1911.4,4.65,95.0,0.0,5500.0,0.5913978494623656,1.690909090909091,2019-12-05
16,11650,优选香梨,82,82,0,-4,63.0,0.046511627906976744,0.0,2.583,0.0,269.64000000000004,5166.0,1.0,1.0,2019-12-05
17,7950,金尧榴莲,315,212,103,0,279.995,0.0,29012.52191,58.518955000000005,1441.9742500000002,0.0,59358.94,0.507177033492823,1.9716981132075473,2019-12-05
18,11710,甄选蓝莓,126,117,9,0,110.03999999999999,0.0,996.30216,7.4277,49.518,0.0,12874.679999999998,0.8666666666666667,1.1538461538461537,2019-12-05
19,12130,原种红玉木瓜,68,39,29,0,38.0,0.0,1108.612,1.843,55.1,0.0,1482.0,0.4020618556701031,2.4871794871794872,2019-12-05
20,7220,台湾释迦,50,50,0,-2,109.97999999999999,0.038461538461538464,0.0,2.7494999999999994,0.0,235.3572,5498.999999999999,1.0,1.0,2019-12-05
21,12240,珍珠牛奶枣,185,112,73,0,84.0,0.0,6168.792,10.836,306.6,0.0,9408.0,0.43410852713178294,2.303571428571429,2019-12-05
