,Sku_code,Sku_name,Stock,ORDER_SUM,Inventory,stockout,箱价,缺货率,资金占用成本,库存管理成本,商品价值损耗成本,缺货成本,销售额,ito,ito_day,time
0,7540,优选泰国桂圆,125.0,125.0,0.0,-98.0,136.5,0.43946188340807174,0.0,8.53125,0.0,14313.390000000001,17062.5,1.0,1.0,2019-12-31
1,7310,金火龙果,558.0,517.0,41.0,0.0,135.0,0.0,5568.21,40.4325,276.75,0.0,69795.0,0.8631051752921536,1.1586073500967118,2019-12-31
2,11620,带叶鲜橙（小）,66.0,66.0,0.0,-101.0,90.0,0.6047904191616766,0.0,2.97,0.0,9726.300000000001,5940.0,1.0,1.0,2019-12-31
3,7350,泰国椰青,144.0,144.0,0.0,-124.0,70.02,0.4626865671641791,0.0,5.04144,0.0,9290.2536,10082.88,1.0,1.0,2019-12-31
4,13160,南水梨,109.0,109.0,0.0,-10.0,110.0,0.08403361344537816,0.0,5.995,0.0,1177.0,11990.0,1.0,1.0,2019-12-31
5,6390,金边香芒,206.0,206.0,0.0,-33.0,85.0,0.13807531380753138,0.0,8.755,0.0,3001.3500000000004,17510.0,1.0,1.0,2019-12-31
6,5200,沙洲绿宝瓜,786.0,554.0,232.0,0.0,72.0,0.0,16804.224,36.648,835.2,0.0,39888.0,0.5442043222003929,1.8375451263537905,2019-12-31
7,1310,克伦森无籽红提,141.0,141.0,0.0,-201.0,216.0,0.5877192982456141,0.0,15.228,0.0,46455.12,30456.0,1.0,1.0,2019-12-31
8,5020,鲜丰玉麒麟,160.0,160.0,0.0,-237.0,105.0,0.5969773299748111,0.0,8.4,0.0,26626.95,16800.0,1.0,1.0,2019-12-31
9,6850,百香果（盒）,50.0,50.0,0.0,-7.0,17.5,0.12280701754385964,0.0,0.4375,0.0,131.07500000000002,875.0,1.0,1.0,2019-12-31
10,65770,冰糖橙,47.0,30.0,17.0,0.0,112.5,0.0,1923.975,3.6,95.625,0.0,3375.0,0.46875,2.1333333333333333,2019-12-31
11,7600,菲律宾凤梨,204.0,158.0,46.0,0.0,110.0,0.0,5090.36,13.75,253.0,0.0,17380.0,0.632,1.5822784810126582,2019-12-31
12,12190,龙珠果,56.0,17.0,39.0,0.0,70.0,0.0,2746.38,3.325,136.5,0.0,1190.0,0.17894736842105263,5.588235294117647,2019-12-31
13,1270,冰糖木瓜,5.0,5.0,0.0,-6.0,55.04,0.5454545454545454,0.0,0.1376,0.0,353.3568,275.2,1.0,1.0,2019-12-31
14,7340,火参果,4.0,4.0,0.0,-14.0,90.0,0.7777777777777778,0.0,0.18,0.0,1348.2,360.0,1.0,1.0,2019-12-31
15,7300,蜜宝红心火龙果,46.0,46.0,0.0,-90.0,100.0,0.6617647058823529,0.0,2.3000000000000003,0.0,9630.0,4600.0,1.0,1.0,2019-12-31
16,11650,优选香梨,57.0,57.0,0.0,-85.0,63.0,0.5985915492957746,0.0,1.7955,0.0,5729.85,3591.0,1.0,1.0,2019-12-31
17,7950,金尧榴莲,,,,,279.995,0.0,,,,0.0,,,,2019-12-31
18,11710,甄选蓝莓,66.0,66.0,0.0,-69.0,110.03999999999999,0.5111111111111111,0.0,3.6313199999999997,0.0,8124.2532,7262.639999999999,1.0,1.0,2019-12-31
19,12130,原种红玉木瓜,115.0,70.0,45.0,0.0,38.0,0.0,1720.26,3.04,85.5,0.0,2660.0,0.4375,2.2857142857142856,2019-12-31
20,7220,台湾释迦,33.0,33.0,0.0,-72.0,109.97999999999999,0.6857142857142857,0.0,1.8146699999999998,0.0,8472.8592,3629.3399999999997,1.0,1.0,2019-12-31
21,12240,珍珠牛奶枣,202.0,167.0,35.0,0.0,84.0,0.0,2957.64,9.954,147.0,0.0,14028.0,0.7046413502109705,1.4191616766467066,2019-12-31
