,goods_code,商品名称,订货箱数,Stock,Inventory,日期,订货仓库,箱价,ORDER_SUM,stockout,缺货率,ito,ito_day,资金占用成本,库存管理成本,商品价值损耗成本,缺货成本,销售额,time
0,07540,优选泰国桂圆,194,395.0,201.0,2019-12-09,102.0,136.5,194.0,0.0,0,0.32550335570469796,3.0721649484536084,27601.119,40.677,1371.825,0,26481.0,2019-12-25
1,07310,金火龙果,467,880.0,413.0,2019-12-09,102.0,135.0,467.0,0.0,0,0.36117556071152357,2.7687366167023555,56089.53,87.2775,2787.75,0,63045.0,2019-12-25
2,11620,带叶鲜橙（小）,199,415.0,216.0,2019-12-09,102.0,90.0,199.0,0.0,0,0.3153724247226624,3.170854271356784,19556.64,28.395,972.0,0,17910.0,2019-12-25
3,07350,泰国椰青,200,2099.0,1899.0,2019-12-09,102.0,70.02,200.0,0.0,0,0.05002501250625312,19.990000000000002,133765.78788,139.96998,6648.398999999999,0,14004.0,2019-12-25
4,13160,南水梨,141,953.0,812.0,2019-12-09,102.0,110.0,141.0,0.0,0,0.07988668555240794,12.5177304964539,89855.92,97.075,4466.0,0,15510.0,2019-12-25
5,06390,金边香芒,215,216.0,1.0,2019-12-09,102.0,85.0,215.0,0.0,0,0.9907834101382489,1.0093023255813953,85.51,9.2225,4.25,0,18275.0,2019-12-25
6,05200,沙洲绿宝瓜,990,4577.0,3587.0,2019-12-09,102.0,72.0,990.0,0.0,0,0.1212640862322391,8.246464646464647,259813.584,293.904,12913.2,0,71280.0,2019-12-25
7,01310,克伦森无籽红提,273,556.0,283.0,2019-12-09,102.0,216.0,273.0,0.0,0,0.3253873659117998,3.073260073260073,61494.768000000004,90.61200000000001,3056.4,0,58968.0,2019-12-25
8,05020,鲜丰玉麒麟,324,495.0,171.0,2019-12-09,102.0,105.0,324.0,0.0,0,0.4864864864864865,2.0555555555555554,18062.73,34.965,897.75,0,34020.0,2019-12-25
9,06850,百香果（盒）,32,35.0,3.0,2019-12-09,102.0,17.5,32.0,0.0,0,0.8421052631578947,1.1875,52.815,0.3325,2.625,0,560.0,2019-12-25
10,65770,冰糖橙,45,129.0,84.0,2019-12-09,102.0,112.5,45.0,0.0,0,0.2112676056338028,4.733333333333333,9506.7,11.981250000000001,472.5,0,5062.5,2019-12-25
11,07600,菲律宾凤梨,147,161.0,14.0,2019-12-09,102.0,110.0,147.0,0.0,0,0.84,1.1904761904761905,1549.24,9.625,77.0,0,16170.0,2019-12-25
12,12190,龙珠果,19,20.0,1.0,2019-12-09,102.0,70.0,19.0,0.0,0,0.9047619047619048,1.1052631578947367,70.42,0.735,3.5,0,1330.0,2019-12-25
13,01270,冰糖木瓜,7,9.0,2.0,2019-12-09,102.0,55.04,7.0,0.0,0,0.6363636363636364,1.5714285714285714,110.74048,0.30272,5.5040000000000004,0,385.28,2019-12-25
14,07340,火参果,4,12.0,8.0,2019-12-09,102.0,90.0,4.0,0.0,0,0.2,5.0,724.32,0.9,36.0,0,360.0,2019-12-25
15,07300,蜜宝红心火龙果,73,98.0,25.0,2019-12-09,102.0,100.0,73.0,0.0,0,0.5934959349593496,1.6849315068493151,2515.0,6.15,125.0,0,7300.0,2019-12-25
16,11650,优选香梨,87,864.0,777.0,2019-12-09,102.0,63.0,87.0,0.0,0,0.05301645338208409,18.862068965517242,49244.706,51.6915,2447.55,0,5481.0,2019-12-25
17,07950,金尧榴莲,0,0.0,0.0,2019-12-09,102.0,279.995,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2019-12-25
18,11710,甄选蓝莓,110,320.0,210.0,2019-12-09,102.0,110.03999999999999,110.0,0.0,0,0.20754716981132076,4.818181818181818,23247.050399999996,29.1606,1155.4199999999998,0,12104.4,2019-12-25
19,12130,原种红玉木瓜,59,99.0,40.0,2019-12-09,102.0,38.0,59.0,0.0,0,0.4244604316546763,2.3559322033898304,1529.1200000000001,2.641,76.0,0,2242.0,2019-12-25
20,07220,台湾释迦,51,60.0,9.0,2019-12-09,102.0,109.97999999999999,51.0,0.0,0,0.7391304347826086,1.3529411764705883,995.75892,3.7943099999999994,49.491,0,5608.98,2019-12-25
21,12240,珍珠牛奶枣,150,200.0,50.0,2019-12-09,102.0,84.0,150.0,0.0,0,0.6,1.6666666666666667,4225.2,10.5,210.0,0,12600.0,2019-12-25
