,Sku_code,Sku_name,Stock,ORDER_SUM,Inventory,stockout,箱价,缺货率,资金占用成本,库存管理成本,商品价值损耗成本,缺货成本,销售额,ito,ito_day,time
0,7540,优选泰国桂圆,209.0,112.0,97.0,0.0,136.5,0,13319.943,20.8845,662.0250000000001,0,15288.0,0.3660130718954248,2.732142857142857,2019-12-30
1,7310,金火龙果,776.0,218.0,558.0,0.0,135.0,0,75781.98,90.045,3766.5,0,29430.0,0.1634182908545727,6.1192660550458715,2019-12-30
2,11620,带叶鲜橙（小）,130.0,64.0,66.0,0.0,90.0,0,5975.64,8.82,297.0,0,5760.0,0.32653061224489793,3.0625000000000004,2019-12-30
3,7350,泰国椰青,236.0,123.0,113.0,0.0,70.02,0,7959.73356,12.21849,395.613,0,8612.46,0.3524355300859599,2.83739837398374,2019-12-30
4,13160,南水梨,149.0,40.0,109.0,0.0,110.0,0,12061.94,14.19,599.5,0,4400.0,0.15503875968992248,6.45,2019-12-30
5,6390,金边香芒,297.0,91.0,206.0,0.0,85.0,0,17615.06,21.3775,875.5,0,7735.0,0.18091451292246521,5.527472527472527,2019-12-30
6,5200,沙洲绿宝瓜,1311.0,525.0,786.0,0.0,72.0,0,56931.552,75.492,2829.6000000000004,0,37800.0,0.2503576537911302,3.9942857142857147,2019-12-30
7,1310,克伦森无籽红提,211.0,140.0,71.0,0.0,216.0,0,15428.016,30.456,766.8000000000001,0,30240.0,0.49645390070921985,2.0142857142857142,2019-12-30
8,5020,鲜丰玉麒麟,280.0,120.0,160.0,0.0,105.0,0,16900.8,23.1,840.0,0,12600.0,0.2727272727272727,3.666666666666667,2019-12-30
9,6850,百香果（盒）,68.0,18.0,50.0,0.0,17.5,0,880.25,1.0325,43.75,0,315.0,0.15254237288135594,6.555555555555555,2019-12-30
10,65770,冰糖橙,56.0,9.0,47.0,0.0,112.5,0,5319.225,5.79375,264.375,0,1012.5,0.08737864077669903,11.444444444444445,2019-12-30
11,7600,菲律宾凤梨,226.0,71.0,155.0,0.0,110.0,0,17152.3,20.955000000000002,852.5,0,7810.0,0.18635170603674542,5.366197183098591,2019-12-30
12,12190,龙珠果,63.0,7.0,56.0,0.0,70.0,0,3943.52,4.165,196.0,0,490.0,0.058823529411764705,17.0,2019-12-30
13,1270,冰糖木瓜,6.0,2.0,4.0,0.0,55.04,0,221.48096,0.2752,11.008000000000001,0,110.08,0.2,5.0,2019-12-30
14,7340,火参果,7.0,3.0,4.0,0.0,90.0,0,362.16,0.495,18.0,0,270.0,0.2727272727272727,3.666666666666667,2019-12-30
15,7300,蜜宝红心火龙果,57.0,30.0,27.0,0.0,100.0,0,2716.2,4.2,135.0,0,3000.0,0.35714285714285715,2.8,2019-12-30
16,11650,优选香梨,75.0,57.0,18.0,0.0,63.0,0,1140.804,2.9295,56.7,0,3591.0,0.6129032258064516,1.631578947368421,2019-12-30
17,7950,金尧榴莲,,,,,279.995,0,,,,0,,,,2019-12-30
18,11710,甄选蓝莓,105.0,66.0,39.0,0.0,110.03999999999999,0,4317.309359999999,7.922879999999999,214.57799999999997,0,7262.639999999999,0.4583333333333333,2.181818181818182,2019-12-30
19,12130,原种红玉木瓜,144.0,29.0,115.0,0.0,38.0,0,4396.22,4.921,218.5,0,1102.0,0.11196911196911197,8.931034482758621,2019-12-30
20,7220,台湾释迦,45.0,31.0,14.0,0.0,109.97999999999999,0,1548.9583199999997,3.24441,76.98599999999999,0,3409.3799999999997,0.5254237288135594,1.9032258064516128,2019-12-30
21,12240,珍珠牛奶枣,233.0,75.0,158.0,0.0,84.0,0,13351.632,16.422,663.6,0,6300.0,0.1918158567774936,5.213333333333334,2019-12-30
