,Sku_code,ORDER_SUM,rate,Munit
0,40470,70.0,10,箱
1,43080,1078.0,11,箱
2,65260,48.0,2,箱
3,07600,3712.5,29,箱
4,07660,132.0,10,箱
5,08340,20.0,20,箱
6,01270,32.0,8,箱
7,05960,2688.0,22,箱
8,10500,360.0,140,个
9,13000,806.0,25,箱
10,13020,4928.0,23,箱
11,40035,84.0,12,箱
12,40036,204.0,12,箱
13,40046,24.0,12,箱
14,40075,100.0,20,箱
15,65780,261.0,30,箱
16,73010,3.0,1,箱
17,73067,3400.0,1,箱
18,73129,4000.0,1,箱
19,79449,180.0,1,箱
20,73073,61.0,1,箱
21,80259,450.0,50,箱
22,82009,1.0,1,箱
23,75201,2.0,1,箱
24,78023,100.0,1,箱
25,80043,25.0,1,箱
26,73096,10.0,1,箱
27,79478,3.0,1,箱
28,73012,90.0,1,箱
29,73013,4.0,1,箱
30,40074,270.0,6,箱
31,40480,110.0,10,箱
32,41126,48.0,12,箱
33,43030,0.0,10,箱
34,43155,96.0,12,箱
35,07540,4368.0,21,箱
36,07970,24.0,12,箱
37,08660,2500.0,25,箱
38,67207,300.0,12,箱
39,04300,153.0,18,箱
40,06290,130.0,11,箱
41,10510,432.0,55,只
42,11750,710.0,10,箱
43,11810,110.0,6,箱
44,11850,105.0,1,箱
45,16010,24192.0,18,斤
46,40037,120.0,12,箱
47,40067,84.0,12,箱
48,40069,600.0,20,箱
49,08270,4752.0,25,箱
50,43410,24.0,12,箱
51,07310,4087.5,13,箱
52,76016,320.0,1,箱
53,80321,3.0,1,箱
54,79036,8750.0,1,箱
55,76043,10.0,1,箱
56,72030,100.0,1,箱
57,79190,1.0,1,箱
58,74012,1.0,1,箱
59,40370,280.0,15,箱
60,43490,0.0,12,箱
61,65180,570.0,15,箱
62,65520,67.0,1,箱
63,65730,63.0,24,箱
64,65770,450.0,25,箱
65,66150,265.0,5,盒
66,08150,1050.0,20,箱
67,08910,6790.0,25,箱
68,10130,96.0,14,箱
69,05590,1254.0,33,箱
70,06390,1990.0,10,箱
71,12010,340.0,10,根
72,12130,280.0,5,斤
73,13160,1960.0,20,箱
74,16040,15957.0,27,斤
75,30200,4284.0,36,箱
76,40077,160.0,10,箱
77,14190,1680.0,15,箱
78,79239,300.0,300,箱
79,80162,2450.0,50,箱
80,71000,190.0,1,箱
81,76020,8.0,1,箱
82,74021,10.0,1,箱
83,73078,700.0,1,箱
84,78889,66.0,1,箱
85,73061,100.0,1,箱
86,79242,10.0,1,箱
87,71418,100.0,1,箱
88,79006,2.0,1,箱
89,80244,30.0,1,箱
90,74073,1.0,1,箱
91,40073,144.0,16,箱
92,40387,138.0,6,箱
93,42177,342.0,20,箱
94,43009,80.0,1,箱
95,43046,126.0,1,箱
96,65590,63.0,25,箱
97,07390,114.4,10,箱
98,01310,2400.0,14,箱
99,05180,5085.0,15,箱
100,06810,667.0,15,箱
101,07220,228.0,12,箱
102,07290,670.0,35,箱
103,11630,1550.0,30,箱
104,11710,1260.0,12,箱
105,11740,500.0,10,箱
106,12030,296.0,18,斤
107,12190,310.0,5,斤
108,12630,367.4,13,斤
109,13050,409.5,12,箱
110,11580,3652.0,26,箱
111,10890,858.0,26,箱
112,73022,4700.0,1,箱
113,73076,200.0,1,箱
114,77041,4.0,1,箱
115,73161,1500.0,1,箱
116,74030,1.0,1,箱
117,72042,51.0,1,箱
118,73083,100.0,1,箱
119,80311,10.0,10,箱
120,40085,297.0,9,箱
121,40086,60.0,6,箱
122,40137,1548.0,12,箱
123,07940,340.0,18,箱
124,07190,300.0,22,箱
125,40053,80.0,20,箱
126,40066,180.0,12,箱
127,40047,12.0,12,箱
128,06060,18.0,36,箱
129,03090,5268.0,12,盒
130,73021,6800.0,1,箱
131,79470,10700.0,1,箱
132,80131,3600.0,1,箱
133,73054,300.0,1,箱
134,73057,800.0,1,箱
135,73059,44.0,1,箱
136,73119,1.0,1,箱
137,79471,1000.0,200,箱
138,73155,100.0,1,箱
139,76024,5.0,1,箱
140,73027,3.0,1,箱
141,40076,120.0,20,箱
142,42220,1008.0,24,箱
143,43170,1140.0,30,箱
144,65230,845.0,15,箱
145,65600,1017.0,20,斤
146,07350,1818.0,9,箱
147,07470,2060.0,20,箱
148,10040,364.0,29,箱
149,01070,504.0,18,箱
150,03180,420.0,12,箱
151,05020,8370.0,26,箱
152,06740,1290.0,20,箱
153,06790,1920.0,18,箱
154,06860,6.0,7,箱
155,07270,354.0,12,箱
156,11890,192.0,1,箱
157,12240,1690.0,13,箱
158,12390,150.0,12,只
159,40045,30.0,10,箱
160,03080,2568.0,12,箱
161,12050,805.0,10,箱
162,73006,190.0,1,箱
163,80322,4.0,1,箱
164,79315,100.0,100,箱
165,74075,600.0,1,箱
166,76019,5.0,1,箱
167,74032,1.0,1,箱
168,71448,20.0,1,箱
169,77361,30.0,1,箱
170,71441,50.0,1,箱
171,79042,6.0,1,箱
172,40068,144.0,18,箱
173,40135,3144.0,12,箱
174,43042,126.0,1,箱
175,43330,57.0,3,箱
176,43360,75.0,3,箱
177,43430,264.0,12,箱
178,07340,36.0,8,箱
179,07700,40.0,5,箱
180,08020,36450.0,30,箱
181,08050,1125.0,20,箱
182,08330,100.0,20,箱
183,08790,1080.0,20,箱
184,10010,396.0,18,箱
185,05200,15285.0,18,箱
186,06850,680.0,40,斤
187,10490,860.0,12,箱
188,12070,2944.5,7,箱
189,40057,20.0,12,箱
190,07430,20.0,20,箱
191,42180,20.0,1,箱
192,06710,190.0,38,箱
193,73007,102.0,1,箱
194,73033,12000.0,1,箱
195,71434,810.0,1,箱
196,79077,38000.0,1,箱
197,73146,200.0,1,箱
198,73145,125.0,1,箱
199,72031,140.0,1,箱
200,71417,190.0,1,箱
201,74011,3.0,1,箱
202,73046,2100.0,1,箱
203,77011,40.0,1,箱
204,78888,2.0,1,箱
205,77047,1500.0,1,箱
206,80180,150.0,50,箱
207,44203,24.0,12,箱
208,07560,555.0,16,箱
209,08950,39.0,1,箱
210,67206,224.0,10,箱
211,01300,48.0,4,箱
212,04170,216.0,27,箱
213,06120,110.0,16,箱
214,07300,500.0,10,箱
215,11620,2750.0,30,箱
216,11650,787.5,10,箱
217,16070,248.0,16,箱
218,40055,768.0,8,箱
219,40065,36.0,12,箱
220,40044,80.0,10,箱
221,43420,300.0,12,箱
222,79383,600.0,300,箱
223,71449,20.0,1,箱
224,73011,4200.0,1,箱
225,73148,105.0,1,箱
226,73091,200.0,1,箱
227,76044,5.0,1,箱
228,77030,95.0,1,箱
229,77330,30.0,1,箱
230,77121,15.0,1,箱
231,79154,6.0,1,箱
232,79452,6.0,1,箱
233,73020,1000.0,1,箱
234,74072,1.0,1,箱
