,Sku_code,ORDER_SUM,rate,Munit
0,65260,80.0,2,箱
1,65780,306.0,30,箱
2,07600,1952.5,29,箱
3,07660,120.0,10,箱
4,08340,80.0,20,箱
5,40470,30.0,10,箱
6,05960,378.0,22,箱
7,43080,638.0,11,箱
8,10500,200.0,140,个
9,13000,598.0,25,箱
10,13020,2486.0,23,箱
11,40046,0.0,12,箱
12,40035,96.0,12,箱
13,40036,84.0,12,箱
14,40075,100.0,20,箱
15,01270,24.0,8,箱
16,73129,2600.0,1,箱
17,79204,1.0,1,箱
18,79205,1.0,1,箱
19,79449,40.0,1,箱
20,80259,300.0,50,箱
21,72043,9.0,1,箱
22,71438,10.0,1,箱
23,73067,1800.0,1,箱
24,73073,25.0,1,箱
25,79478,2.0,1,箱
26,73010,5.0,1,箱
27,75201,1.0,1,箱
28,71132,20.0,1,箱
29,71429,20.0,1,箱
30,79210,2.0,1,箱
31,71116,10.0,1,箱
32,77105,10.0,1,箱
33,67207,276.0,12,箱
34,04300,612.0,18,箱
35,04810,187.0,18,箱
36,06290,90.0,11,箱
37,07310,3775.0,13,箱
38,07540,2835.0,21,箱
39,07970,24.0,12,箱
40,11750,4870.0,10,箱
41,11850,0.0,1,箱
42,08660,1050.0,25,箱
43,08270,3456.0,25,箱
44,10510,132.0,55,只
45,11810,84.0,6,箱
46,11860,0.0,15,箱
47,16010,20007.0,18,斤
48,40037,60.0,12,箱
49,40067,12.0,12,箱
50,40069,180.0,20,箱
51,40074,234.0,6,箱
52,40480,50.0,10,箱
53,41126,0.0,12,箱
54,43030,0.0,10,箱
55,43155,36.0,12,箱
56,43410,12.0,12,箱
57,79036,11500.0,1,箱
58,72006,2.0,1,箱
59,76043,3.0,1,箱
60,76016,70.0,1,箱
61,74005,2.0,1,箱
62,72030,40.0,1,箱
63,74067,1.0,1,箱
64,77374,50.0,1,箱
65,79102,1.0,1,箱
66,65180,405.0,15,箱
67,65730,21.0,24,箱
68,65770,550.0,25,箱
69,66150,310.0,5,盒
70,05590,1600.0,33,箱
71,06390,1050.0,10,箱
72,14190,750.0,15,箱
73,30200,3852.0,36,箱
74,08150,470.0,20,箱
75,08910,836.0,25,箱
76,10130,30.0,14,箱
77,12010,320.0,10,根
78,12130,170.0,5,斤
79,13160,1000.0,20,箱
80,04130,414.0,18,箱
81,16040,9126.0,27,斤
82,40370,168.0,15,箱
83,43490,12.0,12,箱
84,80162,1000.0,50,箱
85,71105,30.0,1,箱
86,71000,320.0,1,箱
87,79203,2.0,1,箱
88,72008,60.0,1,箱
89,73061,700.0,1,箱
90,76020,3.0,1,箱
91,73078,300.0,1,箱
92,78889,50.0,1,箱
93,74021,7.0,1,箱
94,79242,20.0,1,箱
95,78025,20.0,1,箱
96,80284,10.0,1,箱
97,80244,3.0,1,箱
98,74073,2.0,1,箱
99,79385,10.0,1,箱
100,80294,11.0,10,箱
101,77398,10.0,1,箱
102,79021,1.0,1,箱
103,79417,30.0,1,箱
104,71009,10.0,1,箱
105,65590,36.0,25,箱
106,01310,2472.0,14,箱
107,05180,4020.0,15,箱
108,07220,114.0,12,箱
109,07290,290.0,35,箱
110,10890,3212.0,26,箱
111,11580,10384.0,26,箱
112,11630,625.0,30,箱
113,11670,11430.0,10,箱
114,11710,804.0,12,箱
115,12030,136.0,18,斤
116,12190,40.0,5,斤
117,12630,279.4,13,斤
118,13050,378.0,12,箱
119,40056,4.0,4,箱
120,40073,112.0,16,箱
121,40387,228.0,6,箱
122,42177,280.0,20,箱
123,43009,20.0,1,箱
124,43046,98.0,1,箱
125,73022,4200.0,1,箱
126,75003,3.0,1,箱
127,79300,160.0,1,箱
128,73076,100.0,1,箱
129,73161,1700.0,1,箱
130,79001,1.0,1,箱
131,72042,3.0,1,箱
132,77410,100.0,1,箱
133,77104,20.0,1,箱
134,79352,10.0,1,箱
135,82034,3.0,1,箱
136,74019,100.0,1,箱
137,01160,65.6,17,箱
138,03090,7812.0,12,盒
139,06060,180.0,36,箱
140,07940,255.0,18,箱
141,07190,300.0,22,箱
142,40137,6396.0,12,箱
143,11840,0.0,18,箱
144,40047,0.0,12,箱
145,40053,0.0,20,箱
146,40066,180.0,12,箱
147,79470,10300.0,1,箱
148,80131,3500.0,1,箱
149,73054,320.0,1,箱
150,73057,500.0,1,箱
151,77338,102.0,1,箱
152,73021,8700.0,1,箱
153,77366,1.0,1,箱
154,73059,10.0,1,箱
155,76024,11.0,1,箱
156,73119,6.0,1,箱
157,79471,400.0,200,箱
158,79443,5.0,1,箱
159,71119,10.0,1,箱
160,74006,1.0,1,箱
161,65230,616.0,15,箱
162,65600,393.0,20,斤
163,01070,504.0,18,箱
164,03080,2700.0,12,箱
165,03180,240.0,12,箱
166,05020,4770.0,26,箱
167,06740,440.0,20,箱
168,06790,1320.0,18,箱
169,06860,0.0,7,箱
170,07350,1062.0,9,箱
171,07470,1260.0,20,箱
172,12050,755.0,10,箱
173,10040,168.0,29,箱
174,11690,184.0,15,箱
175,11890,84.0,1,箱
176,12240,1288.0,13,箱
177,12390,10.0,12,只
178,40045,0.0,10,箱
179,40076,140.0,20,箱
180,42220,888.0,24,箱
181,43170,180.0,30,箱
182,07270,126.0,12,箱
183,73006,70.0,1,箱
184,79042,7.0,1,箱
185,74075,480.0,1,箱
186,80041,10.0,1,箱
187,76019,3.0,1,箱
188,76047,1.0,1,箱
189,71448,10.0,1,箱
190,71441,10.0,1,箱
191,74078,2.0,1,箱
192,77311,10.0,1,箱
193,77361,10.0,1,箱
194,06710,170.0,38,箱
195,06850,160.0,40,斤
196,07340,0.0,8,箱
197,07430,16.0,20,箱
198,07950,1493.5,14,箱
199,08020,34020.0,30,箱
200,08050,345.0,20,箱
201,43330,9.0,3,箱
202,40068,90.0,18,箱
203,08790,405.0,20,箱
204,08330,160.0,20,箱
205,10010,378.0,18,箱
206,10490,420.0,12,箱
207,12070,2093.0,7,箱
208,40057,20.0,12,箱
209,40135,3276.0,12,箱
210,42180,20.0,1,箱
211,43042,98.0,1,箱
212,43360,42.0,3,箱
213,43430,72.0,12,箱
214,07700,190.0,5,箱
215,05200,12570.0,18,箱
216,71434,540.0,1,箱
217,71436,10.0,1,箱
218,71417,770.0,1,箱
219,71443,10.0,1,箱
220,79077,30000.0,1,箱
221,73007,120.0,1,箱
222,72031,120.0,1,箱
223,74011,2.0,1,箱
224,78888,19.0,1,箱
225,79024,2.0,1,箱
226,77047,100.0,1,箱
227,73046,1200.0,1,箱
228,73033,18000.0,1,箱
229,73016,1.0,1,箱
230,73145,75.0,1,箱
231,73146,100.0,1,箱
232,76053,1.0,1,箱
233,71432,10.0,1,箱
234,71446,10.0,1,箱
235,74001,1.0,1,箱
236,76032,1.0,1,箱
237,79101,1.0,1,箱
238,80033,1.0,1,箱
239,67206,176.0,10,箱
240,01300,52.0,4,箱
241,04170,1323.0,27,箱
242,06120,130.0,16,箱
243,07300,400.0,10,箱
244,11620,4050.0,30,箱
245,40065,48.0,12,箱
246,08950,12.0,1,箱
247,11650,840.0,10,箱
248,16070,64.0,16,箱
249,40044,10.0,10,箱
250,40055,672.0,8,箱
251,43420,108.0,12,箱
252,44203,0.0,12,箱
253,73148,90.0,1,箱
254,73011,5100.0,1,箱
255,77030,63.0,1,箱
256,80286,1200.0,1,箱
257,77121,12.0,1,箱
258,77377,7.0,1,箱
259,80090,55.0,1,箱
260,73091,80.0,1,箱
261,79154,12.0,1,箱
262,73020,200.0,1,箱
263,79353,30.0,1,箱
264,79354,20.0,1,箱
265,71449,40.0,1,箱
266,73085,5.0,1,箱
267,74072,1.0,1,箱
268,79452,5.0,1,箱
269,74016,2.2,1,箱
270,76044,5.0,1,箱
271,79383,300.0,300,箱
272,78987,9.0,1,箱
