,Sku_code,ORDER_SUM,rate,Munit
0,01270,88.0,8,箱
1,07600,3712.5,29,箱
2,40075,1300.0,20,箱
3,40046,48.0,12,箱
4,40470,120.0,10,箱
5,43080,8349.0,11,箱
6,65260,728.0,2,箱
7,65780,153.0,30,箱
8,08340,60.0,20,箱
9,10500,410.0,140,个
10,13000,1430.0,25,箱
11,13020,7986.0,23,箱
12,40035,108.0,12,箱
13,40036,132.0,12,箱
14,73067,5700.0,1,箱
15,79449,210.0,1,箱
16,73073,71.0,1,箱
17,73129,5700.0,1,箱
18,73010,54.0,1,箱
19,80259,850.0,50,箱
20,72043,4.0,1,箱
21,79205,3.0,1,箱
22,71416,20.0,1,箱
23,71429,10.0,1,箱
24,73003,10.0,1,箱
25,79478,2.0,1,箱
26,79210,1.0,1,箱
27,71132,10.0,1,箱
28,07540,8988.0,21,箱
29,40069,480.0,20,箱
30,43410,24.0,12,箱
31,67207,372.0,12,箱
32,06290,380.0,11,箱
33,07310,10025.0,13,箱
34,40037,96.0,12,箱
35,40067,192.0,12,箱
36,07970,144.0,12,箱
37,43155,72.0,12,箱
38,40480,140.0,10,箱
39,41126,144.0,12,箱
40,42187,384.0,1,箱
41,43030,40.0,10,箱
42,04300,1411.0,18,箱
43,67000,155.0,7,箱
44,08660,4625.0,25,箱
45,10510,192.0,55,只
46,11750,4940.0,10,箱
47,11850,105.0,1,箱
48,11860,75.0,15,箱
49,16010,69408.0,18,斤
50,76016,290.0,1,箱
51,79036,28750.0,1,箱
52,72030,120.0,1,箱
53,72006,71.0,1,箱
54,73090,200.0,1,箱
55,71447,110.0,1,箱
56,76043,3.0,1,箱
57,82003,1.0,1,箱
58,75001,12.0,1,箱
59,77374,50.0,1,箱
60,04210,440.0,9,斤
61,05590,3320.0,33,箱
62,06000,75.0,8,箱
63,06390,3970.0,10,箱
64,12010,380.0,10,根
65,40370,336.0,15,箱
66,40670,204.0,12,箱
67,43490,36.0,12,箱
68,65180,1395.0,15,箱
69,65770,2040.0,25,箱
70,08460,1900.0,28,箱
71,65730,133.0,24,箱
72,65550,5145.0,7,箱
73,10130,132.0,14,箱
74,12130,530.0,5,斤
75,13160,5480.0,20,箱
76,14190,2640.0,15,箱
77,16040,9747.0,27,斤
78,30200,6012.0,36,箱
79,71000,930.0,1,箱
80,80162,2100.0,50,箱
81,73078,1100.0,1,箱
82,76009,3.0,1,箱
83,73061,600.0,1,箱
84,71009,50.0,1,箱
85,74021,7.0,1,箱
86,80244,28.0,1,箱
87,72008,20.0,1,箱
88,77102,20.0,1,箱
89,78889,92.0,1,箱
90,79428,130.0,1,箱
91,79441,30.0,1,箱
92,79242,70.0,1,箱
93,79006,1.0,1,箱
94,79226,6.0,1,箱
95,79239,300.0,300,箱
96,79098,1.0,1,箱
97,76020,5.0,1,箱
98,74004,5.0,1,箱
99,07220,396.0,12,箱
100,13050,1743.0,12,箱
101,42177,1740.0,20,箱
102,01310,9506.0,14,箱
103,05180,6525.0,15,箱
104,07290,320.0,35,箱
105,07390,792.0,10,箱
106,40054,704.0,16,箱
107,40056,124.0,4,箱
108,40073,256.0,16,箱
109,40387,366.0,6,箱
110,40680,228.0,12,箱
111,43009,0.0,1,箱
112,43046,434.0,1,箱
113,10890,1760.0,26,箱
114,65590,1749.0,25,箱
115,11630,575.0,30,箱
116,11670,18510.0,10,箱
117,11710,3012.0,12,箱
118,12030,296.0,18,斤
119,12190,115.0,5,斤
120,12630,677.6,13,斤
121,73022,13100.0,1,箱
122,73161,1700.0,1,箱
123,72042,126.0,1,箱
124,73076,1500.0,1,箱
125,76017,24.0,1,箱
126,77041,34.0,1,箱
127,79001,52.0,1,箱
128,75003,1.0,1,箱
129,82035,5.0,1,箱
130,77104,60.0,1,箱
131,74030,3.0,1,箱
132,74019,200.0,1,箱
133,74015,2.0,1,箱
134,79300,180.0,1,箱
135,78006,110.0,1,箱
136,79352,3.0,1,箱
137,77410,2.0,1,箱
138,79208,1.0,1,箱
139,11840,60.0,18,箱
140,03090,9216.0,12,盒
141,07190,860.0,22,箱
142,07940,1853.0,18,箱
143,40053,60.0,20,箱
144,40047,48.0,12,箱
145,40066,312.0,12,箱
146,40137,6540.0,12,箱
147,01160,984.0,17,箱
148,11440,3450.0,20,箱
149,79470,21900.0,1,箱
150,80131,12300.0,1,箱
151,73021,16500.0,1,箱
152,76024,36.0,1,箱
153,73059,124.0,1,箱
154,73054,720.0,1,箱
155,79471,1200.0,200,箱
156,77338,65.0,1,箱
157,73057,2000.0,1,箱
