,goods_code,商品名称,订货箱数,Stock,Inventory,日期,订货仓库,箱价,ORDER_SUM,stockout,缺货率,ito,ito_day,资金占用成本,库存管理成本,商品价值损耗成本,缺货成本,销售额,time
0,07540,优选泰国桂圆,144,344.0,200.0,2019-12-09,102.0,136.5,144.0,0.0,0,0.2647058823529412,3.7777777777777777,27463.8,37.128,1365.0,0,19656.0,2019-12-22
1,07310,金火龙果,273,670.0,397.0,2019-12-09,102.0,135.0,273.0,0.0,0,0.25585754451733833,3.9084249084249083,53916.57,72.02250000000001,2679.75,0,36855.0,2019-12-22
2,11620,带叶鲜橙（小）,135,201.0,66.0,2019-12-09,102.0,90.0,135.0,0.0,0,0.5056179775280899,1.9777777777777776,5975.64,12.015,297.0,0,12150.0,2019-12-22
3,07350,泰国椰青,151,2497.0,2346.0,2019-12-09,102.0,70.02,151.0,0.0,0,0.03117902126780921,32.0728476821192,165252.52151999998,169.55343,8213.346,0,10573.019999999999,2019-12-22
4,13160,南水梨,58,1215.0,1157.0,2019-12-09,102.0,110.0,58.0,0.0,0,0.024451939291736932,40.89655172413793,128033.62,130.46,6363.5,0,6380.0,2019-12-22
5,06390,金边香芒,111,208.0,97.0,2019-12-09,102.0,85.0,111.0,0.0,0,0.3639344262295082,2.7477477477477477,8294.47,12.9625,412.25,0,9435.0,2019-12-22
6,05200,沙洲绿宝瓜,955,4872.0,3917.0,2019-12-09,102.0,72.0,955.0,0.0,0,0.10865855046080328,9.203141361256545,283716.14400000003,316.404,14101.2,0,68760.0,2019-12-22
7,01310,克伦森无籽红提,215,679.0,464.0,2019-12-09,102.0,216.0,215.0,0.0,0,0.18810148731408574,5.316279069767442,100825.344,123.444,5011.200000000001,0,46440.0,2019-12-22
8,05020,鲜丰玉麒麟,161,404.0,243.0,2019-12-09,102.0,105.0,161.0,0.0,0,0.24884080370942813,4.0186335403726705,25668.09,33.9675,1275.75,0,16905.0,2019-12-22
9,06850,百香果（盒）,17,23.0,6.0,2019-12-09,102.0,17.5,17.0,0.0,0,0.5862068965517241,1.7058823529411766,105.63,0.25375000000000003,5.25,0,297.5,2019-12-22
10,65770,冰糖橙,9,100.0,91.0,2019-12-09,102.0,112.5,9.0,0.0,0,0.04712041884816754,21.22222222222222,10298.925,10.74375,511.875,0,1012.5,2019-12-22
11,07600,菲律宾凤梨,82,195.0,113.0,2019-12-09,102.0,110.0,82.0,0.0,0,0.2662337662337662,3.75609756097561,12504.58,16.94,621.5,0,9020.0,2019-12-22
12,12190,龙珠果,6,12.0,6.0,2019-12-09,102.0,70.0,6.0,0.0,0,0.3333333333333333,3.0,422.52,0.63,21.0,0,420.0,2019-12-22
13,01270,冰糖木瓜,5,22.0,17.0,2019-12-09,102.0,55.04,5.0,0.0,0,0.1282051282051282,7.800000000000001,941.29408,1.07328,46.784,0,275.2,2019-12-22
14,07340,火参果,5,22.0,17.0,2019-12-09,102.0,90.0,5.0,0.0,0,0.1282051282051282,7.800000000000001,1539.18,1.7550000000000001,76.5,0,450.0,2019-12-22
15,07300,蜜宝红心火龙果,48,141.0,93.0,2019-12-09,102.0,100.0,48.0,0.0,0,0.20512820512820512,4.875,9355.8,11.700000000000001,465.0,0,4800.0,2019-12-22
16,11650,优选香梨,70,1093.0,1023.0,2019-12-09,102.0,63.0,70.0,0.0,0,0.0330812854442344,30.22857142857143,64835.694,66.654,3222.4500000000003,0,4410.0,2019-12-22
17,07950,金尧榴莲,112,306.0,194.0,2019-12-09,102.0,279.995,112.0,0.0,0,0.224,4.464285714285714,54644.94418,69.99875,2715.9515,0,31359.440000000002,2019-12-22
18,11710,甄选蓝莓,76,110.0,34.0,2019-12-09,102.0,110.03999999999999,76.0,0.0,0,0.5277777777777778,1.894736842105263,3763.8081599999996,7.922879999999999,187.06799999999998,0,8363.039999999999,2019-12-22
19,12130,原种红玉木瓜,29,39.0,10.0,2019-12-09,102.0,38.0,29.0,0.0,0,0.5918367346938775,1.6896551724137931,382.28000000000003,0.931,19.0,0,1102.0,2019-12-22
20,07220,台湾释迦,30,43.0,13.0,2019-12-09,102.0,109.97999999999999,30.0,0.0,0,0.5357142857142857,1.8666666666666667,1438.3184399999998,3.0794399999999995,71.487,0,3299.3999999999996,2019-12-22
21,12240,珍珠牛奶枣,85,441.0,356.0,2019-12-09,102.0,84.0,85.0,0.0,0,0.10664993726474278,9.376470588235295,30083.424,33.474000000000004,1495.2,0,7140.0,2019-12-22
