,goods_code,商品名称,订货箱数,Stock,Inventory,日期,订货仓库,箱价,ORDER_SUM,stockout,缺货率,ito,ito_day,资金占用成本,库存管理成本,商品价值损耗成本,缺货成本,销售额,time
0,07540,优选泰国桂圆,104,823.0,719.0,2019-12-09,102.0,136.5,104.0,0.0,0,0.06744487678339818,14.826923076923078,98732.361,105.2415,4907.175,0,14196.0,2019-12-11
1,07310,金火龙果,143,1000.0,857.0,2019-12-09,102.0,135.0,143.0,0.0,0,0.07700592353257943,12.986013986013987,116389.17,125.3475,5784.75,0,19305.0,2019-12-11
2,11620,带叶鲜橙（小）,99,583.0,484.0,2019-12-09,102.0,90.0,99.0,0.0,0,0.09278350515463918,10.777777777777777,43821.36,48.015,2178.0,0,8910.0,2019-12-11
3,07350,泰国椰青,138,388.0,250.0,2019-12-09,102.0,70.02,138.0,0.0,0,0.21630094043887146,4.6231884057971016,17610.03,22.33638,875.25,0,9662.76,2019-12-11
4,13160,南水梨,28,1020.0,992.0,2019-12-09,102.0,110.0,28.0,0.0,0,0.013916500994035786,71.85714285714285,109774.72,110.66,5456.0,0,3080.0,2019-12-11
5,06390,金边香芒,83,150.0,67.0,2019-12-09,102.0,85.0,83.0,0.0,0,0.3824884792626728,2.6144578313253013,5729.17,9.2225,284.75,0,7055.0,2019-12-11
6,05200,沙洲绿宝瓜,313,1761.0,1448.0,2019-12-09,102.0,72.0,313.0,0.0,0,0.09753817388594578,10.252396166134185,104881.53600000001,115.524,5212.8,0,22536.0,2019-12-11
7,01310,克伦森无籽红提,145,300.0,155.0,2019-12-09,102.0,216.0,145.0,0.0,0,0.31868131868131866,3.137931034482759,33680.88,49.14,1674.0,0,31320.0,2019-12-11
8,05020,鲜丰玉麒麟,101,187.0,86.0,2019-12-09,102.0,105.0,101.0,0.0,0,0.36996336996337,2.7029702970297027,9084.18,14.3325,451.5,0,10605.0,2019-12-11
9,06850,百香果（盒）,7,14.0,7.0,2019-12-09,102.0,17.5,7.0,0.0,0,0.3333333333333333,3.0,123.235,0.18375,6.125,0,122.5,2019-12-11
10,65770,冰糖橙,15,137.0,122.0,2019-12-09,102.0,112.5,15.0,0.0,0,0.05791505791505792,17.266666666666666,13807.35,14.56875,686.25,0,1687.5,2019-12-11
11,07600,菲律宾凤梨,35,258.0,223.0,2019-12-09,102.0,110.0,35.0,0.0,0,0.07276507276507277,13.742857142857142,24677.18,26.455000000000002,1226.5,0,3850.0,2019-12-11
12,12190,龙珠果,1,3.0,2.0,2019-12-09,102.0,70.0,1.0,0.0,0,0.2,5.0,140.84,0.17500000000000002,7.0,0,70.0,2019-12-11
13,01270,冰糖木瓜,1,10.0,9.0,2019-12-09,102.0,55.04,1.0,0.0,0,0.05263157894736842,19.0,498.33216000000004,0.52288,24.768,0,55.04,2019-12-11
14,07340,火参果,1,14.0,13.0,2019-12-09,102.0,90.0,1.0,0.0,0,0.037037037037037035,27.0,1177.02,1.215,58.5,0,90.0,2019-12-11
15,07300,蜜宝红心火龙果,23,128.0,105.0,2019-12-09,102.0,100.0,23.0,0.0,0,0.09871244635193133,10.130434782608695,10563.0,11.65,525.0,0,2300.0,2019-12-11
16,11650,优选香梨,40,703.0,663.0,2019-12-09,102.0,63.0,40.0,0.0,0,0.029282576866764276,34.15,42019.614,43.029,2088.4500000000003,0,2520.0,2019-12-11
17,07950,金尧榴莲,245,460.0,215.0,2019-12-09,102.0,279.995,245.0,0.0,0,0.362962962962963,2.7551020408163263,60560.11855000001,94.4983125,3009.9462500000004,0,68598.775,2019-12-11
18,11710,甄选蓝莓,58,105.0,47.0,2019-12-09,102.0,110.03999999999999,58.0,0.0,0,0.3815789473684211,2.6206896551724137,5202.911279999999,8.36304,258.594,0,6382.32,2019-12-11
19,12130,原种红玉木瓜,9,36.0,27.0,2019-12-09,102.0,38.0,9.0,0.0,0,0.14285714285714285,7.0,1032.156,1.197,51.300000000000004,0,342.0,2019-12-11
20,07220,台湾释迦,8,10.0,2.0,2019-12-09,102.0,109.97999999999999,8.0,0.0,0,0.6666666666666666,1.5,221.27975999999998,0.6598799999999999,10.998,0,879.8399999999999,2019-12-11
21,12240,珍珠牛奶枣,50,155.0,105.0,2019-12-09,102.0,84.0,50.0,0.0,0,0.19230769230769232,5.199999999999999,8872.92,10.92,441.0,0,4200.0,2019-12-11
