,Sku_code,ORDER_SUM,rate,Munit
0,05960,742.0,22,箱
1,65260,86.0,2,箱
2,01270,24.0,8,箱
3,65780,117.0,30,箱
4,07600,2805.0,29,箱
5,07660,116.0,10,箱
6,08340,20.0,20,箱
7,10500,150.0,140,个
8,13000,624.0,25,箱
9,13020,3388.0,23,箱
10,40036,108.0,12,箱
11,40035,60.0,12,箱
12,40046,36.0,12,箱
13,40075,80.0,20,箱
14,40470,70.0,10,箱
15,43080,946.0,11,箱
16,73129,2500.0,1,箱
17,73010,8.0,1,箱
18,79449,60.0,1,箱
19,73073,40.0,1,箱
20,73067,1700.0,1,箱
21,79210,1.0,1,箱
22,80259,50.0,50,箱
23,77035,10.0,1,箱
24,78023,400.0,1,箱
25,72044,25.0,25,箱
26,40480,60.0,10,箱
27,43410,12.0,12,箱
28,67207,144.0,12,箱
29,04300,68.0,18,箱
30,06290,40.0,11,箱
31,07310,3412.5,13,箱
32,07540,3465.0,21,箱
33,07970,0.0,12,箱
34,08270,2997.0,25,箱
35,08660,1575.0,25,箱
36,10510,216.0,55,只
37,11750,880.0,10,箱
38,11810,56.0,6,箱
39,11850,30.0,1,箱
40,16010,20547.0,18,斤
41,40037,60.0,12,箱
42,40067,60.0,12,箱
43,40069,680.0,20,箱
44,40074,204.0,6,箱
45,41126,12.0,12,箱
46,43030,0.0,10,箱
47,43155,48.0,12,箱
48,76016,110.0,1,箱
49,73090,50.0,1,箱
50,79036,7000.0,1,箱
51,72030,80.0,1,箱
52,76043,3.0,1,箱
53,73122,5.0,1,箱
54,65180,450.0,15,箱
55,65520,60.0,1,箱
56,65730,42.0,24,箱
57,65770,400.0,25,箱
58,05590,1056.0,33,箱
59,06390,1110.0,10,箱
60,08150,130.0,20,箱
61,10130,78.0,14,箱
62,12130,280.0,5,斤
63,16040,14013.0,27,斤
64,13160,1500.0,20,箱
65,14190,840.0,15,箱
66,30200,4464.0,36,箱
67,08910,9485.0,25,箱
68,43490,12.0,12,箱
69,66150,70.0,5,盒
70,12010,260.0,10,根
71,40077,130.0,10,箱
72,40370,232.0,15,箱
73,80162,950.0,50,箱
74,73078,600.0,1,箱
75,71000,110.0,1,箱
76,80244,11.0,1,箱
77,80294,1.0,10,箱
78,73061,300.0,1,箱
79,79203,2.0,1,箱
80,78889,60.0,1,箱
81,78007,30.0,1,箱
82,74021,6.0,1,箱
83,79428,10.0,1,箱
84,79242,10.0,1,箱
85,78025,20.0,1,箱
86,79006,2.0,1,箱
87,79027,10.0,1,箱
88,79098,2.0,1,箱
89,65590,38.0,25,箱
90,42177,228.0,20,箱
91,01310,2508.0,14,箱
92,05180,3435.0,15,箱
93,06810,928.0,15,箱
94,07220,96.0,12,箱
95,07290,390.0,35,箱
96,07390,167.2,10,箱
97,10890,594.0,26,箱
98,11580,3036.0,26,箱
99,11630,750.0,30,箱
100,11710,756.0,12,箱
101,11740,650.0,10,箱
102,12030,80.0,18,斤
103,12190,35.0,5,斤
104,12630,266.2,13,斤
105,13050,472.5,12,箱
106,43009,20.0,1,箱
107,40073,160.0,16,箱
108,40387,114.0,6,箱
109,43046,84.0,1,箱
110,73022,3900.0,1,箱
111,77041,6.0,1,箱
112,76017,24.0,1,箱
113,71480,10.0,1,箱
114,76058,1.0,1,箱
115,73161,1300.0,1,箱
116,80311,30.0,10,箱
117,79300,60.0,1,箱
118,78006,30.0,1,箱
119,72042,27.0,1,箱
120,74030,2.0,1,箱
121,79310,50.0,50,箱
122,76001,2.0,1,箱
123,79001,1.0,1,箱
124,75003,6.0,1,箱
125,77104,10.0,1,箱
126,79482,4.0,1,箱
127,74019,100.0,1,箱
128,07190,160.0,22,箱
129,03090,4908.0,12,盒
130,06060,0.0,36,箱
131,07940,204.0,18,箱
132,40047,12.0,12,箱
133,40053,20.0,20,箱
134,40066,84.0,12,箱
135,40085,459.0,9,箱
136,40086,54.0,6,箱
137,40137,1032.0,12,箱
138,73054,140.0,1,箱
139,79470,10100.0,1,箱
140,80131,3100.0,1,箱
141,79471,200.0,200,箱
142,73021,10600.0,1,箱
143,73059,45.0,1,箱
144,77338,120.0,1,箱
