,goods_code,商品名称,订货箱数,Stock,Inventory,日期,订货仓库,箱价,ORDER_SUM,stockout,缺货率,ito,ito_day,资金占用成本,库存管理成本,商品价值损耗成本,缺货成本,销售额,time
0,07540,优选泰国桂圆,136,617.0,481.0,2019-12-09,102.0,136.5,136.0,0.0,0,0.12386156648451731,8.073529411764707,66050.439,74.9385,3282.8250000000003,0,18564.0,2019-12-19
1,07310,金火龙果,254,975.0,721.0,2019-12-09,102.0,135.0,254.0,0.0,0,0.14976415094339623,6.677165354330708,97919.01,114.48,4866.75,0,34290.0,2019-12-19
2,11620,带叶鲜橙（小）,121,664.0,543.0,2019-12-09,102.0,90.0,121.0,0.0,0,0.10024855012427507,9.975206611570247,49163.22,54.315,2443.5,0,10890.0,2019-12-19
3,07350,泰国椰青,102,178.0,76.0,2019-12-09,102.0,70.02,102.0,0.0,0,0.4015748031496063,2.4901960784313726,5353.449119999999,8.892539999999999,266.07599999999996,0,7142.04,2019-12-19
4,13160,南水梨,70,753.0,683.0,2019-12-09,102.0,110.0,70.0,0.0,0,0.04874651810584958,20.514285714285716,75580.78,78.98,3756.5,0,7700.0,2019-12-19
5,06390,金边香芒,101,124.0,23.0,2019-12-09,102.0,85.0,101.0,0.0,0,0.6870748299319728,1.4554455445544554,1966.73,6.2475000000000005,97.75,0,8585.0,2019-12-19
6,05200,沙洲绿宝瓜,731,4847.0,4116.0,2019-12-09,102.0,72.0,731.0,0.0,0,0.08155751422514783,12.261285909712722,298130.112,322.668,14817.6,0,52632.0,2019-12-19
7,01310,克伦森无籽红提,219,684.0,465.0,2019-12-09,102.0,216.0,219.0,0.0,0,0.1906005221932115,5.2465753424657535,101042.64,124.092,5022.0,0,47304.0,2019-12-19
8,05020,鲜丰玉麒麟,168,1708.0,1540.0,2019-12-09,102.0,105.0,168.0,0.0,0,0.05172413793103448,19.333333333333332,162670.2,170.52,8085.0,0,17640.0,2019-12-19
9,06850,百香果（盒）,19,61.0,42.0,2019-12-09,102.0,17.5,19.0,0.0,0,0.18446601941747573,5.421052631578947,739.41,0.90125,36.75,0,332.5,2019-12-19
10,65770,冰糖橙,20,73.0,53.0,2019-12-09,102.0,112.5,20.0,0.0,0,0.15873015873015872,6.300000000000001,5998.275,7.0875,298.125,0,2250.0,2019-12-19
11,07600,菲律宾凤梨,66,217.0,151.0,2019-12-09,102.0,110.0,66.0,0.0,0,0.1793478260869565,5.575757575757576,16709.66,20.240000000000002,830.5,0,7260.0,2019-12-19
12,12190,龙珠果,11,40.0,29.0,2019-12-09,102.0,70.0,11.0,0.0,0,0.15942028985507245,6.272727272727273,2042.18,2.415,101.5,0,770.0,2019-12-19
13,01270,冰糖木瓜,4,43.0,39.0,2019-12-09,102.0,55.04,4.0,0.0,0,0.04878048780487805,20.5,2159.43936,2.25664,107.328,0,220.16,2019-12-19
14,07340,火参果,2,29.0,27.0,2019-12-09,102.0,90.0,2.0,0.0,0,0.03571428571428571,28.0,2444.58,2.52,121.5,0,180.0,2019-12-19
15,07300,蜜宝红心火龙果,50,136.0,86.0,2019-12-09,102.0,100.0,50.0,0.0,0,0.22522522522522523,4.4399999999999995,8651.6,11.1,430.0,0,5000.0,2019-12-19
16,11650,优选香梨,78,1332.0,1254.0,2019-12-09,102.0,63.0,78.0,0.0,0,0.030162412993039442,33.15384615384615,79476.012,81.459,3950.1000000000004,0,4914.0,2019-12-19
17,07950,金尧榴莲,137,650.0,513.0,2019-12-09,102.0,279.995,137.0,0.0,0,0.117798796216681,8.489051094890511,144499.25961,162.8170925,7181.87175,0,38359.315,2019-12-19
18,11710,甄选蓝莓,73,162.0,89.0,2019-12-09,102.0,110.03999999999999,73.0,0.0,0,0.2908366533864542,3.4383561643835616,9852.32136,13.81002,489.678,0,8032.919999999999,2019-12-19
19,12130,原种红玉木瓜,26,68.0,42.0,2019-12-09,102.0,38.0,26.0,0.0,0,0.23636363636363636,4.230769230769231,1605.576,2.09,79.80000000000001,0,988.0,2019-12-19
20,07220,台湾释迦,17,56.0,39.0,2019-12-09,102.0,109.97999999999999,17.0,0.0,0,0.17894736842105263,5.588235294117647,4314.955319999999,5.224049999999999,214.46099999999998,0,1869.6599999999999,2019-12-19
21,12240,珍珠牛奶枣,80,163.0,83.0,2019-12-09,102.0,84.0,80.0,0.0,0,0.3252032520325203,3.075,7013.832,10.332,348.6,0,6720.0,2019-12-19
