,Sku_code,Sku_name,Stock,ORDER_SUM,Inventory,stockout,箱价,缺货率,资金占用成本,库存管理成本,商品价值损耗成本,缺货成本,销售额,ito,ito_day,time
0,7540,优选泰国桂圆,631,203,428,0,136.5,0.0,58772.532,72.27675,2921.1000000000004,0.0,27709.5,0.19169027384324835,5.216748768472907,2019-12-02
1,7310,金火龙果,916,596,320,0,135.0,0.0,43459.2,83.43,2160.0,0.0,80460.0,0.48220064724919093,2.073825503355705,2019-12-02
2,11620,带叶鲜橙（小）,576,321,255,0,90.0,0.0,23087.7,37.395,1147.5,0.0,28890.0,0.3862815884476534,2.588785046728972,2019-12-02
3,7350,泰国椰青,313,135,178,0,70.02,0.0,12538.34136,17.18991,623.178,0.0,9452.699999999999,0.27494908350305497,3.6370370370370373,2019-12-02
4,13160,南水梨,383,75,308,0,110.0,0.0,34083.28,38.005,1694.0,0.0,8250.0,0.1085383502170767,9.213333333333333,2019-12-02
5,6390,金边香芒,227,158,69,0,85.0,0.0,5900.19,12.58,293.25,0.0,13430.0,0.5337837837837838,1.8734177215189873,2019-12-02
6,5200,沙洲绿宝瓜,4863,1233,3630,0,72.0,0.0,262928.16,305.748,13068.0,0.0,88776.0,0.1451783821971035,6.888077858880779,2019-12-02
7,1310,克伦森无籽红提,858,237,621,0,216.0,0.0,134940.816,159.732,6706.8,0.0,51192.0,0.16024340770791076,6.240506329113924,2019-12-02
8,5020,鲜丰玉麒麟,175,175,0,-6,105.0,0.03314917127071823,0.0,9.1875,0.0,674.1,18375.0,1.0,1.0,2019-12-02
9,6850,百香果（盒）,33,30,3,0,17.5,0.0,52.815,0.315,2.625,0.0,525.0,0.8333333333333334,1.2,2019-12-02
10,65770,冰糖橙,138,41,97,0,112.5,0.0,10977.975,13.21875,545.625,0.0,4612.5,0.17446808510638298,5.7317073170731705,2019-12-02
11,7600,菲律宾凤梨,141,69,72,0,110.0,0.0,7967.52,11.715,396.0,0.0,7590.0,0.323943661971831,3.0869565217391304,2019-12-02
12,12190,龙珠果,16,12,4,0,70.0,0.0,281.68,0.7000000000000001,14.0,0.0,840.0,0.6,1.6666666666666667,2019-12-02
13,1270,冰糖木瓜,7,6,1,0,55.04,0.0,55.37024,0.22016,2.7520000000000002,0.0,330.24,0.75,1.3333333333333333,2019-12-02
14,7340,火参果,10,2,8,0,90.0,0.0,724.32,0.81,36.0,0.0,180.0,0.1111111111111111,9.0,2019-12-02
15,7300,蜜宝红心火龙果,156,36,120,0,100.0,0.0,12072.0,13.8,600.0,0.0,3600.0,0.13043478260869565,7.666666666666667,2019-12-02
16,11650,优选香梨,93,72,21,0,63.0,0.0,1330.938,3.591,66.15,0.0,4536.0,0.631578947368421,1.5833333333333335,2019-12-02
17,7950,金尧榴莲,210,210,0,-26,279.995,0.11016949152542373,0.0,29.399475000000002,0.0,7789.4609,58798.950000000004,1.0,1.0,2019-12-02
18,11710,甄选蓝莓,218,71,147,0,110.03999999999999,0.0,16272.93528,20.0823,808.794,0.0,7812.839999999999,0.19452054794520549,5.140845070422535,2019-12-02
19,12130,原种红玉木瓜,120,37,83,0,38.0,0.0,3172.924,3.857,157.70000000000002,0.0,1406.0,0.18226600985221675,5.486486486486487,2019-12-02
20,7220,台湾释迦,10,10,0,-13,109.97999999999999,0.5652173913043478,0.0,0.5498999999999999,0.0,1529.8218,1099.8,1.0,1.0,2019-12-02
21,12240,珍珠牛奶枣,266,76,190,0,84.0,0.0,16055.76,19.152,798.0,0.0,6384.0,0.16666666666666666,6.0,2019-12-02
