,goods_code,商品名称,订货箱数,Stock,Inventory,日期,订货仓库,箱价,ORDER_SUM,stockout,缺货率,ito,ito_day,资金占用成本,库存管理成本,商品价值损耗成本,缺货成本,销售额,time
0,07540,优选泰国桂圆,179,276.0,97.0,2019-12-09,102.0,136.5,179.0,0.0,0.0,0.47989276139410186,2.083798882681564,13319.943,25.457250000000002,662.0250000000001,0.0,24433.5,2019-12-27
1,07310,金火龙果,364,888.0,524.0,2019-12-09,102.0,135.0,364.0,0.0,0.0,0.2577903682719547,3.879120879120879,71164.44,95.31,3537.0,0.0,49140.0,2019-12-27
2,11620,带叶鲜橙（小）,135,1085.0,950.0,2019-12-09,102.0,90.0,135.0,0.0,0.0,0.06633906633906633,15.074074074074076,86013.0,91.575,4275.0,0.0,12150.0,2019-12-27
3,07350,泰国椰青,188,1219.0,1031.0,2019-12-09,102.0,70.02,188.0,0.0,0.0,0.08355555555555555,11.96808510638298,72623.76372,78.77250000000001,3609.531,0.0,13163.759999999998,2019-12-27
4,13160,南水梨,85,1216.0,1131.0,2019-12-09,102.0,110.0,85.0,0.0,0.0,0.03621644652748189,27.611764705882354,125156.46,129.085,6220.5,0.0,9350.0,2019-12-27
5,06390,金边香芒,178,302.0,124.0,2019-12-09,102.0,85.0,178.0,0.0,0.0,0.41784037558685444,2.3932584269662924,10603.24,18.105,527.0,0.0,15130.0,2019-12-27
6,05200,沙洲绿宝瓜,889,7310.0,6421.0,2019-12-09,102.0,72.0,889.0,0.0,0.0,0.06474400990459545,15.445444319460066,465085.872,494.31600000000003,23115.600000000002,0.0,64008.0,2019-12-27
7,01310,克伦森无籽红提,256,1323.0,1067.0,2019-12-09,102.0,216.0,256.0,0.0,0.0,0.10711297071129706,9.3359375,231854.832,258.12,11523.6,0.0,55296.0,2019-12-27
8,05020,鲜丰玉麒麟,258,1226.0,968.0,2019-12-09,102.0,105.0,258.0,0.0,0.0,0.11759343664539654,8.503875968992247,102249.84,115.185,5082.0,0.0,27090.0,2019-12-27
9,06850,百香果（盒）,23,76.0,53.0,2019-12-09,102.0,17.5,23.0,0.0,0.0,0.17829457364341086,5.608695652173913,933.065,1.12875,46.375,0.0,402.5,2019-12-27
10,65770,冰糖橙,32,63.0,31.0,2019-12-09,102.0,112.5,32.0,0.0,0.0,0.3404255319148936,2.9375,3508.425,5.2875000000000005,174.375,0.0,3600.0,2019-12-27
11,07600,菲律宾凤梨,102,401.0,299.0,2019-12-09,102.0,110.0,102.0,0.0,0.0,0.1457142857142857,6.862745098039216,33087.340000000004,38.5,1644.5,0.0,11220.0,2019-12-27
12,12190,龙珠果,12,12.0,0.0,2019-12-09,102.0,70.0,12.0,0.0,0.0,1.0,1.0,0.0,0.42,0.0,0.0,840.0,2019-12-27
13,01270,冰糖木瓜,4,16.0,12.0,2019-12-09,102.0,55.04,4.0,0.0,0.0,0.14285714285714285,7.0,664.4428800000001,0.7705599999999999,33.024,0.0,220.16,2019-12-27
14,07340,火参果,6,10.0,4.0,2019-12-09,102.0,90.0,6.0,0.0,0.0,0.42857142857142855,2.3333333333333335,362.16,0.63,18.0,0.0,540.0,2019-12-27
15,07300,蜜宝红心火龙果,56,677.0,621.0,2019-12-09,102.0,100.0,56.0,0.0,0.0,0.04314329738058552,23.178571428571427,62472.6,64.9,3105.0,0.0,5600.0,2019-12-27
16,11650,优选香梨,92,680.0,588.0,2019-12-09,102.0,63.0,92.0,0.0,0.0,0.07255520504731862,13.782608695652172,37266.264,39.942,1852.2,0.0,5796.0,2019-12-27
17,07950,金尧榴莲,2,0.0,0.0,2019-12-09,102.0,279.995,0.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,599.1893,0.0,2019-12-27
18,11710,甄选蓝莓,76,129.0,53.0,2019-12-09,102.0,110.03999999999999,76.0,0.0,0.0,0.4175824175824176,2.3947368421052633,5867.11272,10.013639999999999,291.606,0.0,8363.039999999999,2019-12-27
19,12130,原种红玉木瓜,35,106.0,71.0,2019-12-09,102.0,38.0,35.0,0.0,0.0,0.1977401129943503,5.057142857142857,2714.188,3.363,134.9,0.0,1330.0,2019-12-27
20,07220,台湾释迦,23,30.0,7.0,2019-12-09,102.0,109.97999999999999,23.0,0.0,0.0,0.6216216216216216,1.608695652173913,774.4791599999999,2.03463,38.492999999999995,0.0,2529.54,2019-12-27
21,12240,珍珠牛奶枣,134,140.0,6.0,2019-12-09,102.0,84.0,134.0,0.0,0.0,0.9178082191780822,1.0895522388059702,507.024,6.132000000000001,25.200000000000003,0.0,11256.0,2019-12-27
