,goods_code,商品名称,订货箱数,Stock,Inventory,日期,订货仓库,箱价,ORDER_SUM,stockout,缺货率,ito,ito_day,资金占用成本,库存管理成本,商品价值损耗成本,缺货成本,销售额,time
0,07540,优选泰国桂圆,155,215.0,60.0,2019-12-09,102.0,136.5,155.0,0.0,0,0.5636363636363636,1.774193548387097,8239.14,18.76875,409.5,0,21157.5,2019-12-17
1,07310,金火龙果,298,490.0,192.0,2019-12-09,102.0,135.0,298.0,0.0,0,0.436950146627566,2.2885906040268456,26075.52,46.035000000000004,1296.0,0,40230.0,2019-12-17
2,11620,带叶鲜橙（小）,148,234.0,86.0,2019-12-09,102.0,90.0,148.0,0.0,0,0.4625,2.162162162162162,7786.44,14.4,387.0,0,13320.0,2019-12-17
3,07350,泰国椰青,193,504.0,311.0,2019-12-09,102.0,70.02,193.0,0.0,0,0.23680981595092024,4.22279792746114,21906.877319999996,28.53315,1088.811,0,13513.859999999999,2019-12-17
4,13160,南水梨,95,1006.0,911.0,2019-12-09,102.0,110.0,95.0,0.0,0,0.0495565988523735,20.178947368421053,100811.26,105.435,5010.5,0,10450.0,2019-12-17
5,06390,金边香芒,122,208.0,86.0,2019-12-09,102.0,85.0,122.0,0.0,0,0.41496598639455784,2.4098360655737703,7353.86,12.495000000000001,365.5,0,10370.0,2019-12-17
6,05200,沙洲绿宝瓜,680,1502.0,822.0,2019-12-09,102.0,72.0,680.0,0.0,0,0.29259896729776247,3.4176470588235297,59539.104,83.664,2959.2000000000003,0,48960.0,2019-12-17
7,01310,克伦森无籽红提,312,999.0,687.0,2019-12-09,102.0,216.0,312.0,0.0,0,0.18505338078291814,5.403846153846154,149282.352,182.088,7419.6,0,67392.0,2019-12-17
8,05020,鲜丰玉麒麟,162,443.0,281.0,2019-12-09,102.0,105.0,162.0,0.0,0,0.22375690607734808,4.469135802469135,29682.03,38.01,1475.25,0,17010.0,2019-12-17
9,06850,百香果（盒）,28,61.0,33.0,2019-12-09,102.0,17.5,28.0,0.0,0,0.2978723404255319,3.357142857142857,580.965,0.8225,28.875,0,490.0,2019-12-17
10,65770,冰糖橙,24,122.0,98.0,2019-12-09,102.0,112.5,24.0,0.0,0,0.10909090909090909,9.166666666666668,11091.15,12.375,551.25,0,2700.0,2019-12-17
11,07600,菲律宾凤梨,70,75.0,5.0,2019-12-09,102.0,110.0,70.0,0.0,0,0.875,1.1428571428571428,553.3,4.4,27.5,0,7700.0,2019-12-17
12,12190,龙珠果,12,21.0,9.0,2019-12-09,102.0,70.0,12.0,0.0,0,0.4,2.5,633.78,1.05,31.5,0,840.0,2019-12-17
13,01270,冰糖木瓜,6,55.0,49.0,2019-12-09,102.0,55.04,6.0,0.0,0,0.057692307692307696,17.333333333333332,2713.14176,2.86208,134.848,0,330.24,2019-12-17
14,07340,火参果,4,21.0,17.0,2019-12-09,102.0,90.0,4.0,0.0,0,0.10526315789473684,9.5,1539.18,1.71,76.5,0,360.0,2019-12-17
15,07300,蜜宝红心火龙果,55,113.0,58.0,2019-12-09,102.0,100.0,55.0,0.0,0,0.3216374269005848,3.1090909090909093,5834.8,8.55,290.0,0,5500.0,2019-12-17
16,11650,优选香梨,76,1473.0,1397.0,2019-12-09,102.0,63.0,76.0,0.0,0,0.0264808362369338,37.76315789473684,88539.066,90.405,4400.55,0,4788.0,2019-12-17
17,07950,金尧榴莲,122,952.0,830.0,2019-12-09,102.0,279.995,122.0,0.0,0,0.06846240179573512,14.606557377049182,233790.2251,249.475545,11619.792500000001,0,34159.39,2019-12-17
18,11710,甄选蓝莓,69,115.0,46.0,2019-12-09,102.0,110.03999999999999,69.0,0.0,0,0.42857142857142855,2.3333333333333335,5092.211039999999,8.85822,253.09199999999998,0,7592.759999999999,2019-12-17
19,12130,原种红玉木瓜,32,46.0,14.0,2019-12-09,102.0,38.0,32.0,0.0,0,0.5333333333333333,1.875,535.192,1.1400000000000001,26.6,0,1216.0,2019-12-17
20,07220,台湾释迦,15,52.0,37.0,2019-12-09,102.0,109.97999999999999,15.0,0.0,0,0.16853932584269662,5.933333333333334,4093.6755599999997,4.8941099999999995,203.463,0,1649.6999999999998,2019-12-17
21,12240,珍珠牛奶枣,102,181.0,79.0,2019-12-09,102.0,84.0,102.0,0.0,0,0.3923076923076923,2.549019607843137,6675.816,10.92,331.8,0,8568.0,2019-12-17
