,Sku_code,ORDER_SUM,rate,Munit
0,40035,48.0,12,箱
1,65260,152.0,2,箱
2,05960,714.0,22,箱
3,07600,2777.5,29,箱
4,07660,66.0,10,箱
5,08340,180.0,20,箱
6,13000,546.0,25,箱
7,13020,4004.0,23,箱
8,40046,12.0,12,箱
9,40075,100.0,20,箱
10,40470,110.0,10,箱
11,43080,913.0,11,箱
12,65780,540.0,30,箱
13,01270,88.0,8,箱
14,73067,3800.0,1,箱
15,73073,51.0,1,箱
16,73129,3800.0,1,箱
17,73010,8.0,1,箱
18,80259,350.0,50,箱
19,80043,25.0,1,箱
20,79449,90.0,1,箱
21,79478,4.0,1,箱
22,77105,20.0,1,箱
23,76055,1.0,1,箱
24,79204,1.0,1,箱
25,79205,1.0,1,箱
26,75201,1.0,1,箱
27,07970,24.0,12,箱
28,43155,72.0,12,箱
29,67207,252.0,12,箱
30,07310,3212.5,13,箱
31,07450,2520.0,21,箱
32,08270,3888.0,25,箱
33,08660,1475.0,25,箱
34,10510,168.0,55,只
35,11750,1590.0,10,箱
36,11810,182.0,6,箱
37,16010,14958.0,18,斤
38,40037,108.0,12,箱
39,40067,0.0,12,箱
40,40069,260.0,20,箱
41,40074,234.0,6,箱
42,41126,60.0,12,箱
43,43410,36.0,12,箱
44,04300,238.0,18,箱
45,72006,25.0,1,箱
46,72030,320.0,1,箱
47,79036,10750.0,1,箱
48,76016,130.0,1,箱
49,76043,15.0,1,箱
50,73090,150.0,1,箱
51,71462,30.0,1,箱
52,05590,1254.0,33,箱
53,06390,1370.0,10,箱
54,08150,230.0,20,箱
55,08910,805.0,25,箱
56,10130,65.0,14,箱
57,12010,580.0,10,根
58,12130,390.0,5,斤
59,13160,1720.0,20,箱
60,14190,1065.0,15,箱
61,16040,12555.0,27,斤
62,40077,90.0,10,箱
63,43490,60.0,12,箱
64,65180,600.0,15,箱
65,65520,96.0,1,箱
66,65730,56.0,24,箱
67,65770,400.0,25,箱
68,66150,40.0,5,盒
69,74021,20.0,1,箱
70,78889,50.0,1,箱
71,73078,1000.0,1,箱
72,80162,1750.0,50,箱
73,71000,140.0,1,箱
74,73061,800.0,1,箱
75,79242,10.0,1,箱
76,80244,16.0,1,箱
77,76009,3.0,1,箱
78,79006,2.0,1,箱
79,79098,1.0,1,箱
80,76020,4.0,1,箱
81,79203,2.0,1,箱
82,13050,462.0,12,箱
83,04520,88.0,8,箱
84,05180,4590.0,15,箱
85,06810,507.5,15,箱
86,07220,180.0,12,箱
87,07290,460.0,35,箱
88,07390,105.6,10,箱
89,10890,1320.0,26,箱
90,11580,4466.0,26,箱
91,11630,2125.0,30,箱
92,11670,6810.0,10,箱
93,11710,1440.0,12,箱
94,11740,530.0,10,箱
95,12030,216.0,18,斤
96,12190,35.0,5,斤
97,12630,389.4,13,斤
98,40073,48.0,16,箱
99,40387,156.0,6,箱
100,42177,513.0,20,箱
101,43009,0.0,1,箱
102,43046,84.0,1,箱
103,65590,69.0,25,箱
104,01310,2769.0,14,箱
105,73022,6700.0,1,箱
106,72042,106.0,1,箱
107,73076,400.0,1,箱
108,79300,20.0,1,箱
109,74019,100.0,1,箱
110,80311,180.0,10,箱
111,77041,6.0,1,箱
112,73161,1300.0,1,箱
113,74015,15.0,1,箱
114,76001,3.0,1,箱
115,74020,1.0,1,箱
116,75003,4.0,1,箱
117,74030,2.0,1,箱
118,71104,10.0,1,箱
119,77104,60.0,1,箱
120,79001,1.0,1,箱
121,79208,1.0,1,箱
122,71480,10.0,1,箱
123,06060,18.0,36,箱
124,07190,240.0,22,箱
125,07940,425.0,18,箱
126,30220,875.0,25,箱
127,40047,12.0,12,箱
128,40053,40.0,20,箱
129,40066,60.0,12,箱
130,40085,81.0,9,箱
131,40086,24.0,6,箱
132,40137,2664.0,12,箱
133,03090,3456.0,12,盒
134,72005,7.0,1,箱
135,79443,25.0,1,箱
136,79470,10700.0,1,箱
137,73059,103.0,1,箱
138,73021,9300.0,1,箱
139,77338,310.0,1,箱
140,73066,950.0,1,箱
141,73057,300.0,1,箱
142,76024,20.0,1,箱
143,80131,3100.0,1,箱
144,73054,350.0,1,箱
145,73155,200.0,1,箱
146,79471,1800.0,200,箱
147,07470,1560.0,20,箱
148,12240,1482.0,13,箱
149,05020,6900.0,26,箱
150,06740,710.0,20,箱
151,06790,1414.0,18,箱
152,07070,2448.0,33,箱
153,07270,264.0,12,箱
154,07350,1647.0,9,箱
155,10040,140.0,29,箱
156,11690,200.0,15,箱
