,goods_code,商品名称,订货箱数,Stock,Inventory,日期,订货仓库,箱价,ORDER_SUM,stockout,缺货率,ito,ito_day,资金占用成本,库存管理成本,商品价值损耗成本,缺货成本,销售额,time
0,07540,优选泰国桂圆,255,555.0,300.0,2019-12-07,102.0,136.5,255.0,0.0,0.0,0.2982456140350877,3.3529411764705883,41195.7,58.35375,2047.5,0.0,34807.5,2019-12-07
1,07310,金火龙果,489,805.0,316.0,2019-12-07,102.0,135.0,489.0,0.0,0.0,0.4362176628010705,2.2924335378323106,42915.96,75.6675,2133.0,0.0,66015.0,2019-12-07
2,11620,带叶鲜橙（小）,105,272.0,167.0,2019-12-07,102.0,90.0,105.0,0.0,0.0,0.23917995444191345,4.180952380952381,15120.18,19.755,751.5,0.0,9450.0,2019-12-07
3,07350,泰国椰青,186,517.0,331.0,2019-12-07,102.0,70.02,186.0,0.0,0.0,0.21933962264150944,4.559139784946236,23315.67972,29.68848,1158.831,0.0,13023.72,2019-12-07
4,13160,南水梨,138,1070.0,932.0,2019-12-07,102.0,110.0,138.0,0.0,0.0,0.06893106893106893,14.507246376811596,103135.12,110.11,5126.0,0.0,15180.0,2019-12-07
5,06390,金边香芒,149,340.0,191.0,2019-12-07,102.0,85.0,149.0,0.0,0.0,0.2806026365348399,3.563758389261745,16332.41,22.5675,811.75,0.0,12665.0,2019-12-07
6,05200,沙洲绿宝瓜,1332,3072.0,1740.0,2019-12-07,102.0,72.0,1332.0,0.0,0.0,0.27680798004987534,3.612612612612612,126031.68000000001,173.232,6264.0,0.0,95904.0,2019-12-07
7,01310,克伦森无籽红提,304,149.0,0.0,2019-12-07,102.0,216.0,149.0,-155.0,0.5098684210526315,1.0,1.0,0.0,16.092,0.0,35823.6,32184.0,2019-12-07
8,05020,鲜丰玉麒麟,202,324.0,122.0,2019-12-07,102.0,105.0,202.0,0.0,0.0,0.452914798206278,2.207920792079208,12886.86,23.415,640.5,0.0,21210.0,2019-12-07
9,06850,百香果（盒）,19,48.0,29.0,2019-12-07,102.0,17.5,19.0,0.0,0.0,0.24675324675324675,4.052631578947368,510.545,0.67375,25.375,0.0,332.5,2019-12-07
10,65770,冰糖橙,33,89.0,56.0,2019-12-07,102.0,112.5,33.0,0.0,0.0,0.22758620689655173,4.393939393939394,6337.8,8.15625,315.0,0.0,3712.5,2019-12-07
11,07600,菲律宾凤梨,86,220.0,134.0,2019-12-07,102.0,110.0,86.0,0.0,0.0,0.24293785310734464,4.116279069767442,14828.44,19.47,737.0,0.0,9460.0,2019-12-07
12,12190,龙珠果,16,22.0,6.0,2019-12-07,102.0,70.0,16.0,0.0,0.0,0.5714285714285714,1.75,422.52,0.98,21.0,0.0,1120.0,2019-12-07
13,01270,冰糖木瓜,7,17.0,10.0,2019-12-07,102.0,55.04,7.0,0.0,0.0,0.25925925925925924,3.857142857142857,553.7024,0.74304,27.52,0.0,385.28,2019-12-07
14,07340,火参果,3,11.0,8.0,2019-12-07,102.0,90.0,3.0,0.0,0.0,0.15789473684210525,6.333333333333334,724.32,0.855,36.0,0.0,270.0,2019-12-07
15,07300,蜜宝红心火龙果,58,160.0,102.0,2019-12-07,102.0,100.0,58.0,0.0,0.0,0.22137404580152673,4.517241379310344,10261.2,13.1,510.0,0.0,5800.0,2019-12-07
16,11650,优选香梨,78,1337.0,1259.0,2019-12-07,102.0,63.0,78.0,0.0,0.0,0.030046224961479198,33.282051282051285,79792.902,81.774,3965.8500000000004,0.0,4914.0,2019-12-07
17,07950,金尧榴莲,176,213.0,37.0,2019-12-07,102.0,279.995,176.0,0.0,0.0,0.704,1.4204545454545456,10421.973890000001,34.999375,517.99075,0.0,49279.12,2019-12-07
18,11710,甄选蓝莓,120,165.0,45.0,2019-12-07,102.0,110.03999999999999,120.0,0.0,0.0,0.5714285714285714,1.75,4981.510799999999,11.5542,247.58999999999997,0.0,13204.8,2019-12-07
19,12130,原种红玉木瓜,33,47.0,14.0,2019-12-07,102.0,38.0,33.0,0.0,0.0,0.5409836065573771,1.8484848484848484,535.192,1.159,26.6,0.0,1254.0,2019-12-07
20,07220,台湾释迦,36,57.0,21.0,2019-12-07,102.0,109.97999999999999,36.0,0.0,0.0,0.46153846153846156,2.1666666666666665,2323.43748,4.289219999999999,115.479,0.0,3959.2799999999997,2019-12-07
21,12240,珍珠牛奶枣,120,511.0,391.0,2019-12-07,102.0,84.0,120.0,0.0,0.0,0.13303769401330376,7.5166666666666675,33041.064,37.884,1642.2,0.0,10080.0,2019-12-07
