,Sku_code,ORDER_SUM,rate,Munit
0,07600,2117.5,29,箱
1,10500,290.0,140,个
2,13000,884.0,25,箱
3,40036,180.0,12,箱
4,40046,48.0,12,箱
5,40075,500.0,20,箱
6,40470,150.0,10,箱
7,43080,2629.0,11,箱
8,65260,134.0,2,箱
9,65780,18.0,30,箱
10,01270,64.0,8,箱
11,40035,180.0,12,箱
12,13020,4576.0,23,箱
13,08340,80.0,20,箱
14,73129,5100.0,1,箱
15,72010,15.0,1,箱
16,73073,57.0,1,箱
17,79449,190.0,1,箱
18,80259,150.0,50,箱
19,73067,4500.0,1,箱
20,73012,90.0,1,箱
21,80043,50.0,1,箱
22,79478,2.0,1,箱
23,73010,15.0,1,箱
24,71429,10.0,1,箱
25,82032,1.0,1,箱
26,80149,1.0,1,箱
27,07310,4512.5,13,箱
28,11750,850.0,10,箱
29,11810,25.0,6,箱
30,11860,0.0,15,箱
31,07540,3885.0,21,箱
32,07970,24.0,12,箱
33,08660,1250.0,25,箱
34,10510,120.0,55,只
35,40037,156.0,12,箱
36,40067,60.0,12,箱
37,40069,520.0,20,箱
38,40074,222.0,6,箱
39,40480,210.0,10,箱
40,41126,204.0,12,箱
41,43030,80.0,10,箱
42,43155,72.0,12,箱
43,67000,80.0,7,箱
44,67207,648.0,12,箱
45,04300,782.0,18,箱
46,06290,110.0,11,箱
47,11850,45.0,1,箱
48,16010,27288.0,18,斤
49,42187,420.0,1,箱
50,43410,84.0,12,箱
51,76043,8.0,1,箱
52,72006,22.0,1,箱
53,76016,320.0,1,箱
54,72030,100.0,1,箱
55,79036,15500.0,1,箱
56,73090,150.0,1,箱
57,79190,3.0,1,箱
58,77374,50.0,1,箱
59,71462,20.0,1,箱
60,71447,10.0,1,箱
61,76067,1.0,1,箱
62,12010,490.0,10,根
63,12130,400.0,5,斤
64,08460,1300.0,28,箱
65,08910,4004.0,25,箱
66,10130,48.0,14,箱
67,13160,2320.0,20,箱
68,14190,1320.0,15,箱
69,16040,7857.0,27,斤
70,30200,2916.0,36,箱
71,40370,264.0,15,箱
72,40670,240.0,12,箱
73,43490,24.0,12,箱
74,65180,750.0,15,箱
75,65730,126.0,24,箱
76,65770,1050.0,25,箱
77,04210,98.0,9,斤
78,05590,2120.0,33,箱
79,06000,30.0,8,箱
80,06390,2030.0,10,箱
81,73061,500.0,1,箱
82,76020,5.0,1,箱
83,71000,360.0,1,箱
84,71105,40.0,1,箱
85,79428,70.0,1,箱
86,73078,1200.0,1,箱
87,79006,1.0,1,箱
88,80162,1900.0,50,箱
89,72008,60.0,1,箱
90,80244,4.0,1,箱
91,74021,9.0,1,箱
92,78889,20.0,1,箱
93,71009,20.0,1,箱
94,79385,6.0,1,箱
95,79441,10.0,1,箱
96,79203,2.0,1,箱
97,76009,1.0,1,箱
98,79239,300.0,300,箱
99,79242,100.0,1,箱
100,79226,3.0,1,箱
101,71418,200.0,1,箱
102,79084,1.0,1,箱
103,07220,60.0,12,箱
104,07290,270.0,35,箱
105,07390,158.4,10,箱
106,12030,360.0,18,斤
107,10890,1122.0,26,箱
108,11580,8448.0,26,箱
109,11630,775.0,30,箱
110,11670,1880.0,10,箱
111,12630,525.8,13,斤
112,12190,80.0,5,斤
113,13050,619.5,12,箱
114,40054,416.0,16,箱
115,40073,288.0,16,箱
116,40387,318.0,6,箱
117,40680,216.0,12,箱
118,42177,620.0,20,箱
119,43009,220.0,1,箱
120,43046,462.0,1,箱
121,01310,4844.0,14,箱
122,11710,1224.0,12,箱
123,40056,32.0,4,箱
124,72042,77.0,1,箱
125,77104,90.0,1,箱
126,73022,8500.0,1,箱
127,79300,150.0,1,箱
128,73161,3600.0,1,箱
129,73076,300.0,1,箱
130,77410,51.0,1,箱
131,79001,18.0,1,箱
132,76017,12.0,1,箱
133,79306,10.0,1,箱
134,74019,100.0,1,箱
135,07190,560.0,22,箱
136,11840,45.0,18,箱
137,07940,544.0,18,箱
138,11440,2024.0,20,箱
139,40047,12.0,12,箱
140,40053,60.0,20,箱
141,40066,216.0,12,箱
142,40137,18600.0,12,箱
143,01160,147.6,17,箱
144,03090,4968.0,12,盒
145,73059,73.0,1,箱
146,80131,7200.0,1,箱
147,79470,14100.0,1,箱
148,73021,12100.0,1,箱
149,73054,330.0,1,箱
150,76024,77.0,1,箱
151,73057,300.0,1,箱
152,77338,150.0,1,箱
153,74006,1.0,1,箱
154,79443,2.0,1,箱
155,79471,600.0,200,箱
156,71119,10.0,1,箱
157,73027,5.0,1,箱
158,80136,1.0,1,箱
159,07270,234.0,12,箱
160,11890,760.0,1,箱
161,07470,3380.0,20,箱
162,10040,448.0,29,箱
163,11690,104.0,15,箱
164,12240,1750.0,13,箱
165,12390,20.0,12,只
166,40045,50.0,10,箱
167,40076,480.0,20,箱
168,42220,2208.0,24,箱
169,43170,690.0,30,箱
170,65230,1008.0,15,箱
171,65600,1361.0,20,斤
172,01070,684.0,18,箱
173,03080,1008.0,12,箱
174,03180,384.0,12,箱
175,05020,12720.0,26,箱
176,06790,3360.0,18,箱
177,06860,0.0,7,箱
178,07070,1815.0,33,箱
179,06740,720.0,20,箱
180,07350,3366.0,9,箱
181,10840,1740.0,20,斤
182,12050,975.0,10,箱
183,74075,1080.0,1,箱
184,73006,110.0,1,箱
185,71441,60.0,1,箱
186,77365,4.0,1,箱
187,77361,50.0,1,箱
188,71448,100.0,1,箱
189,79042,12.0,1,箱
190,76019,2.0,1,箱
191,77311,150.0,1,箱
192,75007,2.0,1,箱
193,07340,30.0,8,箱
194,07430,20.0,20,箱
195,12070,3192.0,7,箱
196,07640,1290.0,10,箱
197,07950,1624.0,14,箱
198,08050,435.0,20,箱
199,08790,1200.0,20,箱
200,10010,648.0,18,箱
201,10490,810.0,12,箱
202,40057,160.0,12,箱
203,40068,288.0,18,箱
204,43042,420.0,1,箱
205,43330,39.0,3,箱
206,43360,150.0,3,箱
207,05200,22050.0,18,箱
208,06710,300.0,38,箱
209,06850,280.0,40,斤
210,43430,276.0,12,箱
211,08330,280.0,20,箱
212,42180,100.0,1,箱
213,08020,14672.0,30,箱
214,73007,96.0,1,箱
215,73016,7.0,1,箱
216,79077,40000.0,1,箱
217,71417,1420.0,1,箱
218,73146,200.0,1,箱
219,74011,1.0,1,箱
220,73145,125.0,1,箱
221,72031,100.0,1,箱
222,74024,4.0,1,箱
223,73033,21000.0,1,箱
224,71434,680.0,1,箱
225,71436,270.0,1,箱
226,76027,9.0,1,箱
227,73046,2500.0,1,箱
228,71433,10.0,1,箱
229,80166,10.0,10,箱
230,71443,10.0,1,箱
231,76053,1.0,1,箱
232,77047,100.0,1,箱
233,07300,580.0,10,箱
234,07440,448.0,15,斤
235,08950,55.0,1,箱
236,11620,4300.0,30,箱
237,11650,1228.5,10,箱
238,40044,100.0,10,箱
239,40055,1480.0,8,箱
240,40065,84.0,12,箱
241,43420,348.0,12,箱
242,44203,24.0,12,箱
243,01300,68.0,4,箱
244,06120,70.0,16,箱
245,04170,891.0,27,箱
246,67206,256.0,10,箱
247,76044,6.0,1,箱
248,73091,160.0,1,箱
249,77030,125.0,1,箱
250,77121,14.0,1,箱
251,73011,2700.0,1,箱
252,78987,6.0,1,箱
253,77377,6.0,1,箱
254,71449,70.0,1,箱
255,79154,12.0,1,箱
256,74016,3.3,1,箱
257,80165,10.0,10,箱
