,Sku_code,ORDER_SUM,rate,Munit
0,01270,48.0,8,箱
1,07600,1512.5,29,箱
2,08340,40.0,20,箱
3,13000,884.0,25,箱
4,13020,6468.0,23,箱
5,40035,48.0,12,箱
6,40036,84.0,12,箱
7,40046,12.0,12,箱
8,10500,80.0,140,个
9,40075,120.0,20,箱
10,40470,60.0,10,箱
11,43080,1650.0,11,箱
12,65260,66.0,2,箱
13,65780,18.0,30,箱
14,73067,400.0,1,箱
15,73010,2.0,1,箱
16,79449,80.0,1,箱
17,73129,300.0,1,箱
18,41126,120.0,12,箱
19,67207,168.0,12,箱
20,06290,30.0,11,箱
21,11750,710.0,10,箱
22,40069,220.0,20,箱
23,04300,578.0,18,箱
24,07310,3725.0,13,箱
25,07540,4494.0,21,箱
26,07970,24.0,12,箱
27,08660,1375.0,25,箱
28,11860,30.0,15,箱
29,16010,15966.0,18,斤
30,40037,60.0,12,箱
31,10510,84.0,55,只
32,11810,36.0,6,箱
33,11850,75.0,1,箱
34,40067,24.0,12,箱
35,40480,70.0,10,箱
36,42187,156.0,1,箱
37,43030,10.0,10,箱
38,43155,12.0,12,箱
39,43410,0.0,12,箱
40,67000,15.0,7,箱
41,76016,40.0,1,箱
42,79036,1750.0,1,箱
43,71462,60.0,1,箱
44,72006,1.0,1,箱
45,04210,79.0,9,斤
46,05590,1880.0,33,箱
47,06000,0.0,8,箱
48,06390,1670.0,10,箱
49,08460,1000.0,28,箱
50,10130,24.0,14,箱
51,12010,120.0,10,根
52,12130,110.0,5,斤
53,13160,1700.0,20,箱
54,14190,1125.0,15,箱
55,16040,3996.0,27,斤
56,30200,1224.0,36,箱
57,40370,80.0,15,箱
58,40670,108.0,12,箱
59,43490,48.0,12,箱
60,65180,450.0,15,箱
61,65550,2758.0,7,箱
62,65730,21.0,24,箱
63,65770,1080.0,25,箱
64,74017,10.0,1,箱
65,80162,100.0,50,箱
66,71000,100.0,1,箱
67,74021,1.0,1,箱
68,11630,325.0,30,箱
69,40387,198.0,6,箱
70,01310,3878.0,14,箱
71,05180,2700.0,15,箱
72,07220,54.0,12,箱
73,07290,130.0,35,箱
74,07390,114.4,10,箱
75,12030,96.0,18,斤
76,12190,30.0,5,斤
77,12630,402.6,13,斤
78,13050,556.5,12,箱
79,40054,384.0,16,箱
80,40056,72.0,4,箱
81,10890,836.0,26,箱
82,11580,6380.0,26,箱
83,11670,1840.0,10,箱
84,11710,1200.0,12,箱
85,40073,144.0,16,箱
86,40680,132.0,12,箱
87,42177,440.0,20,箱
88,43009,20.0,1,箱
89,43046,112.0,1,箱
90,73022,600.0,1,箱
91,73161,300.0,1,箱
92,01160,65.6,17,箱
93,03090,4260.0,12,盒
94,07190,350.0,22,箱
95,07940,391.0,18,箱
96,40047,0.0,12,箱
97,40053,0.0,20,箱
98,40066,96.0,12,箱
99,11440,1541.0,20,箱
100,11840,0.0,18,箱
101,40137,4200.0,12,箱
102,76024,7.0,1,箱
103,80131,1400.0,1,箱
104,73021,100.0,1,箱
105,73059,3.0,1,箱
106,79470,400.0,1,箱
107,05020,5760.0,26,箱
108,10840,960.0,20,斤
109,01070,396.0,18,箱
110,03080,1224.0,12,箱
111,03180,228.0,12,箱
112,06740,830.0,20,箱
113,06790,1530.0,18,箱
114,06860,0.0,7,箱
115,07070,1089.0,33,箱
116,07270,162.0,12,箱
117,07350,2808.0,9,箱
118,07470,1260.0,20,箱
119,10040,168.0,29,箱
120,11890,2910.0,1,箱
121,12050,972.0,10,箱
122,12240,1484.0,13,箱
123,12390,10.0,12,只
124,40045,20.0,10,箱
125,11690,16.0,15,箱
126,40076,100.0,20,箱
127,42220,1536.0,24,箱
128,43170,600.0,30,箱
129,65230,728.0,15,箱
130,65600,674.0,20,斤
131,73006,10.0,1,箱
132,74075,240.0,1,箱
133,79042,4.0,1,箱
134,06850,160.0,40,斤
135,40057,0.0,12,箱
136,05200,8685.0,18,箱
137,06710,200.0,38,箱
138,07340,18.0,8,箱
139,07430,16.0,20,箱
140,07640,720.0,10,箱
141,07950,2131.5,14,箱
142,08020,8260.0,30,箱
143,08050,240.0,20,箱
144,08330,140.0,20,箱
145,08790,990.0,20,箱
146,10010,540.0,18,箱
147,10490,250.0,12,箱
148,40068,126.0,18,箱
149,42180,80.0,1,箱
150,43042,168.0,1,箱
151,43330,3.0,3,箱
152,43360,66.0,3,箱
153,43430,144.0,12,箱
154,72031,20.0,1,箱
155,71417,400.0,1,箱
156,71434,100.0,1,箱
157,73146,200.0,1,箱
158,73145,25.0,1,箱
159,80033,1.0,1,箱
160,04170,837.0,27,箱
161,06120,20.0,16,箱
162,07300,710.0,10,箱
163,07440,84.0,15,斤
164,08950,48.0,1,箱
165,40044,60.0,10,箱
166,40055,632.0,8,箱
167,40065,24.0,12,箱
168,11620,4400.0,30,箱
169,11650,1102.5,10,箱
170,43420,300.0,12,箱
171,44203,12.0,12,箱
172,67206,80.0,10,箱
173,79154,6.0,1,箱
174,73011,300.0,1,箱
175,73020,200.0,1,箱
176,77121,2.0,1,箱
