,goods_code,商品名称,订货箱数,Stock,Inventory,日期,订货仓库,箱价,ORDER_SUM,stockout,缺货率,ito,ito_day,资金占用成本,库存管理成本,商品价值损耗成本,缺货成本,销售额,time
0,07540,优选泰国桂圆,186,210.0,24.0,2019-12-09,102.0,136.5,186.0,0.0,0.0,0.7948717948717948,1.2580645161290323,3295.656,15.9705,163.8,0.0,25389.0,2019-12-15
1,07310,金火龙果,362,593.0,231.0,2019-12-09,102.0,135.0,362.0,0.0,0.0,0.4393203883495146,2.276243093922652,31372.11,55.620000000000005,1559.25,0.0,48870.0,2019-12-15
2,11620,带叶鲜橙（小）,172,679.0,507.0,2019-12-09,102.0,90.0,172.0,0.0,0.0,0.14502529510961215,6.895348837209302,45903.78,53.370000000000005,2281.5,0.0,15480.0,2019-12-15
3,07350,泰国椰青,378,400.0,22.0,2019-12-09,102.0,70.02,378.0,0.0,0.0,0.8957345971563981,1.1164021164021163,1549.6826399999998,14.77422,77.02199999999999,0.0,26467.559999999998,2019-12-15
4,13160,南水梨,116,94.0,0.0,2019-12-09,102.0,110.0,94.0,-22.0,0.1896551724137931,1.0,1.0,0.0,5.17,0.0,2589.4,10340.0,2019-12-15
5,06390,金边香芒,204,107.0,0.0,2019-12-09,102.0,85.0,107.0,-97.0,0.47549019607843135,1.0,1.0,0.0,4.5475,0.0,8822.15,9095.0,2019-12-15
6,05200,沙洲绿宝瓜,1477,2264.0,787.0,2019-12-09,102.0,72.0,1477.0,0.0,0.0,0.4841035725991478,2.065673662830061,57003.984,109.836,2833.2000000000003,0.0,106344.0,2019-12-15
7,01310,克伦森无籽红提,347,360.0,13.0,2019-12-09,102.0,216.0,347.0,0.0,0.0,0.9302949061662198,1.07492795389049,2824.848,40.284,140.4,0.0,74952.0,2019-12-15
8,05020,鲜丰玉麒麟,427,1622.0,1195.0,2019-12-09,102.0,105.0,427.0,0.0,0.0,0.15157969471068514,6.597189695550351,126227.85,147.8925,6273.75,0.0,44835.0,2019-12-15
9,06850,百香果（盒）,28,2.0,0.0,2019-12-09,102.0,17.5,2.0,-26.0,0.9285714285714286,1.0,1.0,0.0,0.0175,0.0,486.85,35.0,2019-12-15
10,65770,冰糖橙,37,78.0,41.0,2019-12-09,102.0,112.5,37.0,0.0,0.0,0.31092436974789917,3.2162162162162162,4640.175,6.6937500000000005,230.625,0.0,4162.5,2019-12-15
11,07600,菲律宾凤梨,77,222.0,145.0,2019-12-09,102.0,110.0,77.0,0.0,0.0,0.2098092643051771,4.766233766233767,16045.7,20.185,797.5,0.0,8470.0,2019-12-15
12,12190,龙珠果,16,26.0,10.0,2019-12-09,102.0,70.0,16.0,0.0,0.0,0.4444444444444444,2.25,704.2,1.26,35.0,0.0,1120.0,2019-12-15
13,01270,冰糖木瓜,8,50.0,42.0,2019-12-09,102.0,55.04,8.0,0.0,0.0,0.08695652173913043,11.5,2325.55008,2.5318400000000003,115.584,0.0,440.32,2019-12-15
14,07340,火参果,5,10.0,5.0,2019-12-09,102.0,90.0,5.0,0.0,0.0,0.3333333333333333,3.0,452.7,0.675,22.5,0.0,450.0,2019-12-15
15,07300,蜜宝红心火龙果,59,214.0,155.0,2019-12-09,102.0,100.0,59.0,0.0,0.0,0.15989159891598917,6.2542372881355925,15593.0,18.45,775.0,0.0,5900.0,2019-12-15
16,11650,优选香梨,117,1717.0,1600.0,2019-12-09,102.0,63.0,117.0,0.0,0.0,0.03527283690081399,28.350427350427353,101404.8,104.4855,5040.0,0.0,7371.0,2019-12-15
17,07950,金尧榴莲,114,101.0,0.0,2019-12-09,102.0,279.995,101.0,-13.0,0.11403508771929824,1.0,1.0,0.0,14.1397475,0.0,3894.73045,28279.495,2019-12-15
18,11710,甄选蓝莓,103,184.0,81.0,2019-12-09,102.0,110.03999999999999,103.0,0.0,0.0,0.3886792452830189,2.5728155339805823,8966.719439999999,14.5803,445.66200000000003,0.0,11334.119999999999,2019-12-15
19,12130,原种红玉木瓜,40,70.0,30.0,2019-12-09,102.0,38.0,40.0,0.0,0.0,0.4,2.5,1146.84,1.9000000000000001,57.0,0.0,1520.0,2019-12-15
20,07220,台湾释迦,10,38.0,28.0,2019-12-09,102.0,109.97999999999999,10.0,0.0,0.0,0.15151515151515152,6.6,3097.9166399999995,3.6293399999999996,153.97199999999998,0.0,1099.8,2019-12-15
21,12240,珍珠牛奶枣,125,150.0,25.0,2019-12-09,102.0,84.0,125.0,0.0,0.0,0.7142857142857143,1.4,2112.6,7.3500000000000005,105.0,0.0,10500.0,2019-12-15
