,Sku_code,ORDER_SUM,rate,Munit
0,08340,80.0,20,箱
1,10500,270.0,140,个
2,65260,154.0,2,箱
3,65780,54.0,30,箱
4,13000,624.0,25,箱
5,40036,168.0,12,箱
6,40046,48.0,12,箱
7,40470,100.0,10,箱
8,43080,2585.0,11,箱
9,13020,4444.0,23,箱
10,01270,56.0,8,箱
11,07600,2365.0,29,箱
12,40035,132.0,12,箱
13,73010,22.0,1,箱
14,80259,850.0,50,箱
15,71103,40.0,1,箱
16,72043,4.0,1,箱
17,73073,100.0,1,箱
18,73129,3100.0,1,箱
19,73067,2500.0,1,箱
20,79449,610.0,1,箱
21,79478,2.0,1,箱
22,82032,1.0,1,箱
23,75201,1.0,1,箱
24,71429,10.0,1,箱
25,79210,2.0,1,箱
26,80043,50.0,1,箱
27,71416,10.0,1,箱
28,72010,15.0,1,箱
29,76007,1.0,1,箱
30,07970,48.0,12,箱
31,08660,2525.0,25,箱
32,10510,108.0,55,只
33,67000,45.0,7,箱
34,67207,276.0,12,箱
35,11750,730.0,10,箱
36,11810,135.0,6,箱
37,16010,26838.0,18,斤
38,04300,612.0,18,箱
39,06290,160.0,11,箱
40,07310,6100.0,13,箱
41,07540,5334.0,21,箱
42,40037,72.0,12,箱
43,40067,156.0,12,箱
44,40069,2900.0,20,箱
45,40480,120.0,10,箱
46,41126,108.0,12,箱
47,42187,204.0,1,箱
48,43030,10.0,10,箱
49,43155,48.0,12,箱
50,43410,0.0,12,箱
51,76043,5.0,1,箱
52,79036,6000.0,1,箱
53,72030,100.0,1,箱
54,71447,60.0,1,箱
55,76016,130.0,1,箱
56,77374,50.0,1,箱
57,72006,23.0,1,箱
58,73122,8.0,1,箱
59,79190,5.0,1,箱
60,08460,750.0,28,箱
61,65180,360.0,15,箱
62,65550,2401.0,7,箱
63,65730,112.0,24,箱
64,65770,990.0,25,箱
65,12010,510.0,10,根
66,12130,320.0,5,斤
67,13160,2760.0,20,箱
68,14190,1305.0,15,箱
69,16040,9126.0,27,斤
70,01020,84.0,20,箱
71,04210,42.0,9,斤
72,05590,2280.0,33,箱
73,06390,1490.0,10,箱
74,40370,192.0,15,箱
75,40670,132.0,12,箱
76,43490,48.0,12,箱
77,06000,30.0,8,箱
78,30200,2412.0,36,箱
79,10130,30.0,14,箱
80,73061,700.0,1,箱
81,74021,10.0,1,箱
82,71000,280.0,1,箱
83,80162,1750.0,50,箱
84,79428,40.0,1,箱
85,79006,6.0,1,箱
86,78889,120.0,1,箱
87,76020,4.0,1,箱
88,80244,7.0,1,箱
89,73101,200.0,1,箱
90,79242,10.0,1,箱
91,79239,300.0,300,箱
92,79203,1.0,1,箱
93,79441,20.0,1,箱
94,73078,400.0,1,箱
95,76009,1.0,1,箱
96,77102,30.0,1,箱
97,10890,242.0,26,箱
98,11630,475.0,30,箱
99,11670,2000.0,10,箱
100,12030,216.0,18,斤
101,12190,80.0,5,斤
102,12630,415.8,13,斤
103,13050,577.5,12,箱
104,01310,4228.0,14,箱
105,05180,5370.0,15,箱
106,07290,160.0,35,箱
107,07390,246.4,10,箱
108,40054,384.0,16,箱
109,40387,162.0,6,箱
110,43009,20.0,1,箱
111,43046,196.0,1,箱
112,43340,36.0,3,箱
113,07220,216.0,12,箱
114,42177,640.0,20,箱
115,11710,1428.0,12,箱
116,40073,272.0,16,箱
117,40680,168.0,12,箱
118,73022,7800.0,1,箱
119,77041,62.0,1,箱
120,73161,1200.0,1,箱
121,79001,24.0,1,箱
122,72042,71.0,1,箱
123,74015,16.0,1,箱
124,74030,1.0,1,箱
125,77410,1.0,1,箱
126,79310,50.0,50,箱
127,73076,500.0,1,箱
128,76017,24.0,1,箱
129,77104,10.0,1,箱
130,75003,7.0,1,箱
131,82008,1.0,1,箱
132,80123,1.0,1,箱
133,79300,10.0,1,箱
134,11440,1449.0,20,箱
135,01160,278.8,17,箱
136,03090,4956.0,12,盒
137,07190,500.0,22,箱
138,07940,1105.0,18,箱
139,40047,0.0,12,箱
140,40053,20.0,20,箱
141,40137,1164.0,12,箱
142,40066,276.0,12,箱
143,80131,7700.0,1,箱
144,73059,157.0,1,箱
145,73021,5600.0,1,箱
146,79470,14100.0,1,箱
147,73054,1070.0,1,箱
148,73119,1.0,1,箱
149,73027,8.0,1,箱
150,79443,7.0,1,箱
151,73155,100.0,1,箱
152,76024,35.0,1,箱
153,73057,100.0,1,箱
154,76064,1.0,1,箱
155,77338,30.0,1,箱
156,79471,400.0,200,箱
157,81000,1.0,1,箱
158,80003,1.0,1,箱
159,10040,336.0,29,箱
160,10840,1230.0,20,斤
161,11690,64.0,15,箱
162,65230,742.0,15,箱
163,12050,984.0,10,箱
164,12240,1680.0,13,箱
165,12390,10.0,12,只
166,01070,348.0,18,箱
167,03080,1332.0,12,箱
168,03180,276.0,12,箱
169,05020,6000.0,26,箱
170,06740,580.0,20,箱
171,06790,1800.0,18,箱
172,07270,288.0,12,箱
173,06860,6.0,7,箱
174,07070,1188.0,33,箱
175,07350,1665.0,9,箱
176,07470,2420.0,20,箱
177,40045,40.0,10,箱
178,42220,1440.0,24,箱
179,43170,420.0,30,箱
180,65600,1259.0,20,斤
181,73006,200.0,1,箱
182,80188,40.0,1,箱
183,79042,8.0,1,箱
184,74075,600.0,1,箱
185,71448,10.0,1,箱
186,77365,4.0,1,箱
187,76019,5.0,1,箱
188,71441,60.0,1,箱
189,74032,2.0,1,箱
190,79314,1.0,1,箱
191,79177,1.0,1,箱
192,08050,435.0,20,箱
193,08180,5004.0,36,箱
194,08330,80.0,20,箱
195,08790,1860.0,20,箱
196,08890,2552.0,25,箱
197,10060,360.0,20,箱
198,10490,540.0,12,箱
199,11600,3042.0,26,箱
200,05200,19980.0,18,箱
201,06710,390.0,38,箱
202,06850,190.0,40,斤
203,07340,18.0,8,箱
204,07430,32.0,20,箱
205,07640,900.0,10,箱
206,07950,2508.5,14,箱
207,40057,60.0,12,箱
208,40068,2808.0,18,箱
209,40135,1980.0,12,箱
210,42180,20.0,1,箱
211,43042,182.0,1,箱
212,43360,78.0,3,箱
213,43430,168.0,12,箱
214,43330,33.0,3,箱
215,08020,24220.0,30,箱
216,10010,414.0,18,箱
217,71417,1660.0,1,箱
218,79077,14000.0,1,箱
219,73007,96.0,1,箱
220,73046,2100.0,1,箱
221,74011,4.0,1,箱
222,73033,12000.0,1,箱
223,76027,1.0,1,箱
224,71434,400.0,1,箱
225,71436,80.0,1,箱
226,73016,5.0,1,箱
227,73145,175.0,1,箱
228,78888,15.0,1,箱
229,74024,4.0,1,箱
230,74025,1.0,1,箱
231,79367,50.0,50,箱
232,77120,4.0,1,箱
233,72031,100.0,1,箱
234,71432,20.0,1,箱
235,77045,10.0,1,箱
236,77047,100.0,1,箱
237,79207,1.0,1,箱
238,71443,10.0,1,箱
239,73146,100.0,1,箱
240,08950,158.0,1,箱
241,44203,0.0,12,箱
242,67206,80.0,10,箱
243,04170,1647.0,27,箱
244,06120,60.0,16,箱
245,07300,580.0,10,箱
246,07440,182.0,15,斤
247,40044,70.0,10,箱
248,40055,504.0,8,箱
249,40065,108.0,12,箱
250,43420,204.0,12,箱
251,11650,808.5,10,箱
252,11620,2625.0,30,箱
253,76044,3.0,1,箱
254,73011,6300.0,1,箱
255,73091,160.0,1,箱
256,77121,11.0,1,箱
257,73148,180.0,1,箱
258,77330,50.0,1,箱
259,74058,80.0,1,箱
260,79154,18.0,1,箱
261,77030,72.0,1,箱
262,77034,100.0,1,箱
263,79452,30.0,1,箱
264,74014,1.0,1,箱
265,78987,3.0,1,箱
266,73085,2.0,1,箱
267,77377,3.0,1,箱
268,71449,30.0,1,箱
269,79202,2.0,1,箱
