,Sku_code,ORDER_SUM,rate,Munit
0,08340,180.0,20,箱
1,10500,400.0,140,个
2,13000,1144.0,25,箱
3,13020,7458.0,23,箱
4,40035,180.0,12,箱
5,40036,192.0,12,箱
6,40046,84.0,12,箱
7,40075,840.0,20,箱
8,40470,310.0,10,箱
9,43080,2200.0,11,箱
10,65260,176.0,2,箱
11,65780,72.0,30,箱
12,01270,104.0,8,箱
13,07600,2997.5,29,箱
14,73067,6400.0,1,箱
15,79210,2.0,1,箱
16,73073,86.0,1,箱
17,73129,6000.0,1,箱
18,79449,330.0,1,箱
19,73010,25.0,1,箱
20,75201,1.0,1,箱
21,80259,1300.0,50,箱
22,72043,3.0,1,箱
23,11750,1410.0,10,箱
24,43030,130.0,10,箱
25,07310,5550.0,13,箱
26,11850,90.0,1,箱
27,08660,1775.0,25,箱
28,10510,204.0,55,只
29,11810,67.0,6,箱
30,11860,15.0,15,箱
31,16010,22446.0,18,斤
32,40037,168.0,12,箱
33,40067,108.0,12,箱
34,40069,740.0,20,箱
35,40074,192.0,6,箱
36,40480,330.0,10,箱
37,41126,192.0,12,箱
38,42187,540.0,1,箱
39,43155,72.0,12,箱
40,43410,60.0,12,箱
41,67207,612.0,12,箱
42,67000,80.0,7,箱
43,04300,1241.0,18,箱
44,06290,70.0,11,箱
45,07540,6321.0,21,箱
46,07970,108.0,12,箱
47,76043,9.0,1,箱
48,76016,520.0,1,箱
49,79036,17250.0,1,箱
50,71462,40.0,1,箱
51,72006,4.0,1,箱
52,73090,200.0,1,箱
53,73122,5.0,1,箱
54,79190,1.0,1,箱
55,74022,1.0,1,箱
56,77031,20.0,1,箱
57,76067,1.0,1,箱
58,72030,20.0,1,箱
59,08460,2900.0,28,箱
60,08910,12452.0,25,箱
61,10130,102.0,14,箱
62,12010,1430.0,10,根
63,12130,640.0,5,斤
64,13160,3100.0,20,箱
65,14190,2160.0,15,箱
66,16040,6723.0,27,斤
67,30200,3024.0,36,箱
68,40370,424.0,15,箱
69,40670,372.0,12,箱
70,43490,36.0,12,箱
71,65180,825.0,15,箱
72,65730,182.0,24,箱
73,65770,1830.0,25,箱
74,04210,88.0,9,斤
75,05590,3200.0,33,箱
76,06000,30.0,8,箱
77,06390,2850.0,10,箱
78,80162,2300.0,50,箱
79,76020,12.0,1,箱
80,74021,4.0,1,箱
81,73078,900.0,1,箱
82,73061,400.0,1,箱
83,79226,3.0,1,箱
