,Sku_code,ORDER_SUM,rate,Munit
0,40075,240.0,20,箱
1,40470,110.0,10,箱
2,43080,1155.0,11,箱
3,65260,74.0,2,箱
4,65780,36.0,30,箱
5,13000,598.0,25,箱
6,13020,3036.0,23,箱
7,40035,96.0,12,箱
8,40036,180.0,12,箱
9,40046,24.0,12,箱
10,01270,56.0,8,箱
11,07600,1512.5,29,箱
12,08340,120.0,20,箱
13,10500,190.0,140,个
14,72010,15.0,1,箱
15,73067,3100.0,1,箱
16,73129,3500.0,1,箱
17,73073,52.0,1,箱
18,80043,100.0,1,箱
19,73010,5.0,1,箱
20,79418,50.0,1,箱
21,80259,450.0,50,箱
22,79449,170.0,1,箱
23,80149,1.0,1,箱
24,73012,90.0,1,箱
25,72043,1.0,1,箱
26,76011,1.0,1,箱
27,73096,50.0,1,箱
28,40074,102.0,6,箱
29,40480,110.0,10,箱
30,41126,72.0,12,箱
31,42187,192.0,1,箱
32,43030,50.0,10,箱
33,43155,96.0,12,箱
34,43410,60.0,12,箱
35,67207,552.0,12,箱
36,11750,380.0,10,箱
37,11810,10.0,6,箱
38,11850,75.0,1,箱
39,11860,15.0,15,箱
40,16010,16722.0,18,斤
41,40037,144.0,12,箱
42,40069,260.0,20,箱
43,04300,731.0,18,箱
44,40067,24.0,12,箱
45,06290,40.0,11,箱
46,07310,2687.5,13,箱
47,07540,2268.0,21,箱
48,07970,12.0,12,箱
49,08660,700.0,25,箱
50,10510,108.0,55,只
51,74022,2.0,1,箱
52,79036,6250.0,1,箱
53,72030,60.0,1,箱
54,73090,100.0,1,箱
55,76016,70.0,1,箱
56,76043,7.0,1,箱
57,71462,80.0,1,箱
58,71447,20.0,1,箱
59,73075,100.0,1,箱
60,72006,7.0,1,箱
61,77374,50.0,1,箱
62,79190,2.0,1,箱
63,73122,10.0,1,箱
64,40370,264.0,15,箱
65,40670,144.0,12,箱
66,43490,48.0,12,箱
67,65180,420.0,15,箱
68,65730,119.0,24,箱
69,65770,600.0,25,箱
70,12010,460.0,10,根
71,12130,310.0,5,斤
72,13160,1300.0,20,箱
73,14190,990.0,15,箱
74,16040,5319.0,27,斤
75,30200,1260.0,36,箱
76,08910,1342.0,25,箱
77,04210,29.0,9,斤
78,05590,1320.0,33,箱
79,06000,25.0,8,箱
80,06390,1190.0,10,箱
81,10130,36.0,14,箱
82,78889,37.0,1,箱
83,71000,950.0,1,箱
84,71009,140.0,1,箱
85,73078,400.0,1,箱
86,80162,2500.0,50,箱
87,80244,76.0,1,箱
88,73061,300.0,1,箱
89,71124,20.0,1,箱
90,74017,1.0,1,箱
91,79203,1.0,1,箱
92,76020,5.0,1,箱
93,79084,3.0,1,箱
94,74021,3.0,1,箱
95,79239,600.0,300,箱
96,71418,300.0,1,箱
97,72008,20.0,1,箱
98,79428,10.0,1,箱
99,79226,2.0,1,箱
100,79242,40.0,1,箱
101,40387,168.0,6,箱
102,40680,144.0,12,箱
103,42177,320.0,20,箱
104,43009,20.0,1,箱
105,43046,182.0,1,箱
106,11670,450.0,10,箱
107,11710,792.0,12,箱
108,12030,320.0,18,斤
109,12190,40.0,5,斤
110,12630,308.0,13,斤
111,13050,336.0,12,箱
112,40056,168.0,4,箱
113,40073,304.0,16,箱
114,40054,272.0,16,箱
115,01310,2772.0,14,箱
116,07220,78.0,12,箱
117,07290,240.0,35,箱
118,07390,101.2,10,箱
119,10890,792.0,26,箱
120,11580,7810.0,26,箱
121,11630,350.0,30,箱
122,73022,7100.0,1,箱
123,73161,3500.0,1,箱
124,72042,33.0,1,箱
125,76017,36.0,1,箱
126,77041,4.0,1,箱
127,77104,100.0,1,箱
