,Sku_code,ORDER_SUM,rate,Munit
0,01270,80.0,8,箱
1,07600,2942.5,29,箱
2,10500,280.0,140,个
3,13000,806.0,25,箱
4,13020,4686.0,23,箱
5,40075,500.0,20,箱
6,40470,130.0,10,箱
7,43080,2145.0,11,箱
8,65260,176.0,2,箱
9,40035,180.0,12,箱
10,40036,216.0,12,箱
11,40046,72.0,12,箱
12,65780,36.0,30,箱
13,08340,120.0,20,箱
14,80259,1050.0,50,箱
15,73129,6600.0,1,箱
16,73073,64.0,1,箱
17,73067,5400.0,1,箱
18,79449,250.0,1,箱
19,73010,28.0,1,箱
20,72043,2.0,1,箱
21,76015,15.0,1,箱
22,79204,2.0,1,箱
23,71438,20.0,1,箱
24,82032,1.0,1,箱
25,79210,1.0,1,箱
26,78023,100.0,1,箱
27,73012,180.0,1,箱
28,73013,1.0,1,箱
29,79478,1.0,1,箱
30,76007,0.0,1,箱
31,79205,0.0,1,箱
32,04300,799.0,18,箱
33,06290,120.0,11,箱
34,07310,5112.5,13,箱
35,07540,4158.0,21,箱
36,07970,48.0,12,箱
37,40067,72.0,12,箱
38,40069,520.0,20,箱
39,08660,1450.0,25,箱
40,10510,168.0,55,只
41,11750,1020.0,10,箱
42,11810,71.0,6,箱
43,11850,60.0,1,箱
44,11860,15.0,15,箱
45,40074,240.0,6,箱
46,40480,160.0,10,箱
47,41126,156.0,12,箱
48,42187,516.0,1,箱
49,43155,96.0,12,箱
50,43410,84.0,12,箱
51,16010,28980.0,18,斤
52,40037,144.0,12,箱
53,67207,516.0,12,箱
54,43030,30.0,10,箱
55,79036,14000.0,1,箱
56,72030,20.0,1,箱
57,72006,19.0,1,箱
58,76016,360.0,1,箱
59,76067,1.0,1,箱
60,79190,6.0,1,箱
61,04210,130.0,9,斤
62,05590,2360.0,33,箱
63,06000,10.0,8,箱
64,06390,2220.0,10,箱
65,08460,2000.0,28,箱
66,08910,3102.0,25,箱
67,12010,430.0,10,根
68,12130,310.0,5,斤
69,13160,2800.0,20,箱
70,40670,228.0,12,箱
71,43490,72.0,12,箱
72,65730,84.0,24,箱
73,65770,1260.0,25,箱
74,30200,3168.0,36,箱
75,14190,1305.0,15,箱
76,16040,7047.0,27,斤
77,40370,440.0,15,箱
78,65180,750.0,15,箱
79,10130,102.0,14,箱
80,79203,2.0,1,箱
81,80162,1800.0,50,箱
82,71000,770.0,1,箱
83,73078,900.0,1,箱
84,78889,68.0,1,箱
85,79098,1.0,1,箱
86,72008,60.0,1,箱
87,76020,18.0,1,箱
88,74021,3.0,1,箱
89,71009,20.0,1,箱
90,73061,400.0,1,箱
91,79239,900.0,300,箱
92,80244,22.0,1,箱
93,77102,10.0,1,箱
94,73101,100.0,1,箱
95,01310,5180.0,14,箱
96,07220,126.0,12,箱
97,07290,220.0,35,箱
98,07390,255.2,10,箱
99,40054,768.0,16,箱
100,40056,28.0,4,箱
101,40073,304.0,16,箱
102,10890,924.0,26,箱
103,11580,9416.0,26,箱
104,11630,575.0,30,箱
105,11670,3020.0,10,箱
106,11710,1464.0,12,箱
107,12030,448.0,18,斤
108,12190,70.0,5,斤
109,12630,466.4,13,斤
110,40387,294.0,6,箱
111,40680,240.0,12,箱
112,42177,1020.0,20,箱
113,43009,120.0,1,箱
114,43046,294.0,1,箱
115,13050,871.5,12,箱
116,73022,10900.0,1,箱
117,73161,1300.0,1,箱
118,79300,170.0,1,箱
119,76001,2.0,1,箱
120,77104,60.0,1,箱
121,72042,88.0,1,箱
122,75003,7.0,1,箱
123,74015,1.0,1,箱
124,77041,12.0,1,箱
125,73076,300.0,1,箱
126,78006,50.0,1,箱
127,79001,11.0,1,箱
128,79310,250.0,50,箱
129,74013,1.0,1,箱
130,01160,246.0,17,箱
131,07940,306.0,18,箱
132,11440,2208.0,20,箱
133,11840,60.0,18,箱
134,40137,5772.0,12,箱
135,40047,12.0,12,箱
136,40053,120.0,20,箱
137,07190,780.0,22,箱
138,40066,204.0,12,箱
139,03090,7212.0,12,盒
140,79470,18000.0,1,箱
141,73059,84.0,1,箱
142,80131,5500.0,1,箱
143,76024,27.0,1,箱
144,73021,9900.0,1,箱
145,73054,720.0,1,箱
146,77338,90.0,1,箱
147,77366,1.0,1,箱
148,79471,1200.0,200,箱
149,73057,700.0,1,箱
150,79443,3.0,1,箱
151,73066,250.0,1,箱
152,80035,2.0,1,箱
153,81001,1.0,1,箱
154,80136,2.0,1,箱
155,77022,20.0,1,箱
156,01070,516.0,18,箱
157,03080,2208.0,12,箱
158,03180,324.0,12,箱
159,05020,8790.0,26,箱
160,06740,780.0,20,箱
161,06790,2415.0,18,箱
162,06860,6.0,7,箱
163,07070,1881.0,33,箱
164,07270,330.0,12,箱
165,07350,3393.0,9,箱
166,07470,2380.0,20,箱
167,10840,1155.0,20,斤
168,11890,381.0,1,箱
169,12050,1080.0,10,箱
170,12240,1946.0,13,箱
171,12390,20.0,12,只
172,42220,2112.0,24,箱
173,43170,1530.0,30,箱
174,65230,924.0,15,箱
175,65600,1218.0,20,斤
176,40045,50.0,10,箱
177,40076,720.0,20,箱
178,10040,448.0,29,箱
179,11690,144.0,15,箱
180,74075,840.0,1,箱
181,76019,2.0,1,箱
182,79042,4.0,1,箱
183,73006,70.0,1,箱
184,77025,1.0,1,箱
185,77365,4.0,1,箱
186,71441,150.0,1,箱
187,71448,70.0,1,箱
188,77311,30.0,1,箱
189,77361,10.0,1,箱
190,05200,18045.0,18,箱
191,06850,370.0,40,斤
192,07430,20.0,20,箱
193,07640,1850.0,10,箱
194,07950,2276.5,14,箱
195,40057,150.0,12,箱
196,40068,288.0,18,箱
197,08050,420.0,20,箱
198,08330,220.0,20,箱
199,08790,1560.0,20,箱
200,10010,612.0,18,箱
201,10490,560.0,12,箱
202,42180,200.0,1,箱
203,43042,364.0,1,箱
204,43330,45.0,3,箱
205,43360,132.0,3,箱
206,43430,288.0,12,箱
207,08020,9940.0,30,箱
208,12070,3129.0,7,箱
209,06710,400.0,38,箱
210,07340,48.0,8,箱
211,71417,1420.0,1,箱
212,73046,2600.0,1,箱
213,71434,380.0,1,箱
214,71436,40.0,1,箱
215,73007,90.0,1,箱
216,73033,24000.0,1,箱
217,79077,26000.0,1,箱
218,72031,40.0,1,箱
219,74025,1.0,1,箱
220,73145,50.0,1,箱
221,73016,6.0,1,箱
222,76027,5.0,1,箱
223,78005,100.0,1,箱
224,71432,100.0,1,箱
225,71433,100.0,1,箱
226,79367,250.0,50,箱
227,71443,30.0,1,箱
228,74024,5.0,1,箱
229,79207,1.0,1,箱
230,78888,14.0,1,箱
231,01300,76.0,4,箱
232,04170,783.0,27,箱
233,06120,50.0,16,箱
234,07300,810.0,10,箱
235,40055,1480.0,8,箱
236,40065,36.0,12,箱
237,08950,54.0,1,箱
238,11620,5950.0,30,箱
239,11650,1186.5,10,箱
240,44203,84.0,12,箱
241,40044,80.0,10,箱
242,67206,448.0,10,箱
243,43420,300.0,12,箱
244,07440,462.0,15,斤
245,77121,23.0,1,箱
246,77330,30.0,1,箱
247,79452,10.0,1,箱
248,77030,162.0,1,箱
249,73011,6900.0,1,箱
250,74014,1.0,1,箱
251,73148,45.0,1,箱
252,79383,900.0,300,箱
253,79154,30.0,1,箱
254,73091,60.0,1,箱
255,71449,80.0,1,箱
256,79211,1.0,1,箱
257,73020,400.0,1,箱
