,Sku_code,Sku_name,Stock,ORDER_SUM,Inventory,stockout,箱价,缺货率,资金占用成本,库存管理成本,商品价值损耗成本,缺货成本,销售额,ito,ito_day,time
0,7540,优选泰国桂圆,332.0,177.0,155.0,0.0,136.5,0.0,21284.445,33.23775,1057.875,0.0,24160.5,0.36344969199178645,2.751412429378531,2019-12-27
1,7310,金火龙果,647.0,363.0,284.0,0.0,135.0,0.0,38570.04,62.8425,1917.0,0.0,49005.0,0.38990332975295383,2.564738292011019,2019-12-27
2,11620,带叶鲜橙（小）,235.0,135.0,100.0,0.0,90.0,0.0,9054.0,15.075000000000001,450.0,0.0,12150.0,0.40298507462686567,2.4814814814814814,2019-12-27
3,7350,泰国椰青,386.0,187.0,199.0,0.0,70.02,0.0,14017.58388,20.48085,696.6990000000001,0.0,13093.74,0.31965811965811963,3.128342245989305,2019-12-27
4,13160,南水梨,151.0,85.0,66.0,0.0,110.0,0.0,7303.56,11.935,363.0,0.0,9350.0,0.391705069124424,2.552941176470588,2019-12-27
5,6390,金边香芒,253.0,177.0,76.0,0.0,85.0,0.0,6498.76,13.9825,323.0,0.0,15045.0,0.5379939209726444,1.8587570621468925,2019-12-27
6,5200,沙洲绿宝瓜,1690.0,887.0,803.0,0.0,72.0,0.0,58162.896,89.748,2890.8,0.0,63864.0,0.3557962294424388,2.810597519729425,2019-12-27
7,1310,克伦森无籽红提,334.0,255.0,79.0,0.0,216.0,0.0,17166.384000000002,44.604,853.2,0.0,55080.0,0.6174334140435835,1.619607843137255,2019-12-27
8,5020,鲜丰玉麒麟,579.0,257.0,322.0,0.0,105.0,0.0,34012.86,47.3025,1690.5,0.0,26985.0,0.28523862375138737,3.5058365758754864,2019-12-27
9,6850,百香果（盒）,19.0,19.0,0.0,-4.0,17.5,0.17391304347826086,0.0,0.16625,0.0,74.9,332.5,1.0,1.0,2019-12-27
10,65770,冰糖橙,96.0,32.0,64.0,0.0,112.5,0.0,7243.2,9.0,360.0,0.0,3600.0,0.2,5.0,2019-12-27
11,7600,菲律宾凤梨,192.0,102.0,90.0,0.0,110.0,0.0,9959.4,15.51,495.0,0.0,11220.0,0.3617021276595745,2.764705882352941,2019-12-27
12,12190,龙珠果,36.0,12.0,24.0,0.0,70.0,0.0,1690.08,2.1,84.0,0.0,840.0,0.2,5.0,2019-12-27
13,1270,冰糖木瓜,17.0,4.0,13.0,0.0,55.04,0.0,719.81312,0.8256,35.776,0.0,220.16,0.13333333333333333,7.5,2019-12-27
14,7340,火参果,10.0,6.0,4.0,0.0,90.0,0.0,362.16,0.63,18.0,0.0,540.0,0.42857142857142855,2.3333333333333335,2019-12-27
15,7300,蜜宝红心火龙果,88.0,55.0,33.0,0.0,100.0,0.0,3319.8,6.05,165.0,0.0,5500.0,0.45454545454545453,2.2,2019-12-27
16,11650,优选香梨,116.0,92.0,24.0,0.0,63.0,0.0,1521.0720000000001,4.41,75.60000000000001,0.0,5796.0,0.6571428571428571,1.5217391304347827,2019-12-27
17,7950,金尧榴莲,,,,,279.995,0.0,,,,0.0,,,,2019-12-27
18,11710,甄选蓝莓,127.0,76.0,51.0,0.0,110.03999999999999,0.0,5645.71224,9.79356,280.60200000000003,0.0,8363.039999999999,0.42696629213483145,2.3421052631578947,2019-12-27
19,12130,原种红玉木瓜,108.0,35.0,73.0,0.0,38.0,0.0,2790.6440000000002,3.439,138.70000000000002,0.0,1330.0,0.19337016574585636,5.171428571428572,2019-12-27
20,7220,台湾释迦,34.0,23.0,11.0,0.0,109.97999999999999,0.0,1217.0386799999999,2.47455,60.489000000000004,0.0,2529.54,0.5111111111111111,1.956521739130435,2019-12-27
21,12240,珍珠牛奶枣,191.0,133.0,58.0,0.0,84.0,0.0,4901.232,10.458,243.60000000000002,0.0,11172.0,0.5341365461847389,1.8721804511278197,2019-12-27
