,Sku_code,ORDER_SUM,rate,Munit
0,01270,56.0,8,箱
1,05960,910.0,22,箱
2,07600,4042.5,29,箱
3,07660,132.0,10,箱
4,08340,60.0,20,箱
5,10500,400.0,140,个
6,13000,910.0,25,箱
7,13020,4092.0,23,箱
8,40035,84.0,12,箱
9,40036,180.0,12,箱
10,40046,36.0,12,箱
11,40075,120.0,20,箱
12,40470,70.0,10,箱
13,43080,1243.0,11,箱
14,65260,82.0,2,箱
15,65780,441.0,30,箱
16,79449,360.0,1,箱
17,73129,7700.0,1,箱
18,80259,3050.0,50,箱
19,73073,101.0,1,箱
20,73067,3600.0,1,箱
21,72043,5.0,1,箱
22,80043,225.0,1,箱
23,73010,2.0,1,箱
24,79478,4.0,1,箱
25,79210,1.0,1,箱
26,04300,374.0,18,箱
27,06290,100.0,11,箱
28,07310,5812.5,13,箱
29,07970,12.0,12,箱
30,08270,5562.0,25,箱
31,08660,2375.0,25,箱
32,10510,336.0,55,只
33,11810,108.0,6,箱
34,11850,45.0,1,箱
35,11860,30.0,15,箱
36,67207,372.0,12,箱
37,16010,24948.0,18,斤
38,40067,120.0,12,箱
39,40074,216.0,6,箱
40,40480,140.0,10,箱
41,43030,10.0,10,箱
42,43155,24.0,12,箱
43,40069,640.0,20,箱
44,41126,36.0,12,箱
45,07540,4032.0,21,箱
46,11750,1470.0,10,箱
47,40037,204.0,12,箱
48,43410,48.0,12,箱
49,76043,10.0,1,箱
50,72006,8.0,1,箱
51,79036,15500.0,1,箱
52,76016,200.0,1,箱
53,72030,140.0,1,箱
54,71462,220.0,1,箱
55,77374,50.0,1,箱
56,73090,50.0,1,箱
57,65520,93.0,1,箱
58,04130,0.0,18,箱
59,05590,2574.0,33,箱
60,06390,2240.0,10,箱
61,08150,680.0,20,箱
62,08910,1826.0,25,箱
63,12010,200.0,10,根
64,65730,161.0,24,箱
65,65770,1125.0,25,箱
66,66150,120.0,5,盒
67,12130,580.0,5,斤
68,13160,2820.0,20,箱
69,14190,1635.0,15,箱
70,16040,13095.0,27,斤
71,30200,7560.0,36,箱
72,40077,150.0,10,箱
73,40370,408.0,15,箱
74,43490,48.0,12,箱
75,65180,810.0,15,箱
76,10130,72.0,14,箱
77,74021,9.0,1,箱
78,79203,1.0,1,箱
79,80162,3350.0,50,箱
80,80294,30.0,10,箱
81,76009,3.0,1,箱
82,80244,44.0,1,箱
83,71000,610.0,1,箱
84,73061,600.0,1,箱
85,73078,1400.0,1,箱
86,78889,67.0,1,箱
87,74017,1.0,1,箱
88,72008,40.0,1,箱
89,71009,20.0,1,箱
90,76020,1.0,1,箱
91,79239,300.0,300,箱
92,79242,20.0,1,箱
93,65590,100.0,25,箱
94,01310,3264.0,14,箱
95,05180,5100.0,15,箱
96,07220,306.0,12,箱
97,07290,560.0,35,箱
98,07390,118.8,10,箱
99,10890,1782.0,26,箱
100,11580,7084.0,26,箱
101,11670,3220.0,10,箱
102,11710,1320.0,12,箱
103,12030,336.0,18,斤
104,12190,95.0,5,斤
105,13050,682.5,12,箱
106,40073,256.0,16,箱
107,11630,1450.0,30,箱
108,42177,456.0,20,箱
109,40387,390.0,6,箱
110,43009,40.0,1,箱
111,43046,322.0,1,箱
112,06810,1580.5,15,箱
113,12630,565.4,13,斤
114,73022,7900.0,1,箱
115,73161,2100.0,1,箱
116,76001,2.0,1,箱
117,79310,50.0,50,箱
118,72042,59.0,1,箱
119,77041,5.0,1,箱
120,74030,1.0,1,箱
121,75003,5.0,1,箱
122,72113,20.0,1,箱
123,79374,1.0,1,箱
124,77104,40.0,1,箱
125,79300,70.0,1,箱
126,73076,100.0,1,箱
127,80084,65.0,1,箱
128,76017,12.0,1,箱
129,01160,16.4,17,箱
130,03090,6324.0,12,盒
131,06060,144.0,36,箱
132,07190,580.0,22,箱
133,07940,255.0,18,箱
134,11840,0.0,18,箱
135,40047,24.0,12,箱
136,40053,40.0,20,箱
137,40066,300.0,12,箱
138,40137,1548.0,12,箱
139,80131,6300.0,1,箱
140,73021,12800.0,1,箱
141,79470,16600.0,1,箱
142,73054,470.0,1,箱
143,73059,141.0,1,箱
144,76006,2.0,1,箱
145,73119,1.0,1,箱
146,73057,300.0,1,箱
147,79471,1200.0,200,箱
148,77338,30.0,1,箱
149,79443,2.0,1,箱
150,76024,10.0,1,箱
151,73155,400.0,1,箱
152,65600,716.0,20,斤
153,01070,624.0,18,箱
154,03080,3180.0,12,箱
155,03180,288.0,12,箱
156,06740,1050.0,20,箱
157,06790,2025.0,18,箱
158,06860,0.0,7,箱
159,07270,354.0,12,箱
160,07350,1791.0,9,箱
161,07470,2740.0,20,箱
162,10040,476.0,29,箱
163,11690,208.0,15,箱
164,11890,197.0,1,箱
165,12050,930.0,10,箱
166,12390,60.0,12,只
167,12240,1924.0,13,箱
168,40045,40.0,10,箱
169,40076,280.0,20,箱
170,42220,2256.0,24,箱
171,43170,990.0,30,箱
172,65230,1027.0,15,箱
173,05020,9690.0,26,箱
174,73006,390.0,1,箱
175,79042,16.0,1,箱
176,71441,40.0,1,箱
177,71448,110.0,1,箱
178,74075,960.0,1,箱
179,77361,20.0,1,箱
180,76019,2.0,1,箱
181,05200,14850.0,18,箱
182,06710,420.0,38,箱
183,06850,320.0,40,斤
184,07340,24.0,8,箱
185,07430,8.0,20,箱
186,07700,140.0,5,箱
187,08020,36208.0,30,箱
188,08050,585.0,20,箱
189,08330,260.0,20,箱
190,08790,780.0,20,箱
191,10010,792.0,18,箱
192,10490,770.0,12,箱
193,12070,2782.0,7,箱
194,40057,30.0,12,箱
195,40068,252.0,18,箱
196,40135,4176.0,12,箱
197,42180,40.0,1,箱
198,43042,392.0,1,箱
199,43330,126.0,3,箱
200,43360,141.0,3,箱
201,43430,276.0,12,箱
202,71417,580.0,1,箱
203,71434,1210.0,1,箱
204,79077,44000.0,1,箱
