,Sku_code,Sku_name,Stock,ORDER_SUM,Inventory,stockout,箱价,缺货率,资金占用成本,库存管理成本,商品价值损耗成本,缺货成本,销售额,ito,ito_day,time
0,7540,优选泰国桂圆,166.0,166.0,0.0,-42.0,136.5,0.20192307692307693,0.0,11.3295,0.0,6134.31,22659.0,1.0,1.0,2019-12-29
1,7310,金火龙果,619.0,327.0,292.0,0.0,135.0,0.0,39656.52,61.4925,1971.0,0.0,44145.0,0.3589462129527991,2.7859327217125385,2019-12-29
2,11620,带叶鲜橙（小）,129.0,110.0,19.0,0.0,90.0,0.0,1720.26,6.66,85.5,0.0,9900.0,0.7432432432432432,1.3454545454545455,2019-12-29
3,7350,泰国椰青,254.0,202.0,52.0,0.0,70.02,0.0,3662.88624,10.71306,182.05200000000002,0.0,14144.039999999999,0.6601307189542484,1.5148514851485149,2019-12-29
4,13160,南水梨,247.0,98.0,149.0,0.0,110.0,0.0,16488.34,21.78,819.5,0.0,10780.0,0.2474747474747475,4.040816326530612,2019-12-29
5,6390,金边香芒,182.0,182.0,0.0,-17.0,85.0,0.08542713567839195,0.0,7.735,0.0,1546.15,15470.0,1.0,1.0,2019-12-29
6,5200,沙洲绿宝瓜,1509.0,1019.0,490.0,0.0,72.0,0.0,35491.68,71.964,1764.0,0.0,73368.0,0.5097548774387194,1.9617271835132482,2019-12-29
7,1310,克伦森无籽红提,267.0,200.0,67.0,0.0,216.0,0.0,14558.832,36.072,723.6,0.0,43200.0,0.5988023952095808,1.6700000000000002,2019-12-29
8,5020,鲜丰玉麒麟,375.0,279.0,96.0,0.0,105.0,0.0,10140.48,24.7275,504.0,0.0,29295.0,0.5923566878980892,1.6881720430107527,2019-12-29
9,6850,百香果（盒）,22.0,22.0,0.0,-46.0,17.5,0.6764705882352942,0.0,0.1925,0.0,861.35,385.0,1.0,1.0,2019-12-29
10,65770,冰糖橙,74.0,18.0,56.0,0.0,112.5,0.0,6337.8,7.3125,315.0,0.0,2025.0,0.13846153846153847,7.222222222222221,2019-12-29
11,7600,菲律宾凤梨,155.0,135.0,20.0,0.0,110.0,0.0,2213.2,9.625,110.0,0.0,14850.0,0.7714285714285715,1.2962962962962963,2019-12-29
12,12190,龙珠果,22.0,22.0,0.0,-40.0,70.0,0.6451612903225806,0.0,0.77,0.0,2996.0,1540.0,1.0,1.0,2019-12-29
13,1270,冰糖木瓜,10.0,4.0,6.0,0.0,55.04,0.0,332.22144000000003,0.44032,16.512,0.0,220.16,0.25,4.0,2019-12-29
14,7340,火参果,7.0,6.0,1.0,0.0,90.0,0.0,90.54,0.36,4.5,0.0,540.0,0.75,1.3333333333333333,2019-12-29
15,7300,蜜宝红心火龙果,52.0,50.0,2.0,0.0,100.0,0.0,201.2,2.7,10.0,0.0,5000.0,0.9259259259259259,1.08,2019-12-29
16,11650,优选香梨,65.0,65.0,0.0,-10.0,63.0,0.13333333333333333,0.0,2.0475,0.0,674.1,4095.0,1.0,1.0,2019-12-29
17,7950,金尧榴莲,,,,,279.995,0.0,,,,0.0,,,,2019-12-29
18,11710,甄选蓝莓,63.0,63.0,0.0,-42.0,110.03999999999999,0.4,0.0,3.4662599999999997,0.0,4945.1975999999995,6932.5199999999995,1.0,1.0,2019-12-29
19,12130,原种红玉木瓜,165.0,28.0,137.0,0.0,38.0,0.0,5237.236,5.738,260.3,0.0,1064.0,0.09271523178807947,10.785714285714285,2019-12-29
20,7220,台湾释迦,25.0,25.0,0.0,-13.0,109.97999999999999,0.34210526315789475,0.0,1.3747499999999997,0.0,1529.8218,2749.4999999999995,1.0,1.0,2019-12-29
21,12240,珍珠牛奶枣,145.0,130.0,15.0,0.0,84.0,0.0,1267.56,6.72,63.0,0.0,10920.0,0.8125,1.2307692307692308,2019-12-29
