,Sku_code,ORDER_SUM,rate,Munit
0,13000,442.0,25,箱
1,43080,1023.0,11,箱
2,65260,156.0,2,箱
3,65780,288.0,30,箱
4,01270,64.0,8,箱
5,05960,812.0,22,箱
6,07600,3107.5,29,箱
7,07660,154.0,10,箱
8,08340,100.0,20,箱
9,10500,260.0,140,个
10,13020,3256.0,23,箱
11,40035,84.0,12,箱
12,40046,48.0,12,箱
13,40036,144.0,12,箱
14,40075,180.0,20,箱
15,40470,150.0,10,箱
16,80259,400.0,50,箱
17,73129,1900.0,1,箱
18,79478,1.0,1,箱
19,73073,93.0,1,箱
20,73010,14.0,1,箱
21,73067,4000.0,1,箱
22,79449,220.0,1,箱
23,79204,1.0,1,箱
24,82032,1.0,1,箱
25,71438,10.0,1,箱
26,73096,70.0,1,箱
27,72010,15.0,1,箱
28,79210,2.0,1,箱
29,72043,1.0,1,箱
30,77044,10.0,1,箱
31,40480,140.0,10,箱
32,43030,30.0,10,箱
33,07540,2919.0,21,箱
34,41126,36.0,12,箱
35,43155,120.0,12,箱
36,43410,72.0,12,箱
37,67207,324.0,12,箱
38,04300,136.0,18,箱
39,07310,3375.0,13,箱
40,07970,96.0,12,箱
41,08270,3753.0,25,箱
42,08660,1750.0,25,箱
43,10510,252.0,55,只
44,11750,1440.0,10,箱
45,11810,261.0,6,箱
46,11850,60.0,1,箱
47,16010,13338.0,18,斤
48,40037,108.0,12,箱
49,40067,84.0,12,箱
50,40069,360.0,20,箱
51,40074,630.0,6,箱
52,79036,13000.0,1,箱
53,76016,260.0,1,箱
54,76043,6.0,1,箱
55,72030,160.0,1,箱
56,72006,24.0,1,箱
57,73090,50.0,1,箱
58,74022,8.0,1,箱
59,77374,200.0,1,箱
60,79486,2.0,1,箱
61,06390,1280.0,10,箱
62,10130,84.0,14,箱
63,65730,84.0,24,箱
64,43490,72.0,12,箱
65,65180,555.0,15,箱
66,65770,375.0,25,箱
67,65520,153.0,1,箱
68,66150,175.0,5,盒
69,05590,1650.0,33,箱
70,08150,340.0,20,箱
71,08910,1995.0,25,箱
72,12010,530.0,10,根
73,12130,220.0,5,斤
74,13160,1240.0,20,箱
75,14190,1020.0,15,箱
76,16040,10476.0,27,斤
77,40077,170.0,10,箱
78,40370,528.0,15,箱
79,71000,270.0,1,箱
80,73061,100.0,1,箱
81,76009,1.0,1,箱
82,79428,30.0,1,箱
83,71009,30.0,1,箱
84,79242,60.0,1,箱
85,74021,9.0,1,箱
86,78889,84.0,1,箱
87,79006,3.0,1,箱
88,80162,3700.0,50,箱
89,79084,5.0,1,箱
90,76020,2.0,1,箱
91,79417,50.0,1,箱
92,80244,11.0,1,箱
93,72008,40.0,1,箱
94,74004,1.0,1,箱
95,73078,500.0,1,箱
96,74017,5.0,1,箱
97,71418,200.0,1,箱
98,74073,1.0,1,箱
99,79203,1.0,1,箱
100,80014,1.0,1,箱
101,80294,5.0,10,箱
102,11710,792.0,12,箱
103,43046,294.0,1,箱
104,11740,620.0,10,箱
105,40073,240.0,16,箱
106,43009,60.0,1,箱
107,65590,86.0,25,箱
108,01310,2444.0,14,箱
109,04520,272.0,8,箱
110,05180,2400.0,15,箱
111,06810,609.0,15,箱
112,07220,336.0,12,箱
113,07290,350.0,35,箱
114,07390,242.0,10,箱
115,10890,946.0,26,箱
116,11580,3520.0,26,箱
117,11630,1325.0,30,箱
118,11670,6550.0,10,箱
119,12030,184.0,18,斤
120,12190,105.0,5,斤
121,12630,308.0,13,斤
122,13050,493.5,12,箱
123,40387,282.0,6,箱
124,42177,380.0,20,箱
125,73022,9400.0,1,箱
126,73161,3000.0,1,箱
127,72042,143.0,1,箱
128,79310,50.0,50,箱
129,74019,200.0,1,箱
130,73076,200.0,1,箱
131,77041,10.0,1,箱
132,82035,1.0,1,箱
133,80311,60.0,10,箱
134,79001,1.0,1,箱
135,76021,1.0,1,箱
136,79300,10.0,1,箱
137,79306,10.0,1,箱
138,74015,1.0,1,箱
139,77410,1.0,1,箱
140,03090,3516.0,12,盒
141,06060,18.0,36,箱
142,07190,300.0,22,箱
143,07940,306.0,18,箱
144,30220,625.0,25,箱
145,40047,48.0,12,箱
146,40053,20.0,20,箱
147,40066,144.0,12,箱
148,40085,225.0,9,箱
149,40086,180.0,6,箱
150,40137,2976.0,12,箱
151,73059,108.0,1,箱
152,79470,14900.0,1,箱
153,80131,6000.0,1,箱
154,73021,10900.0,1,箱
155,77338,35.0,1,箱
156,79471,2200.0,200,箱
157,73054,350.0,1,箱
158,73155,1100.0,1,箱
159,73119,1.0,1,箱
160,76024,11.0,1,箱
