,Sku_code,ORDER_SUM,rate,Munit
0,40046,12.0,12,箱
1,13000,546.0,25,箱
2,13020,4050.0,23,箱
3,40035,84.0,12,箱
4,40036,240.0,12,箱
5,07600,2640.0,29,箱
6,07660,98.0,10,箱
7,08340,40.0,20,箱
8,65780,369.0,30,箱
9,40075,60.0,20,箱
10,43080,924.0,11,箱
11,65260,122.0,2,箱
12,01270,48.0,8,箱
13,05960,1215.0,22,箱
14,72043,1.0,1,箱
15,79449,150.0,1,箱
16,73129,3500.0,1,箱
17,73073,32.0,1,箱
18,71416,20.0,1,箱
19,73096,130.0,1,箱
20,80259,100.0,50,箱
21,73010,15.0,1,箱
22,81002,40.0,1,箱
23,73067,1300.0,1,箱
24,79204,1.0,1,箱
25,73013,1.0,1,箱
26,79359,7.0,1,箱
27,79478,2.0,1,箱
28,71438,200.0,1,箱
29,75201,1.0,1,箱
30,72010,15.0,1,箱
31,74027,12.0,1,箱
32,77105,10.0,1,箱
33,41126,24.0,12,箱
34,65350,307.0,7,箱
35,11810,397.0,6,箱
36,12880,1872.0,6,箱
37,16010,17928.0,18,斤
38,40037,108.0,12,箱
39,40067,60.0,12,箱
40,07310,3400.0,13,箱
41,07540,2415.0,21,箱
42,07970,60.0,12,箱
43,08270,4428.0,25,箱
44,08660,1560.0,25,箱
45,10510,180.0,55,只
46,11020,924.0,16,箱
47,67207,168.0,12,箱
48,40069,360.0,20,箱
49,40074,546.0,6,箱
50,42187,348.0,1,箱
51,43155,12.0,12,箱
52,43410,12.0,12,箱
53,04300,238.0,18,箱
54,11750,2050.0,10,箱
55,76016,140.0,1,箱
56,79036,10000.0,1,箱
57,72006,26.0,1,箱
58,72030,60.0,1,箱
59,77374,100.0,1,箱
60,74022,10.0,1,箱
61,74067,1.0,1,箱
62,79190,1.0,1,箱
63,14190,1216.0,15,箱
64,12010,480.0,10,根
65,12130,390.0,5,斤
66,13160,1260.0,20,箱
67,16040,10233.0,27,斤
68,30200,2700.0,36,箱
69,06390,1220.0,10,箱
70,06650,4.0,20,箱
71,08150,270.0,20,箱
72,08910,1435.0,25,箱
73,10130,75.0,14,箱
74,65770,320.0,25,箱
75,65730,70.0,24,箱
76,66150,95.0,5,盒
77,40077,130.0,10,箱
78,43490,36.0,12,箱
79,65180,405.0,15,箱
80,65520,198.0,1,箱
81,05590,1551.0,33,箱
82,80162,650.0,50,箱
83,80244,55.0,1,箱
84,73061,300.0,1,箱
85,74021,7.0,1,箱
86,73078,600.0,1,箱
87,79428,30.0,1,箱
88,80014,3.0,1,箱
89,71000,310.0,1,箱
90,80294,30.0,10,箱
91,71124,20.0,1,箱
92,79006,1.0,1,箱
93,05180,3234.0,15,箱
94,65590,93.0,25,箱
95,01310,2424.0,14,箱
96,12030,220.0,18,斤
97,12190,55.0,5,斤
98,12630,615.0,13,斤
99,13050,399.0,12,箱
100,13340,289.0,1,箱
101,06810,584.0,15,箱
102,07220,195.0,12,箱
103,07290,252.0,35,箱
104,07390,114.4,10,箱
105,10890,1508.0,26,箱
106,11580,4966.0,26,箱
107,40073,96.0,16,箱
108,40387,84.0,6,箱
109,42177,760.0,20,箱
110,43046,182.0,1,箱
111,43340,219.0,3,箱
112,11630,1620.0,30,箱
113,11670,7000.0,10,箱
114,11710,1308.0,12,箱
115,11740,700.0,10,箱
116,79001,28.0,1,箱
117,73022,8200.0,1,箱
118,77041,13.0,1,箱
119,73161,800.0,1,箱
120,79300,170.0,1,箱
121,82035,6.0,1,箱
