,Sku_code,ORDER_SUM,rate,Munit
0,08340,80.0,20,箱
1,13000,442.0,25,箱
2,40036,144.0,12,箱
3,40046,0.0,12,箱
4,40075,60.0,20,箱
5,40470,90.0,10,箱
6,43080,704.0,11,箱
7,65260,190.0,2,箱
8,65780,63.0,30,箱
9,01270,40.0,8,箱
10,40035,108.0,12,箱
11,07600,2255.0,29,箱
12,10500,220.0,140,个
13,05960,378.0,22,箱
14,13020,3212.0,23,箱
15,73073,16.0,1,箱
16,73129,3700.0,1,箱
17,73067,1400.0,1,箱
18,73010,11.0,1,箱
19,72043,15.0,1,箱
20,80259,550.0,50,箱
21,79449,100.0,1,箱
22,79389,1.0,1,箱
23,08660,1075.0,25,箱
24,10510,120.0,55,只
25,11750,830.0,10,箱
26,11810,59.0,6,箱
27,11850,30.0,1,箱
28,11860,0.0,15,箱
29,16010,20682.0,18,斤
30,40037,84.0,12,箱
31,40067,24.0,12,箱
32,40069,240.0,20,箱
33,40074,144.0,6,箱
34,40480,120.0,10,箱
35,43155,48.0,12,箱
36,43410,36.0,12,箱
37,67207,252.0,12,箱
38,04300,459.0,18,箱
39,04810,272.0,18,箱
40,06290,100.0,11,箱
41,07310,3400.0,13,箱
42,07540,3003.0,21,箱
43,41126,96.0,12,箱
44,08270,3942.0,25,箱
45,43030,0.0,10,箱
46,07970,0.0,12,箱
47,79190,3.0,1,箱
48,82003,1.0,1,箱
49,76016,70.0,1,箱
50,79036,750.0,1,箱
51,10130,30.0,14,箱
52,12010,530.0,10,根
53,12130,290.0,5,斤
54,13160,1140.0,20,箱
55,16040,9612.0,27,斤
56,30200,3564.0,36,箱
57,40370,200.0,15,箱
58,43490,24.0,12,箱
59,65180,450.0,15,箱
60,65770,225.0,25,箱
61,65730,14.0,24,箱
62,66150,320.0,5,盒
63,04130,954.0,18,箱
64,04210,61.0,9,斤
65,06390,1070.0,10,箱
66,05590,2080.0,33,箱
67,08910,1430.0,25,箱
68,14190,705.0,15,箱
69,78889,2.0,1,箱
70,71000,150.0,1,箱
71,79428,30.0,1,箱
72,76009,3.0,1,箱
73,80162,1150.0,50,箱
74,72008,60.0,1,箱
75,73078,200.0,1,箱
76,80244,30.0,1,箱
77,10890,2134.0,26,箱
78,11580,8448.0,26,箱
79,11630,850.0,30,箱
80,11670,3990.0,10,箱
81,11710,912.0,12,箱
82,12190,30.0,5,斤
83,12630,290.4,13,斤
84,13050,420.0,12,箱
85,40056,16.0,4,箱
86,42177,180.0,20,箱
87,43009,40.0,1,箱
88,43046,140.0,1,箱
89,65590,51.0,25,箱
90,05180,5040.0,15,箱
91,07220,180.0,12,箱
92,07290,350.0,35,箱
93,40073,96.0,16,箱
94,01310,2580.0,14,箱
95,12030,128.0,18,斤
96,40387,168.0,6,箱
97,73022,2300.0,1,箱
98,73161,1200.0,1,箱
99,72042,35.0,1,箱
100,80060,140.0,1,箱
101,75003,2.0,1,箱
102,74030,1.0,1,箱
103,79352,5.0,1,箱
104,77041,2.0,1,箱
105,79300,50.0,1,箱
106,11840,0.0,18,箱
107,40047,12.0,12,箱
108,40053,40.0,20,箱
109,40066,48.0,12,箱
110,40137,1596.0,12,箱
111,01160,82.0,17,箱
112,03090,5820.0,12,盒
113,07940,493.0,18,箱
114,07190,520.0,22,箱
115,06060,270.0,36,箱
116,73059,16.0,1,箱
117,79470,7100.0,1,箱
118,73021,5300.0,1,箱
119,80131,2000.0,1,箱
120,73054,30.0,1,箱
121,79471,400.0,200,箱
122,73057,100.0,1,箱
123,80003,1.0,1,箱
124,76024,2.0,1,箱
125,10040,140.0,29,箱
126,11690,160.0,15,箱
127,11890,138.0,1,箱
128,12050,605.0,10,箱
129,12240,1162.0,13,箱
130,12390,20.0,12,只
131,40045,10.0,10,箱
132,40076,80.0,20,箱
133,42220,960.0,24,箱
134,65230,882.0,15,箱
135,65600,467.0,20,斤
136,03180,336.0,12,箱
137,01070,588.0,18,箱
138,03080,1608.0,12,箱
139,05020,4800.0,26,箱
140,06740,530.0,20,箱
141,06790,1500.0,18,箱
142,06860,6.0,7,箱
143,07270,162.0,12,箱
144,07350,1359.0,9,箱
145,07470,1380.0,20,箱
146,43170,270.0,30,箱
147,73006,30.0,1,箱
148,74075,240.0,1,箱
149,80188,10.0,1,箱
150,79361,60.0,15,箱
151,79042,3.0,1,箱
152,79315,100.0,100,箱
153,71448,20.0,1,箱
154,74032,1.0,1,箱
155,10010,306.0,18,箱
156,10490,530.0,12,箱
157,12070,2275.0,7,箱
158,40068,36.0,18,箱
159,40135,3600.0,12,箱
160,42180,60.0,1,箱
161,43042,98.0,1,箱
162,43360,84.0,3,箱
163,43430,72.0,12,箱
164,05200,14325.0,18,箱
165,06710,170.0,38,箱
166,06850,170.0,40,斤
167,07340,30.0,8,箱
168,07430,8.0,20,箱
169,07640,520.0,10,箱
170,07700,330.0,5,箱
171,07950,1609.5,14,箱
172,08020,32460.0,30,箱
173,08050,705.0,20,箱
174,08330,100.0,20,箱
175,08790,360.0,20,箱
176,40057,20.0,12,箱
177,43330,18.0,3,箱
178,73046,1100.0,1,箱
179,73007,54.0,1,箱
180,73033,9000.0,1,箱
181,77045,10.0,1,箱
182,72031,40.0,1,箱
183,71417,180.0,1,箱
184,71434,360.0,1,箱
185,73145,25.0,1,箱
186,79077,14000.0,1,箱
187,74011,3.0,1,箱
188,79101,1.0,1,箱
189,74024,2.0,1,箱
190,73016,4.0,1,箱
191,76027,2.0,1,箱
192,79362,1.0,1,箱
193,73146,100.0,1,箱
194,08950,38.0,1,箱
195,11620,3375.0,30,箱
196,11900,91.0,8,箱
197,16070,88.0,16,箱
198,40044,30.0,10,箱
199,40055,456.0,8,箱
200,40065,12.0,12,箱
201,43420,144.0,12,箱
202,44203,12.0,12,箱
203,67206,160.0,10,箱
204,01300,80.0,4,箱
205,04170,1431.0,27,箱
206,06120,220.0,16,箱
207,07300,480.0,10,箱
208,11650,735.0,10,箱
209,73011,3300.0,1,箱
210,73148,135.0,1,箱
211,79353,5.0,1,箱
212,79354,2.0,1,箱
213,73091,40.0,1,箱
214,77121,15.0,1,箱
215,77030,10.0,1,箱
216,80090,20.0,1,箱
217,80286,100.0,1,箱
218,77377,1.0,1,箱
