forecast,forecast_old,sales_qty,MAE,MAPE,RMSPE,MAPE_old
41.714285714285715,1.4285714285714286,212.3297000000001,182.34303333333344,0.24091746974564232,68.91918850073732,0.13729639655377948
22.857142857142858,5.0,20.431428571428572,12.134285714285715,0.147383204333403,4.586328905343395,0.10784934944510922
227.0,34.57142857142857,232.18114285714287,36.70685714285718,0.023283841066745393,13.873887915825003,0.1219459003570494
3.7142857142857144,0.7142857142857143,0.0,3.7142857142857144,inf,1.403868042605701,inf
267.14285714285717,25.714285714285715,475.2081285714286,208.0652714285715,0.06236226962754121,78.64128066702185,0.13500277204652325
4402.857142857143,2184.0,4859.083585714284,721.4826142857139,0.02029667123047634,272.6947960938194,0.08348903908662555
442.2857142857143,311.7142857142857,534.5669285714285,96.97321428571423,0.02424988626525257,36.652429833510844,0.06225358212746905
5272.428571428572,238.14285714285714,6036.380214285714,763.9516428571421,0.01716502045327786,288.7465800970331,0.1373522772662574
1946.142857142857,48.714285714285715,1480.9360142857142,469.5892428571432,0.046859359130109475,177.48805070730214,0.13835586252019202
515.7142857142857,129.85714285714286,657.9741857142866,142.25990000000098,0.03056066369215883,53.76918813384573,0.1140193206001823
101.0,12.142857142857142,124.2085714285714,23.208571428571386,0.02609678673630587,8.772015469296992,0.12782188255097263
1.0,1.1428571428571428,1.05,0.04999999999999997,0.0062111801242235995,0.01889822365046135,0.10144927536231883
1814.0,992.7142857142857,1911.0936999999997,117.39712857142831,0.008459493999279841,44.37194383329639,0.0681643826986605
99.0,18.857142857142858,116.50278571428571,17.502785714285714,0.01993975816149938,6.61543117869343,0.1190470563356857
293.2857142857143,88.14285714285714,178.13999999999996,160.24571428571429,0.4925650871044865,60.567186951987196,0.17073199621617352
9730.714285714286,1871.857142857143,9061.983957142855,1122.7574142857152,0.019128959378916916,424.36241440770294,0.1144298969932154
14.285714285714286,0.7142857142857143,0.0,14.285714285714286,inf,5.3994924715603885,inf
269.14285714285717,76.42857142857143,75.21571428571428,193.92714285714285,0.7379106321689771,73.29757035218513,0.24856508980855177
1.0,0.7142857142857143,0.625,0.375,0.08572891522200278,0.1417366773784602,0.1152073732718894
1.0,0.8571428571428571,2.205,1.205,0.07778794227874997,0.4554471899761189,0.07350901525658807
12214.142857142857,3152.714285714286,13526.764728571425,2223.915357142857,0.02246636173574165,840.5609959796274,0.1118582031259572
3.7142857142857144,4.0,1.3900000000000001,2.6100000000000003,0.3014487889466913,0.9864872745540831,0.6246893454478619
461.14285714285717,1.8571428571428572,1251.0417571428573,789.8989000000003,0.08791969073911876,298.5537214690684,0.14263915017327605
7904.571428571428,85.28571428571429,8108.118714285713,654.0147142857124,0.011446386545390328,247.19432682527966,0.14142062109911982
4061.1428571428573,57.857142857142854,5398.828871428575,1337.6860142857188,0.03338750223547043,505.59778944131534,0.14136771720856509
29.862857142857138,8.428571428571429,29.035,6.391666666666668,0.031501444552044504,2.415822923317311,0.09211734639985884
968.0,21.714285714285715,1113.6551571428568,156.03541428571407,0.018310932307499295,58.97584313127636,0.14008678801419444
1958.857142857143,137.57142857142858,1946.523228571428,156.21202857142808,0.012896893251400159,59.04259705670216,0.13240694443549145
1331.5714285714287,161.85714285714286,1246.1709571428582,287.02667142857206,0.03725420647400607,108.48588460609287,0.1251901530018756
6.417142857142857,1.8571428571428572,16.794285714285714,10.377142857142857,0.07910330754351598,3.922191331341467,0.12490581804153138
14.571428571428571,3.5714285714285716,13.415714285714285,4.164285714285714,0.060452222922356476,1.5739520554598532,0.10675169317593292
12.428571428571429,5.285714285714286,7.727142857142858,5.158571428571428,0.10998459988947,1.949756731480456,0.0790750358029005
1.0,0.8571428571428571,1.8066666666666666,0.8066666666666666,0.06203479116134464,0.30489134156077663,0.06531886341093411
999.4285714285714,227.57142857142858,943.5556999999999,79.28341428571436,0.012418333280202308,29.966313898872265,0.10755554957317323
458.85714285714283,192.71428571428572,484.76571428571424,61.07314285714284,0.017276501047881126,23.083478255017244,0.08969312751662574
136.57142857142858,19.285714285714285,199.87459999999982,63.303171428571254,0.0431982798637323,23.926349828812704,0.12712314319077667
4.0,2.142857142857143,2.891666666666666,1.8283333333333331,0.23167370806613222,0.6910450448185371,0.2746841239458139
2.2857142857142856,0.7142857142857143,272.0,269.5,0.14155611309354027,101.86142547598674,0.14232935747951436
151.42857142857142,50.857142857142854,318.3439,166.9153285714286,0.07448436927552206,63.08806420066202,0.11865011405625858
2.0,0.8571428571428571,2.8080000000000003,1.448,0.07612531616740435,0.547292556917361,0.08281689780776082
1.7142857142857142,7.428571428571429,0.0,1.7142857142857142,inf,0.6479390965872467,inf
3570.1428571428573,427.85714285714283,3170.6290000000004,399.5138571428571,0.01875302885320055,151.00204447488366,0.12360566402639812
1043.5714285714287,424.85714285714283,1251.286571428572,225.1997142857147,0.02521767206495321,85.11749133182869,0.09375072953799031
331.42857142857144,77.57142857142857,319.5657142857143,38.488571428571404,0.0179117532397625,14.547312616877992,0.10580270952382802
27.285714285714285,5.571428571428571,23.132857142857144,13.775714285714287,0.16307347626525281,5.206730590325683,0.10657555216142223
74.28571428571429,21.285714285714285,54.63714285714286,23.69142857142857,0.08753012415298525,8.954518314835749,0.09304566204746734
47.142857142857146,22.857142857142858,50.301557142857135,4.195585714285714,0.010654110800682029,1.5857823434650418,0.07756038052000926
