Account_date,forecast,wh_name,wh_code,sku_code,sku_name,forecast_old,sales_qty,MAE,MAPE,RMSPE,MAPE_old
2020-03-19,18.7401605301855,杭州配送中心,001,07690,智利车厘子XL（4斤装）,1.0,0,18.7401605301855,inf,7.083114898899882,inf
2020-03-20,18.7401605301855,杭州配送中心,001,07690,智利车厘子XL（4斤装）,1.0,0,18.7401605301855,inf,7.083114898899882,inf
2020-03-21,18.7401605301855,杭州配送中心,001,07690,智利车厘子XL（4斤装）,1.0,0,18.7401605301855,inf,7.083114898899882,inf
2020-03-22,18.7401605301855,杭州配送中心,001,07690,智利车厘子XL（4斤装）,1.0,0,18.7401605301855,inf,7.083114898899882,inf
2020-03-23,18.7401605301855,杭州配送中心,001,07690,智利车厘子XL（4斤装）,1.0,0,18.7401605301855,inf,7.083114898899882,inf
2020-03-24,18.7401605301855,杭州配送中心,001,07690,智利车厘子XL（4斤装）,0.0,0,18.7401605301855,inf,7.083114898899882,
2020-03-25,18.7401605301855,杭州配送中心,001,07690,智利车厘子XL（4斤装）,0.0,0,18.7401605301855,inf,7.083114898899882,
