,Account_date,Sku_id,Forecast_qty,Price,Gross_profit_rate,Dc_name,Dc_code,Munit,Wrh,Warehouse_name,Sku_name
0,2019-09-15,3025922.0,25.408889770507812,5.2151162790697665,-1.0,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,蜂蜜沙棘汁饮品
1,2019-09-16,3025922.0,1.2731643915176392,5.2151162790697665,-1.0,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,蜂蜜沙棘汁饮品
2,2019-09-17,3025922.0,1.225300908088684,5.2151162790697665,-1.0,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,蜂蜜沙棘汁饮品
3,2019-09-18,3025922.0,1.3112314939498901,5.2151162790697665,-1.0,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,蜂蜜沙棘汁饮品
4,2019-09-19,3025922.0,1.37946355342865,5.2151162790697665,-1.0,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,蜂蜜沙棘汁饮品
5,2019-09-20,3025922.0,1.3075904846191406,5.2151162790697665,-1.0,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,蜂蜜沙棘汁饮品
6,2019-09-21,3025922.0,1.395176649093628,5.2151162790697665,-1.0,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,蜂蜜沙棘汁饮品
7,2019-09-22,3025922.0,3.523141860961914,5.2151162790697665,-1.0,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,蜂蜜沙棘汁饮品
8,2019-09-23,3025922.0,1.1499390602111816,5.2151162790697665,-1.0,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,蜂蜜沙棘汁饮品
9,2019-09-24,3025922.0,1.1258829832077026,5.2151162790697665,-1.0,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,蜂蜜沙棘汁饮品
0,2019-09-15,3005446.0,13747.4716796875,2.278734662576693,0.19519519519519635,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,进口蕉
1,2019-09-16,3005446.0,15627.0,2.278734662576693,0.19519519519519635,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,进口蕉
2,2019-09-17,3005446.0,15645.296875,2.278734662576693,0.19519519519519635,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,进口蕉
3,2019-09-18,3005446.0,15941.126953125,2.278734662576693,0.19519519519519635,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,进口蕉
4,2019-09-19,3005446.0,13808.044921875,2.278734662576693,0.19519519519519635,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,进口蕉
5,2019-09-20,3005446.0,14147.6044921875,2.278734662576693,0.19519519519519635,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,进口蕉
6,2019-09-21,3005446.0,15540.548828125,2.278734662576693,0.19519519519519635,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,进口蕉
7,2019-09-22,3005446.0,12429.6171875,2.278734662576693,0.19519519519519635,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,进口蕉
8,2019-09-23,3005446.0,13086.828125,2.278734662576693,0.19519519519519635,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,进口蕉
9,2019-09-24,3005446.0,13206.5625,2.278734662576693,0.19519519519519635,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,进口蕉
0,2019-09-15,3012624.0,130.69110107421875,7.083333333333334,0.1176470588235294,杭州配送中心,1000255.0,条,1000008.0,杭州配送商品仓,火箭筒苹果
1,2019-09-16,3012624.0,128.82699584960938,7.083333333333334,0.1176470588235294,杭州配送中心,1000255.0,条,1000008.0,杭州配送商品仓,火箭筒苹果
2,2019-09-17,3012624.0,149.83009338378906,7.083333333333334,0.1176470588235294,杭州配送中心,1000255.0,条,1000008.0,杭州配送商品仓,火箭筒苹果
3,2019-09-18,3012624.0,95.4439697265625,7.083333333333334,0.1176470588235294,杭州配送中心,1000255.0,条,1000008.0,杭州配送商品仓,火箭筒苹果
4,2019-09-19,3012624.0,83.18605041503906,7.083333333333334,0.1176470588235294,杭州配送中心,1000255.0,条,1000008.0,杭州配送商品仓,火箭筒苹果
5,2019-09-20,3012624.0,82.40808868408203,7.083333333333334,0.1176470588235294,杭州配送中心,1000255.0,条,1000008.0,杭州配送商品仓,火箭筒苹果
6,2019-09-21,3012624.0,85.67924499511719,7.083333333333334,0.1176470588235294,杭州配送中心,1000255.0,条,1000008.0,杭州配送商品仓,火箭筒苹果
7,2019-09-22,3012624.0,67.45142364501953,7.083333333333334,0.1176470588235294,杭州配送中心,1000255.0,条,1000008.0,杭州配送商品仓,火箭筒苹果
8,2019-09-23,3012624.0,82.68136596679688,7.083333333333334,0.1176470588235294,杭州配送中心,1000255.0,条,1000008.0,杭州配送商品仓,火箭筒苹果
9,2019-09-24,3012624.0,83.19969177246094,7.083333333333334,0.1176470588235294,杭州配送中心,1000255.0,条,1000008.0,杭州配送商品仓,火箭筒苹果
0,2019-09-15,3003923.0,13851.02734375,1.875525210084037,0.04561403508771945,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,春蕉
1,2019-09-16,3003923.0,11851.140625,1.875525210084037,0.04561403508771945,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,春蕉
2,2019-09-17,3003923.0,11928.8251953125,1.875525210084037,0.04561403508771945,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,春蕉
3,2019-09-18,3003923.0,12731.87890625,1.875525210084037,0.04561403508771945,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,春蕉
4,2019-09-19,3003923.0,12876.6884765625,1.875525210084037,0.04561403508771945,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,春蕉
5,2019-09-20,3003923.0,13267.1181640625,1.875525210084037,0.04561403508771945,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,春蕉
6,2019-09-21,3003923.0,14183.6611328125,1.875525210084037,0.04561403508771945,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,春蕉
7,2019-09-22,3003923.0,14673.9228515625,1.875525210084037,0.04561403508771945,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,春蕉
8,2019-09-23,3003923.0,14439.3310546875,1.875525210084037,0.04561403508771945,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,春蕉
9,2019-09-24,3003923.0,13815.513671875,1.875525210084037,0.04561403508771945,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,春蕉
0,2019-09-15,3025942.0,40.840572357177734,5.28125,-1.0,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,黄桃汁
1,2019-09-16,3025942.0,1.8313288688659668,5.28125,-1.0,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,黄桃汁
2,2019-09-17,3025942.0,1.789728045463562,5.28125,-1.0,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,黄桃汁
3,2019-09-18,3025942.0,1.7975142002105713,5.28125,-1.0,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,黄桃汁
4,2019-09-19,3025942.0,1.8754136562347412,5.28125,-1.0,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,黄桃汁
5,2019-09-20,3025942.0,1.7661290168762207,5.28125,-1.0,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,黄桃汁
6,2019-09-21,3025942.0,1.798201084136963,5.28125,-1.0,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,黄桃汁
7,2019-09-22,3025942.0,4.61591911315918,5.28125,-1.0,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,黄桃汁
8,2019-09-23,3025942.0,1.450232982635498,5.28125,-1.0,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,黄桃汁
9,2019-09-24,3025942.0,1.452187180519104,5.28125,-1.0,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,黄桃汁
0,2019-09-15,3025943.0,1.0247576236724854,5.298913043478262,-1.0,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,奇异果苹果复合果汁饮品
1,2019-09-16,3025943.0,0.9735393524169922,5.298913043478262,-1.0,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,奇异果苹果复合果汁饮品
2,2019-09-17,3025943.0,0.9699631929397583,5.298913043478262,-1.0,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,奇异果苹果复合果汁饮品
3,2019-09-18,3025943.0,0.9299497008323669,5.298913043478262,-1.0,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,奇异果苹果复合果汁饮品
4,2019-09-19,3025943.0,1.018681287765503,5.298913043478262,-1.0,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,奇异果苹果复合果汁饮品
5,2019-09-20,3025943.0,0.9857539534568787,5.298913043478262,-1.0,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,奇异果苹果复合果汁饮品
6,2019-09-21,3025943.0,1.0048871040344238,5.298913043478262,-1.0,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,奇异果苹果复合果汁饮品
7,2019-09-22,3025943.0,1.2669113874435425,5.298913043478262,-1.0,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,奇异果苹果复合果汁饮品
8,2019-09-23,3025943.0,1.0462234020233154,5.298913043478262,-1.0,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,奇异果苹果复合果汁饮品
9,2019-09-24,3025943.0,1.0413285493850708,5.298913043478262,-1.0,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,奇异果苹果复合果汁饮品
0,2019-09-15,3007512.0,146.334716796875,19.5,0.8358974358974364,杭州配送中心,1000255.0,只,1000008.0,杭州配送商品仓,菲诺椰子冻
1,2019-09-16,3007512.0,140.39781188964844,19.5,0.8358974358974364,杭州配送中心,1000255.0,只,1000008.0,杭州配送商品仓,菲诺椰子冻
2,2019-09-17,3007512.0,144.80604553222656,19.5,0.8358974358974364,杭州配送中心,1000255.0,只,1000008.0,杭州配送商品仓,菲诺椰子冻
3,2019-09-18,3007512.0,144.71327209472656,19.5,0.8358974358974364,杭州配送中心,1000255.0,只,1000008.0,杭州配送商品仓,菲诺椰子冻
4,2019-09-19,3007512.0,115.4332046508789,19.5,0.8358974358974364,杭州配送中心,1000255.0,只,1000008.0,杭州配送商品仓,菲诺椰子冻
5,2019-09-20,3007512.0,114.6418228149414,19.5,0.8358974358974364,杭州配送中心,1000255.0,只,1000008.0,杭州配送商品仓,菲诺椰子冻
6,2019-09-21,3007512.0,90.05469512939453,19.5,0.8358974358974364,杭州配送中心,1000255.0,只,1000008.0,杭州配送商品仓,菲诺椰子冻
7,2019-09-22,3007512.0,112.97232055664062,19.5,0.8358974358974364,杭州配送中心,1000255.0,只,1000008.0,杭州配送商品仓,菲诺椰子冻
8,2019-09-23,3007512.0,135.07412719726562,19.5,0.8358974358974364,杭州配送中心,1000255.0,只,1000008.0,杭州配送商品仓,菲诺椰子冻
9,2019-09-24,3007512.0,122.76860046386719,19.5,0.8358974358974364,杭州配送中心,1000255.0,只,1000008.0,杭州配送商品仓,菲诺椰子冻
0,2019-09-15,3004962.0,21.633955001831055,38.812785388127864,0.4750000000000006,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,佳沛金果礼盒16#
1,2019-09-16,3004962.0,4.11280632019043,38.812785388127864,0.4750000000000006,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,佳沛金果礼盒16#
2,2019-09-17,3004962.0,28.559919357299805,38.812785388127864,0.4750000000000006,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,佳沛金果礼盒16#
3,2019-09-18,3004962.0,5.668496131896973,38.812785388127864,0.4750000000000006,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,佳沛金果礼盒16#
4,2019-09-19,3004962.0,2.0654923915863037,38.812785388127864,0.4750000000000006,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,佳沛金果礼盒16#
5,2019-09-20,3004962.0,1.1861108541488647,38.812785388127864,0.4750000000000006,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,佳沛金果礼盒16#
6,2019-09-21,3004962.0,1.2074222564697266,38.812785388127864,0.4750000000000006,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,佳沛金果礼盒16#
7,2019-09-22,3004962.0,1.0296908617019653,38.812785388127864,0.4750000000000006,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,佳沛金果礼盒16#
8,2019-09-23,3004962.0,2.709484338760376,38.812785388127864,0.4750000000000006,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,佳沛金果礼盒16#
9,2019-09-24,3004962.0,0.884949803352356,38.812785388127864,0.4750000000000006,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,佳沛金果礼盒16#
0,2019-09-15,3013674.0,61.43932342529297,26.149253731343283,-0.7999999999999989,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,凯特芒礼盒（青）
1,2019-09-16,3013674.0,73.5904541015625,26.149253731343283,-0.7999999999999989,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,凯特芒礼盒（青）
2,2019-09-17,3013674.0,129.71636962890625,26.149253731343283,-0.7999999999999989,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,凯特芒礼盒（青）
3,2019-09-18,3013674.0,13.62336254119873,26.149253731343283,-0.7999999999999989,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,凯特芒礼盒（青）
4,2019-09-19,3013674.0,52.25528335571289,26.149253731343283,-0.7999999999999989,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,凯特芒礼盒（青）
5,2019-09-20,3013674.0,83.64673614501953,26.149253731343283,-0.7999999999999989,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,凯特芒礼盒（青）
6,2019-09-21,3013674.0,79.40617370605469,26.149253731343283,-0.7999999999999989,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,凯特芒礼盒（青）
7,2019-09-22,3013674.0,2.562657117843628,26.149253731343283,-0.7999999999999989,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,凯特芒礼盒（青）
8,2019-09-23,3013674.0,1.9698199033737183,26.149253731343283,-0.7999999999999989,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,凯特芒礼盒（青）
9,2019-09-24,3013674.0,3.493213415145874,26.149253731343283,-0.7999999999999989,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,凯特芒礼盒（青）
0,2019-09-15,3015731.0,5462.09130859375,0.7475840336134456,19.0,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,认养一头牛纯奶
1,2019-09-16,3015731.0,2056.402099609375,0.7475840336134456,19.0,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,认养一头牛纯奶
2,2019-09-17,3015731.0,881.6082763671875,0.7475840336134456,19.0,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,认养一头牛纯奶
3,2019-09-18,3015731.0,498.7974853515625,0.7475840336134456,19.0,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,认养一头牛纯奶
4,2019-09-19,3015731.0,756.9511108398438,0.7475840336134456,19.0,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,认养一头牛纯奶
5,2019-09-20,3015731.0,566.1756591796875,0.7475840336134456,19.0,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,认养一头牛纯奶
6,2019-09-21,3015731.0,1569.4423828125,0.7475840336134456,19.0,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,认养一头牛纯奶
7,2019-09-22,3015731.0,983.3475341796875,0.7475840336134456,19.0,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,认养一头牛纯奶
8,2019-09-23,3015731.0,7691.720703125,0.7475840336134456,19.0,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,认养一头牛纯奶
9,2019-09-24,3015731.0,2684.80224609375,0.7475840336134456,19.0,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,认养一头牛纯奶
0,2019-09-15,3019320.0,1.287252426147461,1.8,1.75,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,mini雪糕组合装1*5支
1,2019-09-16,3019320.0,0.8331414461135864,1.8,1.75,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,mini雪糕组合装1*5支
2,2019-09-17,3019320.0,0.976975679397583,1.8,1.75,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,mini雪糕组合装1*5支
3,2019-09-18,3019320.0,1.1391493082046509,1.8,1.75,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,mini雪糕组合装1*5支
4,2019-09-19,3019320.0,0.7018817067146301,1.8,1.75,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,mini雪糕组合装1*5支
5,2019-09-20,3019320.0,0.7275314331054688,1.8,1.75,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,mini雪糕组合装1*5支
6,2019-09-21,3019320.0,0.7743337750434875,1.8,1.75,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,mini雪糕组合装1*5支
7,2019-09-22,3019320.0,0.990413248538971,1.8,1.75,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,mini雪糕组合装1*5支
8,2019-09-23,3019320.0,1.4319568872451782,1.8,1.75,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,mini雪糕组合装1*5支
9,2019-09-24,3019320.0,1.3448692560195923,1.8,1.75,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,mini雪糕组合装1*5支
0,2019-09-15,3016761.0,96.00210571289062,13.0,-1.0,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,羊角蜜
1,2019-09-16,3016761.0,129.91017150878906,13.0,-1.0,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,羊角蜜
2,2019-09-17,3016761.0,114.12590789794922,13.0,-1.0,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,羊角蜜
3,2019-09-18,3016761.0,75.40776824951172,13.0,-1.0,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,羊角蜜
4,2019-09-19,3016761.0,50.72430419921875,13.0,-1.0,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,羊角蜜
5,2019-09-20,3016761.0,52.556663513183594,13.0,-1.0,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,羊角蜜
6,2019-09-21,3016761.0,102.15132904052734,13.0,-1.0,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,羊角蜜
7,2019-09-22,3016761.0,106.32298278808594,13.0,-1.0,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,羊角蜜
8,2019-09-23,3016761.0,88.87562561035156,13.0,-1.0,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,羊角蜜
9,2019-09-24,3016761.0,83.29480743408203,13.0,-1.0,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,羊角蜜
0,2019-09-15,3004985.0,1508.652985074627,9.021132376395533,-0.42000000000000137,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,锦绣黄桃
1,2019-09-16,3004985.0,8613.7763671875,9.021132376395533,-0.42000000000000137,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,锦绣黄桃
2,2019-09-17,3004985.0,9345.6904296875,9.021132376395533,-0.42000000000000137,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,锦绣黄桃
3,2019-09-18,3004985.0,1456.570068359375,9.021132376395533,-0.42000000000000137,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,锦绣黄桃
4,2019-09-19,3004985.0,583.9625244140625,9.021132376395533,-0.42000000000000137,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,锦绣黄桃
5,2019-09-20,3004985.0,1550.1463623046875,9.021132376395533,-0.42000000000000137,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,锦绣黄桃
6,2019-09-21,3004985.0,4920.21337890625,9.021132376395533,-0.42000000000000137,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,锦绣黄桃
7,2019-09-22,3004985.0,721.6929321289062,9.021132376395533,-0.42000000000000137,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,锦绣黄桃
8,2019-09-23,3004985.0,187.78794860839844,9.021132376395533,-0.42000000000000137,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,锦绣黄桃
9,2019-09-24,3004985.0,328.705810546875,9.021132376395533,-0.42000000000000137,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,锦绣黄桃
0,2019-09-15,3020862.0,400.86346435546875,10.46794871794872,0.6347826086956523,杭州配送中心,1000255.0,包,1000008.0,杭州配送商品仓,蜂蜜腰果
1,2019-09-16,3020862.0,420.0434265136719,10.46794871794872,0.6347826086956523,杭州配送中心,1000255.0,包,1000008.0,杭州配送商品仓,蜂蜜腰果
2,2019-09-17,3020862.0,620.042236328125,10.46794871794872,0.6347826086956523,杭州配送中心,1000255.0,包,1000008.0,杭州配送商品仓,蜂蜜腰果
3,2019-09-18,3020862.0,370.408203125,10.46794871794872,0.6347826086956523,杭州配送中心,1000255.0,包,1000008.0,杭州配送商品仓,蜂蜜腰果
4,2019-09-19,3020862.0,345.79632568359375,10.46794871794872,0.6347826086956523,杭州配送中心,1000255.0,包,1000008.0,杭州配送商品仓,蜂蜜腰果
5,2019-09-20,3020862.0,453.1651916503906,10.46794871794872,0.6347826086956523,杭州配送中心,1000255.0,包,1000008.0,杭州配送商品仓,蜂蜜腰果
6,2019-09-21,3020862.0,419.7336730957031,10.46794871794872,0.6347826086956523,杭州配送中心,1000255.0,包,1000008.0,杭州配送商品仓,蜂蜜腰果
7,2019-09-22,3020862.0,377.4945373535156,10.46794871794872,0.6347826086956523,杭州配送中心,1000255.0,包,1000008.0,杭州配送商品仓,蜂蜜腰果
8,2019-09-23,3020862.0,339.45635986328125,10.46794871794872,0.6347826086956523,杭州配送中心,1000255.0,包,1000008.0,杭州配送商品仓,蜂蜜腰果
9,2019-09-24,3020862.0,279.7615966796875,10.46794871794872,0.6347826086956523,杭州配送中心,1000255.0,包,1000008.0,杭州配送商品仓,蜂蜜腰果
0,2019-09-15,3020863.0,247.26104736328125,11.25,0.5666666666666665,杭州配送中心,1000255.0,包,1000008.0,杭州配送商品仓,烤盐腰果
1,2019-09-16,3020863.0,593.4570922851562,11.25,0.5666666666666665,杭州配送中心,1000255.0,包,1000008.0,杭州配送商品仓,烤盐腰果
2,2019-09-17,3020863.0,476.72314453125,11.25,0.5666666666666665,杭州配送中心,1000255.0,包,1000008.0,杭州配送商品仓,烤盐腰果
3,2019-09-18,3020863.0,1866.3095703125,11.25,0.5666666666666665,杭州配送中心,1000255.0,包,1000008.0,杭州配送商品仓,烤盐腰果
4,2019-09-19,3020863.0,177.26083374023438,11.25,0.5666666666666665,杭州配送中心,1000255.0,包,1000008.0,杭州配送商品仓,烤盐腰果
5,2019-09-20,3020863.0,1033.017578125,11.25,0.5666666666666665,杭州配送中心,1000255.0,包,1000008.0,杭州配送商品仓,烤盐腰果
6,2019-09-21,3020863.0,145.91128540039062,11.25,0.5666666666666665,杭州配送中心,1000255.0,包,1000008.0,杭州配送商品仓,烤盐腰果
7,2019-09-22,3020863.0,116.1319351196289,11.25,0.5666666666666665,杭州配送中心,1000255.0,包,1000008.0,杭州配送商品仓,烤盐腰果
8,2019-09-23,3020863.0,970.4861450195312,11.25,0.5666666666666665,杭州配送中心,1000255.0,包,1000008.0,杭州配送商品仓,烤盐腰果
9,2019-09-24,3020863.0,655.6962890625,11.25,0.5666666666666665,杭州配送中心,1000255.0,包,1000008.0,杭州配送商品仓,烤盐腰果
0,2019-09-15,3017800.0,79.8946304321289,20.017945736434093,-0.9999366967266784,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,情人李
1,2019-09-16,3017800.0,6.968139171600342,20.017945736434093,-0.9999366967266784,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,情人李
2,2019-09-17,3017800.0,16.11906623840332,20.017945736434093,-0.9999366967266784,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,情人李
3,2019-09-18,3017800.0,10.073885917663574,20.017945736434093,-0.9999366967266784,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,情人李
4,2019-09-19,3017800.0,2.1273677349090576,20.017945736434093,-0.9999366967266784,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,情人李
5,2019-09-20,3017800.0,1.231463074684143,20.017945736434093,-0.9999366967266784,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,情人李
6,2019-09-21,3017800.0,1.1391963958740234,20.017945736434093,-0.9999366967266784,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,情人李
7,2019-09-22,3017800.0,1.3422623872756958,20.017945736434093,-0.9999366967266784,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,情人李
8,2019-09-23,3017800.0,3.3146378993988037,20.017945736434093,-0.9999366967266784,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,情人李
9,2019-09-24,3017800.0,0.9175028204917908,20.017945736434093,-0.9999366967266784,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,情人李
0,2019-09-15,3005515.0,39.382572174072266,5.51790909090909,-0.2503748125937033,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,智利蓝莓
1,2019-09-16,3005515.0,1.5205228328704834,5.51790909090909,-0.2503748125937033,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,智利蓝莓
2,2019-09-17,3005515.0,1.1811882257461548,5.51790909090909,-0.2503748125937033,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,智利蓝莓
3,2019-09-18,3005515.0,3.587712526321411,5.51790909090909,-0.2503748125937033,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,智利蓝莓
4,2019-09-19,3005515.0,1.0112733840942383,5.51790909090909,-0.2503748125937033,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,智利蓝莓
5,2019-09-20,3005515.0,1.0291569232940674,5.51790909090909,-0.2503748125937033,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,智利蓝莓
6,2019-09-21,3005515.0,1.0309193134307861,5.51790909090909,-0.2503748125937033,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,智利蓝莓
7,2019-09-22,3005515.0,1.4084618091583252,5.51790909090909,-0.2503748125937033,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,智利蓝莓
8,2019-09-23,3005515.0,1.1506747007369995,5.51790909090909,-0.2503748125937033,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,智利蓝莓
9,2019-09-24,3005515.0,0.9959142208099365,5.51790909090909,-0.2503748125937033,杭州配送中心,1000255.0,盒,1000008.0,杭州配送商品仓,智利蓝莓
0,2019-09-15,3013197.0,7318.09716796875,15.0,-0.2888888888888889,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,阳光玫瑰葡萄
1,2019-09-16,3013197.0,5192.005859375,15.0,-0.2888888888888889,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,阳光玫瑰葡萄
2,2019-09-17,3013197.0,4188.74169921875,15.0,-0.2888888888888889,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,阳光玫瑰葡萄
