,Account_date,Sku_id,Forecast_qty,Price,Gross_profit_rate,Dc_name,Dc_code,Munit,Wrh,Warehouse_name,Sku_name,Update_time
0,2019-11-27,3005999,1757.461669921875,6.029970760233918,-0.9260898470889923,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,冰糖蜜瓜,2019-12-04
1,2019-11-28,3005999,2187.059814453125,6.029970760233918,-0.9260898470889923,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,冰糖蜜瓜,2019-12-04
2,2019-11-29,3005999,2112.101806640625,6.029970760233918,-0.9260898470889923,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,冰糖蜜瓜,2019-12-04
3,2019-11-30,3005999,3015.83203125,6.029970760233918,-0.9260898470889923,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,冰糖蜜瓜,2019-12-04
4,2019-12-01,3005999,3547.048095703125,6.029970760233918,-0.9260898470889923,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,冰糖蜜瓜,2019-12-04
5,2019-12-02,3005999,2340.42333984375,6.029970760233918,-0.9260898470889923,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,冰糖蜜瓜,2019-12-04
6,2019-12-03,3005999,3069.916259765625,6.029970760233918,-0.9260898470889923,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,冰糖蜜瓜,2019-12-04
7,2019-12-04,3005999,2752.986572265625,6.029970760233918,-0.9260898470889923,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,冰糖蜜瓜,2019-12-04
8,2019-12-05,3005999,3075.929931640625,6.029970760233918,-0.9260898470889923,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,冰糖蜜瓜,2019-12-04
9,2019-12-06,3005999,2652.81103515625,6.029970760233918,-0.9260898470889923,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,冰糖蜜瓜,2019-12-04
10,2019-12-07,3005999,2032.261962890625,6.029970760233918,-0.9260898470889923,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,冰糖蜜瓜,2019-12-04
11,2019-12-08,3005999,2344.746337890625,6.029970760233918,-0.9260898470889923,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,冰糖蜜瓜,2019-12-04
12,2019-12-09,3005999,2918.92724609375,6.029970760233918,-0.9260898470889923,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,冰糖蜜瓜,2019-12-04
13,2019-12-10,3005999,178.43325805664062,6.029970760233918,-0.9260898470889923,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,冰糖蜜瓜,2019-12-04
0,2019-11-27,3006087,12.792454719543457,18.666666666666668,-0.9998200458882985,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国山竹(叫货),2019-12-04
1,2019-11-28,3006087,7.558435916900635,18.666666666666668,-0.9998200458882985,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国山竹(叫货),2019-12-04
2,2019-11-29,3006087,15.73160457611084,18.666666666666668,-0.9998200458882985,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国山竹(叫货),2019-12-04
3,2019-11-30,3006087,12.967238426208496,18.666666666666668,-0.9998200458882985,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国山竹(叫货),2019-12-04
4,2019-12-01,3006087,3.9017796516418457,18.666666666666668,-0.9998200458882985,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国山竹(叫货),2019-12-04
5,2019-12-02,3006087,3.010742664337158,18.666666666666668,-0.9998200458882985,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国山竹(叫货),2019-12-04
6,2019-12-03,3006087,3.004561424255371,18.666666666666668,-0.9998200458882985,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国山竹(叫货),2019-12-04
7,2019-12-04,3006087,3.447983741760254,18.666666666666668,-0.9998200458882985,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国山竹(叫货),2019-12-04
8,2019-12-05,3006087,3.763856887817383,18.666666666666668,-0.9998200458882985,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国山竹(叫货),2019-12-04
9,2019-12-06,3006087,3.9798502922058105,18.666666666666668,-0.9998200458882985,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国山竹(叫货),2019-12-04
10,2019-12-07,3006087,2.2763290405273438,18.666666666666668,-0.9998200458882985,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国山竹(叫货),2019-12-04
11,2019-12-08,3006087,4.883658409118652,18.666666666666668,-0.9998200458882985,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国山竹(叫货),2019-12-04
12,2019-12-09,3006087,3.2292416095733643,18.666666666666668,-0.9998200458882985,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国山竹(叫货),2019-12-04
13,2019-12-10,3006087,4.944808006286621,18.666666666666668,-0.9998200458882985,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国山竹(叫货),2019-12-04
0,2019-11-27,3008848,1.1343326568603516,6.5,-0.999991002294415,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,爱媛蜜桔,2019-12-04
1,2019-11-28,3008848,1.2935653924942017,6.5,-0.999991002294415,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,爱媛蜜桔,2019-12-04
2,2019-11-29,3008848,1.401937484741211,6.5,-0.999991002294415,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,爱媛蜜桔,2019-12-04
3,2019-11-30,3008848,1.9747259616851807,6.5,-0.999991002294415,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,爱媛蜜桔,2019-12-04
4,2019-12-01,3008848,2.063671588897705,6.5,-0.999991002294415,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,爱媛蜜桔,2019-12-04
5,2019-12-02,3008848,1.2820143699645996,6.5,-0.999991002294415,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,爱媛蜜桔,2019-12-04
6,2019-12-03,3008848,1.2483744621276855,6.5,-0.999991002294415,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,爱媛蜜桔,2019-12-04
7,2019-12-04,3008848,1.2075600624084473,6.5,-0.999991002294415,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,爱媛蜜桔,2019-12-04
8,2019-12-05,3008848,1.3283320665359497,6.5,-0.999991002294415,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,爱媛蜜桔,2019-12-04
9,2019-12-06,3008848,1.093064308166504,6.5,-0.999991002294415,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,爱媛蜜桔,2019-12-04
10,2019-12-07,3008848,1.2932322025299072,6.5,-0.999991002294415,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,爱媛蜜桔,2019-12-04
11,2019-12-08,3008848,1.5824358463287354,6.5,-0.999991002294415,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,爱媛蜜桔,2019-12-04
12,2019-12-09,3008848,1.346091389656067,6.5,-0.999991002294415,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,爱媛蜜桔,2019-12-04
13,2019-12-10,3008848,1.2452622652053833,6.5,-0.999991002294415,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,爱媛蜜桔,2019-12-04
0,2019-11-27,3020206,50.73705291748047,5.403225806451613,-0.9988472939400452,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,原味含乳酸菌,2019-12-04
1,2019-11-28,3020206,55.04573440551758,5.403225806451613,-0.9988472939400452,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,原味含乳酸菌,2019-12-04
2,2019-11-29,3020206,63.71298599243164,5.403225806451613,-0.9988472939400452,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,原味含乳酸菌,2019-12-04
3,2019-11-30,3020206,91.51673889160156,5.403225806451613,-0.9988472939400452,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,原味含乳酸菌,2019-12-04
4,2019-12-01,3020206,55.19321060180664,5.403225806451613,-0.9988472939400452,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,原味含乳酸菌,2019-12-04
5,2019-12-02,3020206,50.71037673950195,5.403225806451613,-0.9988472939400452,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,原味含乳酸菌,2019-12-04
6,2019-12-03,3020206,55.47000503540039,5.403225806451613,-0.9988472939400452,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,原味含乳酸菌,2019-12-04
7,2019-12-04,3020206,58.01874923706055,5.403225806451613,-0.9988472939400452,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,原味含乳酸菌,2019-12-04
8,2019-12-05,3020206,51.101219177246094,5.403225806451613,-0.9988472939400452,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,原味含乳酸菌,2019-12-04
9,2019-12-06,3020206,63.1799201965332,5.403225806451613,-0.9988472939400452,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,原味含乳酸菌,2019-12-04
10,2019-12-07,3020206,62.978336334228516,5.403225806451613,-0.9988472939400452,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,原味含乳酸菌,2019-12-04
11,2019-12-08,3020206,64.87673950195312,5.403225806451613,-0.9988472939400452,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,原味含乳酸菌,2019-12-04
12,2019-12-09,3020206,63.24312973022461,5.403225806451613,-0.9988472939400452,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,原味含乳酸菌,2019-12-04
13,2019-12-10,3020206,59.794193267822266,5.403225806451613,-0.9988472939400452,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,原味含乳酸菌,2019-12-04
0,2019-11-27,3004414,2.937685251235962,8.5,-0.9999540117270096,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,蒙自石榴(叫货),2019-12-04
1,2019-11-28,3004414,2.5812528133392334,8.5,-0.9999540117270096,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,蒙自石榴(叫货),2019-12-04
2,2019-11-29,3004414,2.43936824798584,8.5,-0.9999540117270096,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,蒙自石榴(叫货),2019-12-04
3,2019-11-30,3004414,3.681152820587158,8.5,-0.9999540117270096,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,蒙自石榴(叫货),2019-12-04
4,2019-12-01,3004414,1.592637062072754,8.5,-0.9999540117270096,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,蒙自石榴(叫货),2019-12-04
5,2019-12-02,3004414,2.11287784576416,8.5,-0.9999540117270096,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,蒙自石榴(叫货),2019-12-04
6,2019-12-03,3004414,2.8439383506774902,8.5,-0.9999540117270096,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,蒙自石榴(叫货),2019-12-04
7,2019-12-04,3004414,3.0746076107025146,8.5,-0.9999540117270096,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,蒙自石榴(叫货),2019-12-04
8,2019-12-05,3004414,1.5845106840133667,8.5,-0.9999540117270096,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,蒙自石榴(叫货),2019-12-04
9,2019-12-06,3004414,2.63614821434021,8.5,-0.9999540117270096,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,蒙自石榴(叫货),2019-12-04
10,2019-12-07,3004414,3.4820847511291504,8.5,-0.9999540117270096,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,蒙自石榴(叫货),2019-12-04
11,2019-12-08,3004414,3.0318429470062256,8.5,-0.9999540117270096,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,蒙自石榴(叫货),2019-12-04
12,2019-12-09,3004414,3.312777280807495,8.5,-0.9999540117270096,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,蒙自石榴(叫货),2019-12-04
13,2019-12-10,3004414,2.8369252681732178,8.5,-0.9999540117270096,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,蒙自石榴(叫货),2019-12-04
0,2019-11-27,3019540,0.9970148205757141,11.909090909090908,-0.9997810558307632,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,黄金油桃,2019-12-04
1,2019-11-28,3019540,1.0012277364730835,11.909090909090908,-0.9997810558307632,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,黄金油桃,2019-12-04
2,2019-11-29,3019540,1.003745436668396,11.909090909090908,-0.9997810558307632,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,黄金油桃,2019-12-04
3,2019-11-30,3019540,0.9943588972091675,11.909090909090908,-0.9997810558307632,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,黄金油桃,2019-12-04
4,2019-12-01,3019540,0.9921285510063171,11.909090909090908,-0.9997810558307632,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,黄金油桃,2019-12-04
5,2019-12-02,3019540,0.9720638990402222,11.909090909090908,-0.9997810558307632,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,黄金油桃,2019-12-04
6,2019-12-03,3019540,1.0068951845169067,11.909090909090908,-0.9997810558307632,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,黄金油桃,2019-12-04
7,2019-12-04,3019540,1.0196805000305176,11.909090909090908,-0.9997810558307632,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,黄金油桃,2019-12-04
8,2019-12-05,3019540,1.0223629474639893,11.909090909090908,-0.9997810558307632,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,黄金油桃,2019-12-04
9,2019-12-06,3019540,0.9827433228492737,11.909090909090908,-0.9997810558307632,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,黄金油桃,2019-12-04
10,2019-12-07,3019540,0.9987928867340088,11.909090909090908,-0.9997810558307632,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,黄金油桃,2019-12-04
11,2019-12-08,3019540,1.0109071731567383,11.909090909090908,-0.9997810558307632,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,黄金油桃,2019-12-04
12,2019-12-09,3019540,0.9976696968078613,11.909090909090908,-0.9997810558307632,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,黄金油桃,2019-12-04
13,2019-12-10,3019540,1.0066384077072144,11.909090909090908,-0.9997810558307632,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,黄金油桃,2019-12-04
0,2019-11-27,3025848,251.30015563964844,4.0,-0.999993001784545,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,红西柚（只）,2019-12-04
1,2019-11-28,3025848,210.82530212402344,4.0,-0.999993001784545,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,红西柚（只）,2019-12-04
2,2019-11-29,3025848,236.82656860351562,4.0,-0.999993001784545,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,红西柚（只）,2019-12-04
3,2019-11-30,3025848,255.18453979492188,4.0,-0.999993001784545,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,红西柚（只）,2019-12-04
4,2019-12-01,3025848,206.3379669189453,4.0,-0.999993001784545,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,红西柚（只）,2019-12-04
5,2019-12-02,3025848,161.76820373535156,4.0,-0.999993001784545,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,红西柚（只）,2019-12-04
6,2019-12-03,3025848,148.30364990234375,4.0,-0.999993001784545,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,红西柚（只）,2019-12-04
7,2019-12-04,3025848,151.46011352539062,4.0,-0.999993001784545,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,红西柚（只）,2019-12-04
8,2019-12-05,3025848,149.45191955566406,4.0,-0.999993001784545,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,红西柚（只）,2019-12-04
9,2019-12-06,3025848,206.18955993652344,4.0,-0.999993001784545,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,红西柚（只）,2019-12-04
10,2019-12-07,3025848,141.3089599609375,4.0,-0.999993001784545,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,红西柚（只）,2019-12-04
11,2019-12-08,3025848,156.02249145507812,4.0,-0.999993001784545,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,红西柚（只）,2019-12-04
12,2019-12-09,3025848,142.6971893310547,4.0,-0.999993001784545,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,红西柚（只）,2019-12-04
13,2019-12-10,3025848,191.29734802246094,4.0,-0.999993001784545,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,红西柚（只）,2019-12-04
0,2019-11-27,3006692,43.687984466552734,10.0,-0.999877031357004,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,王林苹果,2019-12-04
1,2019-11-28,3006692,38.35289764404297,10.0,-0.999877031357004,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,王林苹果,2019-12-04
2,2019-11-29,3006692,19.009092330932617,10.0,-0.999877031357004,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,王林苹果,2019-12-04
3,2019-11-30,3006692,18.0458927154541,10.0,-0.999877031357004,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,王林苹果,2019-12-04
4,2019-12-01,3006692,107.37744140625,10.0,-0.999877031357004,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,王林苹果,2019-12-04
5,2019-12-02,3006692,82.69129943847656,10.0,-0.999877031357004,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,王林苹果,2019-12-04
6,2019-12-03,3006692,15.92928695678711,10.0,-0.999877031357004,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,王林苹果,2019-12-04
7,2019-12-04,3006692,18.199859619140625,10.0,-0.999877031357004,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,王林苹果,2019-12-04
8,2019-12-05,3006692,16.458656311035156,10.0,-0.999877031357004,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,王林苹果,2019-12-04
9,2019-12-06,3006692,106.93138122558594,10.0,-0.999877031357004,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,王林苹果,2019-12-04
10,2019-12-07,3006692,106.78570556640625,10.0,-0.999877031357004,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,王林苹果,2019-12-04
11,2019-12-08,3006692,83.39328002929688,10.0,-0.999877031357004,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,王林苹果,2019-12-04
12,2019-12-09,3006692,17.73012924194336,10.0,-0.999877031357004,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,王林苹果,2019-12-04
13,2019-12-10,3006692,17.83831024169922,10.0,-0.999877031357004,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,王林苹果,2019-12-04
0,2019-11-27,3003971,48.7054557800293,20.78787878787879,-0.99881030337264,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,冰糖枇杷,2019-12-04
1,2019-11-28,3003971,37.02883529663086,20.78787878787879,-0.99881030337264,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,冰糖枇杷,2019-12-04
2,2019-11-29,3003971,63.6585693359375,20.78787878787879,-0.99881030337264,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,冰糖枇杷,2019-12-04
3,2019-11-30,3003971,73.74121856689453,20.78787878787879,-0.99881030337264,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,冰糖枇杷,2019-12-04
4,2019-12-01,3003971,42.135684967041016,20.78787878787879,-0.99881030337264,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,冰糖枇杷,2019-12-04
5,2019-12-02,3003971,32.88628005981445,20.78787878787879,-0.99881030337264,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,冰糖枇杷,2019-12-04
6,2019-12-03,3003971,48.23454666137695,20.78787878787879,-0.99881030337264,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,冰糖枇杷,2019-12-04
7,2019-12-04,3003971,54.04439926147461,20.78787878787879,-0.99881030337264,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,冰糖枇杷,2019-12-04
8,2019-12-05,3003971,24.185070037841797,20.78787878787879,-0.99881030337264,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,冰糖枇杷,2019-12-04
9,2019-12-06,3003971,47.279754638671875,20.78787878787879,-0.99881030337264,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,冰糖枇杷,2019-12-04
10,2019-12-07,3003971,47.9144401550293,20.78787878787879,-0.99881030337264,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,冰糖枇杷,2019-12-04
11,2019-12-08,3003971,44.62156677246094,20.78787878787879,-0.99881030337264,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,冰糖枇杷,2019-12-04
12,2019-12-09,3003971,42.936363220214844,20.78787878787879,-0.99881030337264,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,冰糖枇杷,2019-12-04
13,2019-12-10,3003971,43.684547424316406,20.78787878787879,-0.99881030337264,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,冰糖枇杷,2019-12-04
0,2019-11-27,3004907,7326.1416015625,1.0,-0.999997000764805,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,赣南蜜桔(叫货),2019-12-04
1,2019-11-28,3004907,6993.76025390625,1.0,-0.999997000764805,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,赣南蜜桔(叫货),2019-12-04
2,2019-11-29,3004907,7249.7578125,1.0,-0.999997000764805,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,赣南蜜桔(叫货),2019-12-04
3,2019-11-30,3004907,7804.619140625,1.0,-0.999997000764805,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,赣南蜜桔(叫货),2019-12-04
4,2019-12-01,3004907,5032.0966796875,1.0,-0.999997000764805,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,赣南蜜桔(叫货),2019-12-04
5,2019-12-02,3004907,3149.23681640625,1.0,-0.999997000764805,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,赣南蜜桔(叫货),2019-12-04
6,2019-12-03,3004907,2274.339599609375,1.0,-0.999997000764805,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,赣南蜜桔(叫货),2019-12-04
7,2019-12-04,3004907,2477.3525390625,1.0,-0.999997000764805,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,赣南蜜桔(叫货),2019-12-04
8,2019-12-05,3004907,2487.408935546875,1.0,-0.999997000764805,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,赣南蜜桔(叫货),2019-12-04
9,2019-12-06,3004907,6342.1943359375,1.0,-0.999997000764805,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,赣南蜜桔(叫货),2019-12-04
10,2019-12-07,3004907,2684.2978515625,1.0,-0.999997000764805,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,赣南蜜桔(叫货),2019-12-04
11,2019-12-08,3004907,2588.651611328125,1.0,-0.999997000764805,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,赣南蜜桔(叫货),2019-12-04
12,2019-12-09,3004907,2422.044921875,1.0,-0.999997000764805,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,赣南蜜桔(叫货),2019-12-04
13,2019-12-10,3004907,2166.92041015625,1.0,-0.999997000764805,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,赣南蜜桔(叫货),2019-12-04
0,2019-11-27,3003923,12585.99609375,3.1265196248697467,-0.9672903409630544,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,春蕉(叫货),2019-12-04
1,2019-11-28,3003923,13666.947265625,3.1265196248697467,-0.9672903409630544,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,春蕉(叫货),2019-12-04
2,2019-11-29,3003923,14854.6416015625,3.1265196248697467,-0.9672903409630544,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,春蕉(叫货),2019-12-04
3,2019-11-30,3003923,13114.2890625,3.1265196248697467,-0.9672903409630544,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,春蕉(叫货),2019-12-04
4,2019-12-01,3003923,11897.671875,3.1265196248697467,-0.9672903409630544,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,春蕉(叫货),2019-12-04
5,2019-12-02,3003923,11164.0556640625,3.1265196248697467,-0.9672903409630544,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,春蕉(叫货),2019-12-04
6,2019-12-03,3003923,10090.47265625,3.1265196248697467,-0.9672903409630544,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,春蕉(叫货),2019-12-04
7,2019-12-04,3003923,8833.3564453125,3.1265196248697467,-0.9672903409630544,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,春蕉(叫货),2019-12-04
8,2019-12-05,3003923,10191.6142578125,3.1265196248697467,-0.9672903409630544,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,春蕉(叫货),2019-12-04
9,2019-12-06,3003923,11327.1103515625,3.1265196248697467,-0.9672903409630544,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,春蕉(叫货),2019-12-04
10,2019-12-07,3003923,10423.654296875,3.1265196248697467,-0.9672903409630544,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,春蕉(叫货),2019-12-04
11,2019-12-08,3003923,8983.447265625,3.1265196248697467,-0.9672903409630544,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,春蕉(叫货),2019-12-04
12,2019-12-09,3003923,8310.9765625,3.1265196248697467,-0.9672903409630544,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,春蕉(叫货),2019-12-04
13,2019-12-10,3003923,10145.6474609375,3.1265196248697467,-0.9672903409630544,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,春蕉(叫货),2019-12-04
0,2019-11-27,3006436,0.9781498908996582,3.0,-0.999995001274675,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,嘎啦苹果,2019-12-04
1,2019-11-28,3006436,1.0545793771743774,3.0,-0.999995001274675,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,嘎啦苹果,2019-12-04
2,2019-11-29,3006436,1.167109489440918,3.0,-0.999995001274675,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,嘎啦苹果,2019-12-04
3,2019-11-30,3006436,1.1096956729888916,3.0,-0.999995001274675,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,嘎啦苹果,2019-12-04
4,2019-12-01,3006436,1.0578619241714478,3.0,-0.999995001274675,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,嘎啦苹果,2019-12-04
5,2019-12-02,3006436,1.350737452507019,3.0,-0.999995001274675,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,嘎啦苹果,2019-12-04
6,2019-12-03,3006436,1.1872724294662476,3.0,-0.999995001274675,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,嘎啦苹果,2019-12-04
7,2019-12-04,3006436,1.2829365730285645,3.0,-0.999995001274675,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,嘎啦苹果,2019-12-04
8,2019-12-05,3006436,1.0417094230651855,3.0,-0.999995001274675,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,嘎啦苹果,2019-12-04
9,2019-12-06,3006436,1.3295844793319702,3.0,-0.999995001274675,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,嘎啦苹果,2019-12-04
10,2019-12-07,3006436,0.9821885824203491,3.0,-0.999995001274675,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,嘎啦苹果,2019-12-04
