,Account_date,Sku_id,Forecast_qty,Price,Gross_profit_rate,Dc_name,Dc_code,Munit,Wrh,Warehouse_name,Sku_name,Update_time
4,2019-12-08,3022804,0.9740100502967834,8.106060606060606,-0.9993461667274844,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,皇家伽俐果,2019-12-04
5,2019-12-09,3022804,1.0222554206848145,8.106060606060606,-0.9993461667274844,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,皇家伽俐果,2019-12-04
6,2019-12-10,3022804,0.95464026927948,8.106060606060606,-0.9993461667274844,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,皇家伽俐果,2019-12-04
0,2019-12-04,3000077,524.38720703125,6.25,-0.9997920530264782,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,网纹瓜,2019-12-04
1,2019-12-05,3000077,703.1325073242188,6.25,-0.9997920530264782,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,网纹瓜,2019-12-04
2,2019-12-06,3000077,711.32275390625,6.25,-0.9997920530264782,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,网纹瓜,2019-12-04
3,2019-12-07,3000077,858.328369140625,6.25,-0.9997920530264782,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,网纹瓜,2019-12-04
4,2019-12-08,3000077,746.583251953125,6.25,-0.9997920530264782,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,网纹瓜,2019-12-04
5,2019-12-09,3000077,513.869140625,6.25,-0.9997920530264782,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,网纹瓜,2019-12-04
6,2019-12-10,3000077,640.9938354492188,6.25,-0.9997920530264782,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,网纹瓜,2019-12-04
0,2019-12-04,3021463,1.103101372718811,21.75,-0.9999790053536348,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,鲜丰好柚(袋),2019-12-04
1,2019-12-05,3021463,0.8645704984664917,21.75,-0.9999790053536348,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,鲜丰好柚(袋),2019-12-04
2,2019-12-06,3021463,1.0636632442474365,21.75,-0.9999790053536348,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,鲜丰好柚(袋),2019-12-04
3,2019-12-07,3021463,1.0994724035263062,21.75,-0.9999790053536348,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,鲜丰好柚(袋),2019-12-04
4,2019-12-08,3021463,1.0135611295700073,21.75,-0.9999790053536348,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,鲜丰好柚(袋),2019-12-04
5,2019-12-09,3021463,0.9022279381752014,21.75,-0.9999790053536348,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,鲜丰好柚(袋),2019-12-04
6,2019-12-10,3021463,0.9926223158836365,21.75,-0.9999790053536348,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,鲜丰好柚(袋),2019-12-04
0,2019-12-04,3019720,110.89563751220703,0.0,-0.999991002294415,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,菲诺纯椰汁（瓶装）,2019-12-04
1,2019-12-05,3019720,133.38961791992188,0.0,-0.999991002294415,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,菲诺纯椰汁（瓶装）,2019-12-04
2,2019-12-06,3019720,105.69345092773438,0.0,-0.999991002294415,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,菲诺纯椰汁（瓶装）,2019-12-04
3,2019-12-07,3019720,199.5233612060547,0.0,-0.999991002294415,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,菲诺纯椰汁（瓶装）,2019-12-04
4,2019-12-08,3019720,195.7236785888672,0.0,-0.999991002294415,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,菲诺纯椰汁（瓶装）,2019-12-04
5,2019-12-09,3019720,284.74951171875,0.0,-0.999991002294415,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,菲诺纯椰汁（瓶装）,2019-12-04
6,2019-12-10,3019720,294.7286682128906,0.0,-0.999991002294415,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,菲诺纯椰汁（瓶装）,2019-12-04
0,2019-12-04,3000187,525.031982421875,6.670199501246882,-0.9835381977595713,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国椰青(叫货),2019-12-04
1,2019-12-05,3000187,1131.1549072265625,6.670199501246882,-0.9835381977595713,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国椰青(叫货),2019-12-04
2,2019-12-06,3000187,1164.0831298828125,6.670199501246882,-0.9835381977595713,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国椰青(叫货),2019-12-04
3,2019-12-07,3000187,1491.2965087890625,6.670199501246882,-0.9835381977595713,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国椰青(叫货),2019-12-04
4,2019-12-08,3000187,568.3731689453125,6.670199501246882,-0.9835381977595713,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国椰青(叫货),2019-12-04
5,2019-12-09,3000187,751.4552612304688,6.670199501246882,-0.9835381977595713,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国椰青(叫货),2019-12-04
