forecast,forecast_old,sales_qty,MAE,MAPE,RMSPE,MAPE_old
1.8571428571428572,1.1428571428571428,1.974285714285714,1.2428571428571427,0.11438210810873815,0.4697558450257539,0.10657721764042291
1.7142857142857142,0.7142857142857143,4.51,2.51,0.07950585999366487,0.9486908272531602,0.11118150142540385
1000.1428571428571,138.28571428571428,1208.5537000000002,208.410842857143,0.02217911777196181,78.77189438990891,0.1260628358935402
6.0,0.7142857142857143,0.0,6.0,inf,2.2677868380553634,inf
16.428571428571427,7.857142857142857,267.1875000000004,251.958928571429,0.12079807669379283,95.23152365746968,0.12938669930528499
29.714285714285715,4.142857142857143,57.5,27.785714285714285,0.06068742186284383,10.502012857184955,0.13250422155153505
599.7142857142857,41.142857142857146,749.1273571428572,156.0187857142857,0.0273228099695229,58.969558122039565,0.13459380381597946
1306.0,42.285714285714285,901.1864285714285,417.64642857142854,0.10292095217929116,157.85551227918586,0.13714508687261545
387.2857142857143,4.571428571428571,484.4180428571429,169.90547142857145,0.052969404695383575,64.21823196988431,0.14165224241316232
1.0,0.7142857142857143,0.0,1.0,inf,0.37796447300922725,inf
57.857142857142854,33.857142857142854,45.98612857142857,13.9101,0.05996448920285387,5.257523616005652,0.07604271146271449
260.42857142857144,15.428571428571429,340.8722714285715,82.95570000000008,0.03137873535270647,31.354307433611584,0.13604271909834667
2262.4285714285716,714.2857142857143,2384.3486428571423,239.76618571428662,0.012934478268244069,90.62310002893285,0.10193824218016433
285.0,12.857142857142858,440.87078571428566,155.87078571428566,0.04823182229317333,58.91361938003416,0.13822829555925184
649.0,115.71428571428571,331.2805714285714,317.7194285714286,0.1577663736962658,120.08665638479283,0.09611000631997633
870.4285714285714,294.7142857142857,903.0070428571433,100.74381428571431,0.015686339664055065,38.07758267543947,0.09572760272272819
14.285714285714286,10.571428571428571,5.5842857142857145,8.70142857142857,0.274677132638537,3.288830864427432,0.20795619159620654
8195.285714285714,3304.5714285714284,20734.734300000004,12539.448585714286,0.07805934017440312,4739.4660765258,0.10970697786831914
1.1428571428571428,0.7142857142857143,0.0,1.1428571428571428,inf,0.4319593977248311,inf
225.71428571428572,173.0,247.5525714285715,30.197142857142914,0.016230157234161057,11.413447186384373,0.07183635622643922
140.71428571428572,112.28571428571429,152.21830000000003,21.868014285714317,0.01984516765262909,8.265332495258262,0.05754176825902062
2.0,1.0,0.0,2.0,inf,0.7559289460184545,inf
788.7142857142857,376.0,2675.2536,1973.3336857142858,0.07527137577977516,745.850026592356,0.1024795784775199
381.42857142857144,102.57142857142857,562.5415714285715,188.38468571428575,0.041689218839232094,71.2027184590089,0.11657892082224519
565.0,1.2857142857142858,93.78005714285713,471.2199428571429,0.8183455130978885,178.1043973734382,0.14040243332294494
2.4285714285714284,2.2857142857142856,1.0,2.0,0.2857142857142857,0.7559289460184544,0.2857142857142857
3470.4285714285716,1252.2857142857142,3554.662657142859,312.726885714285,0.012306420347910069,118.19965255481657,0.09370877103896384
309.57142857142856,3.857142857142857,336.4073857142857,68.80915714285713,0.025067527655400663,26.0074168177091,0.14130742661510315
106.71428571428571,1.7142857142857142,17.30714285714286,89.40714285714286,1.1102078144801393,33.792723633260685,0.13019662485953645
522.8571428571429,5.571428571428571,1927.2271428571435,1404.3700000000006,0.1034189378169669,530.8019669599686,0.14243894636250848
3.0,1.8571428571428572,5.878571428571429,3.4499999999999997,0.08681758580961065,1.3039774318818338,0.0865152608359431
4.285714285714286,4.285714285714286,5.606,1.67,0.037989086197471544,0.6312006699254095,0.10030151769297091
2.0,3.4285714285714284,1.4,0.6,0.08571428571428572,0.22677868380553629,0.3714285714285714
37.285714285714285,48.57142857142857,34.58871428571429,12.754428571428576,0.07465943579988786,4.820720873533832,0.13881393635599698
16.285714285714285,0.7142857142857143,0.0,16.285714285714285,inf,6.155421417578844,inf
1708.0,191.14285714285714,1805.7627142857143,268.52557142857114,0.021050222728446234,101.49312609450149,0.12613149709743005
6.142857142857143,0.7142857142857143,0.0,6.142857142857143,inf,2.3217817627709674,inf
1034.2857142857142,11.857142857142858,1620.872771428572,586.5870571428574,0.04776671089058336,221.70906792703357,0.1418433059903426
4542.285714285715,367.42857142857144,10464.430057142861,5922.144342857146,0.064055293139082,2238.3601656325777,0.13455343688291133
11825.57142857143,12635.0,14036.816828571431,2211.245400000001,0.020286891427207455,835.7722023050784,0.06656089542902668
9230.0,876.0,6767.37487142857,2462.6251285714284,0.06494409480663188,930.7848089397804,0.12575533797072644
176.0,48.42857142857143,165.25514285714286,12.631714285714285,0.012009666959591154,4.774339233203127,0.10280913504740911
1262.857142857143,236.42857142857142,1519.4262857142862,353.0577142857151,0.03095955352013528,133.44327292184263,0.12159855002155351
1130.857142857143,20.571428571428573,2741.544728571422,1610.6875857142797,0.07247693759961457,608.7826845170022,0.14140475548279743
517.1428571428571,209.71428571428572,527.6134285714285,104.25742857142859,0.02748741301448259,39.40560404729715,0.08920648113878313
1.1428571428571428,0.7142857142857143,0.0,1.1428571428571428,inf,0.43195939772483116,inf
4.428571428571429,4.857142857142857,3.15,1.85,0.08390022675736962,0.6992342750670704,0.14285714285714285
1.0,5.571428571428571,192.15064999999998,191.15064999999998,0.1420325508168268,72.24815469262123,0.13986945005538862
15.285714285714286,7.428571428571429,14.965714285714286,3.3171428571428563,0.042053707226492036,1.2537621518963225,0.06879864045181508
1514.857142857143,132.14285714285714,1546.2808999999995,230.44610000000074,0.02238112082127273,87.10043874353197,0.12986989107531252
