Account_date,forecast,wh_name,wh_code,sku_code,sku_name,forecast_old
2020-03-11,9504.0,杭州配送中心,001,08020,沙糖桔,611.0
2020-03-12,9350.0,杭州配送中心,001,08020,沙糖桔,4065.0
2020-03-13,9073.0,杭州配送中心,001,08020,沙糖桔,608.0
2020-03-14,9171.0,杭州配送中心,001,08020,沙糖桔,728.0
2020-03-15,9495.0,杭州配送中心,001,08020,沙糖桔,120.0
2020-03-16,9622.0,杭州配送中心,001,08020,沙糖桔,
2020-03-17,8395.0,杭州配送中心,001,08020,沙糖桔,
2020-03-11,300.0,杭州配送中心,001,08050,金蛋,79.0
2020-03-12,295.0,杭州配送中心,001,08050,金蛋,59.0
2020-03-13,300.0,杭州配送中心,001,08050,金蛋,75.0
2020-03-14,341.0,杭州配送中心,001,08050,金蛋,53.0
2020-03-15,328.0,杭州配送中心,001,08050,金蛋,45.0
2020-03-16,299.0,杭州配送中心,001,08050,金蛋,
2020-03-17,297.0,杭州配送中心,001,08050,金蛋,
2020-03-11,125.0,杭州配送中心,001,08300,托曼尼榴莲,1.0
2020-03-12,127.0,杭州配送中心,001,08300,托曼尼榴莲,1.0
2020-03-13,63.0,杭州配送中心,001,08300,托曼尼榴莲,8.0
2020-03-14,91.0,杭州配送中心,001,08300,托曼尼榴莲,1.0
2020-03-15,103.0,杭州配送中心,001,08300,托曼尼榴莲,1.0
2020-03-16,124.0,杭州配送中心,001,08300,托曼尼榴莲,
2020-03-17,114.0,杭州配送中心,001,08300,托曼尼榴莲,
2020-03-11,2.0,杭州配送中心,001,08370,优选带叶鲜橙,1.0
2020-03-12,2.0,杭州配送中心,001,08370,优选带叶鲜橙,1.0
2020-03-13,2.0,杭州配送中心,001,08370,优选带叶鲜橙,1.0
2020-03-14,2.0,杭州配送中心,001,08370,优选带叶鲜橙,1.0
2020-03-15,1.0,杭州配送中心,001,08370,优选带叶鲜橙,1.0
2020-03-16,1.0,杭州配送中心,001,08370,优选带叶鲜橙,
2020-03-17,2.0,杭州配送中心,001,08370,优选带叶鲜橙,
2020-03-11,629.0,杭州配送中心,001,08660,匠心橙,159.0
2020-03-12,630.0,杭州配送中心,001,08660,匠心橙,158.0
2020-03-13,628.0,杭州配送中心,001,08660,匠心橙,288.0
2020-03-14,688.0,杭州配送中心,001,08660,匠心橙,177.0
2020-03-15,715.0,杭州配送中心,001,08660,匠心橙,28.0
2020-03-16,630.0,杭州配送中心,001,08660,匠心橙,
2020-03-17,623.0,杭州配送中心,001,08660,匠心橙,
2020-03-11,17.0,杭州配送中心,001,08760,伦晚脐橙,6.0
2020-03-12,16.0,杭州配送中心,001,08760,伦晚脐橙,5.0
2020-03-13,16.0,杭州配送中心,001,08760,伦晚脐橙,26.0
2020-03-14,16.0,杭州配送中心,001,08760,伦晚脐橙,7.0
2020-03-15,17.0,杭州配送中心,001,08760,伦晚脐橙,11.0
2020-03-16,16.0,杭州配送中心,001,08760,伦晚脐橙,
2020-03-17,17.0,杭州配送中心,001,08760,伦晚脐橙,
2020-03-11,194.0,杭州配送中心,001,08860,福沃柑（5KG）,15.0
2020-03-12,180.0,杭州配送中心,001,08860,福沃柑（5KG）,30.0
2020-03-13,183.0,杭州配送中心,001,08860,福沃柑（5KG）,87.0
2020-03-14,210.0,杭州配送中心,001,08860,福沃柑（5KG）,35.0
2020-03-15,214.0,杭州配送中心,001,08860,福沃柑（5KG）,37.0
2020-03-16,194.0,杭州配送中心,001,08860,福沃柑（5KG）,
2020-03-17,205.0,杭州配送中心,001,08860,福沃柑（5KG）,
2020-03-11,4382.0,杭州配送中心,001,08910,沃柑,422.0
2020-03-12,4506.0,杭州配送中心,001,08910,沃柑,885.0
2020-03-13,4651.0,杭州配送中心,001,08910,沃柑,427.0
2020-03-14,4735.0,杭州配送中心,001,08910,沃柑,361.0
2020-03-15,4465.0,杭州配送中心,001,08910,沃柑,477.0
2020-03-16,4407.0,杭州配送中心,001,08910,沃柑,
2020-03-17,4650.0,杭州配送中心,001,08910,沃柑,
2020-03-11,5.0,杭州配送中心,001,09030,海南凤梨,3.0
2020-03-12,4.0,杭州配送中心,001,09030,海南凤梨,20.0
2020-03-13,4.0,杭州配送中心,001,09030,海南凤梨,5.0
2020-03-14,4.0,杭州配送中心,001,09030,海南凤梨,4.0
2020-03-15,4.0,杭州配送中心,001,09030,海南凤梨,2.0
2020-03-16,5.0,杭州配送中心,001,09030,海南凤梨,
2020-03-17,5.0,杭州配送中心,001,09030,海南凤梨,
2020-03-11,4.0,杭州配送中心,001,10010,甜脆柿,13.0
2020-03-12,4.0,杭州配送中心,001,10010,甜脆柿,14.0
2020-03-13,4.0,杭州配送中心,001,10010,甜脆柿,9.0
2020-03-14,4.0,杭州配送中心,001,10010,甜脆柿,9.0
2020-03-15,4.0,杭州配送中心,001,10010,甜脆柿,12.0
2020-03-16,4.0,杭州配送中心,001,10010,甜脆柿,
2020-03-17,5.0,杭州配送中心,001,10010,甜脆柿,
2020-03-11,2.0,杭州配送中心,001,10040,大红柿,1.0
2020-03-12,2.0,杭州配送中心,001,10040,大红柿,4.0
2020-03-13,3.0,杭州配送中心,001,10040,大红柿,5.0
2020-03-14,3.0,杭州配送中心,001,10040,大红柿,3.0
2020-03-15,3.0,杭州配送中心,001,10040,大红柿,3.0
2020-03-16,2.0,杭州配送中心,001,10040,大红柿,
2020-03-17,2.0,杭州配送中心,001,10040,大红柿,
2020-03-11,6.0,杭州配送中心,001,10080,会理石榴,1.0
2020-03-12,6.0,杭州配送中心,001,10080,会理石榴,1.0
2020-03-13,6.0,杭州配送中心,001,10080,会理石榴,1.0
2020-03-14,7.0,杭州配送中心,001,10080,会理石榴,1.0
2020-03-15,8.0,杭州配送中心,001,10080,会理石榴,1.0
2020-03-16,5.0,杭州配送中心,001,10080,会理石榴,
2020-03-17,4.0,杭州配送中心,001,10080,会理石榴,
2020-03-11,277.0,杭州配送中心,001,10130,冰糖枇杷,16.0
2020-03-12,263.0,杭州配送中心,001,10130,冰糖枇杷,43.0
2020-03-13,268.0,杭州配送中心,001,10130,冰糖枇杷,15.0
2020-03-14,274.0,杭州配送中心,001,10130,冰糖枇杷,23.0
2020-03-15,271.0,杭州配送中心,001,10130,冰糖枇杷,11.0
2020-03-16,268.0,杭州配送中心,001,10130,冰糖枇杷,
2020-03-17,202.0,杭州配送中心,001,10130,冰糖枇杷,
2020-03-11,354.0,杭州配送中心,001,10500,进口柠檬（个）,3.0
2020-03-12,340.0,杭州配送中心,001,10500,进口柠檬（个）,3.0
2020-03-13,342.0,杭州配送中心,001,10500,进口柠檬（个）,3.0
2020-03-14,361.0,杭州配送中心,001,10500,进口柠檬（个）,4.0
2020-03-15,373.0,杭州配送中心,001,10500,进口柠檬（个）,4.0
2020-03-16,358.0,杭州配送中心,001,10500,进口柠檬（个）,
2020-03-17,374.0,杭州配送中心,001,10500,进口柠檬（个）,
2020-03-11,96.0,杭州配送中心,001,10510,红西柚（只）,7.0
2020-03-12,103.0,杭州配送中心,001,10510,红西柚（只）,9.0
2020-03-13,102.0,杭州配送中心,001,10510,红西柚（只）,2.0
2020-03-14,103.0,杭州配送中心,001,10510,红西柚（只）,8.0
2020-03-15,107.0,杭州配送中心,001,10510,红西柚（只）,8.0
2020-03-16,101.0,杭州配送中心,001,10510,红西柚（只）,
2020-03-17,104.0,杭州配送中心,001,10510,红西柚（只）,
2020-03-11,10.0,杭州配送中心,001,10840,金秋蜜桃,1.0
2020-03-12,10.0,杭州配送中心,001,10840,金秋蜜桃,1.0
2020-03-13,10.0,杭州配送中心,001,10840,金秋蜜桃,1.0
2020-03-14,11.0,杭州配送中心,001,10840,金秋蜜桃,1.0
2020-03-15,11.0,杭州配送中心,001,10840,金秋蜜桃,1.0
2020-03-16,11.0,杭州配送中心,001,10840,金秋蜜桃,
2020-03-17,11.0,杭州配送中心,001,10840,金秋蜜桃,
2020-03-11,3251.0,杭州配送中心,001,10890,脆心甜富士,9.0
2020-03-12,3300.0,杭州配送中心,001,10890,脆心甜富士,3.0
2020-03-13,3282.0,杭州配送中心,001,10890,脆心甜富士,13.0
2020-03-14,3373.0,杭州配送中心,001,10890,脆心甜富士,13.0
2020-03-15,3325.0,杭州配送中心,001,10890,脆心甜富士,10.0
2020-03-16,3340.0,杭州配送中心,001,10890,脆心甜富士,
2020-03-17,3230.0,杭州配送中心,001,10890,脆心甜富士,
2020-03-11,279.0,杭州配送中心,001,11030,北半球(车厘子),15.0
2020-03-12,286.0,杭州配送中心,001,11030,北半球(车厘子),41.0
2020-03-13,273.0,杭州配送中心,001,11030,北半球(车厘子),9.0
2020-03-14,326.0,杭州配送中心,001,11030,北半球(车厘子),8.0
2020-03-15,295.0,杭州配送中心,001,11030,北半球(车厘子),17.0
2020-03-16,270.0,杭州配送中心,001,11030,北半球(车厘子),
2020-03-17,266.0,杭州配送中心,001,11030,北半球(车厘子),
2020-03-11,558.0,杭州配送中心,001,11090,大樱桃,3.0
2020-03-12,559.0,杭州配送中心,001,11090,大樱桃,1.0
2020-03-13,583.0,杭州配送中心,001,11090,大樱桃,2.0
2020-03-14,580.0,杭州配送中心,001,11090,大樱桃,1.0
2020-03-15,575.0,杭州配送中心,001,11090,大樱桃,2.0
2020-03-16,545.0,杭州配送中心,001,11090,大樱桃,
2020-03-17,555.0,杭州配送中心,001,11090,大樱桃,
2020-03-11,6.0,杭州配送中心,001,11270,樱桃李,1.0
2020-03-12,6.0,杭州配送中心,001,11270,樱桃李,1.0
2020-03-13,6.0,杭州配送中心,001,11270,樱桃李,1.0
2020-03-14,6.0,杭州配送中心,001,11270,樱桃李,1.0
2020-03-15,7.0,杭州配送中心,001,11270,樱桃李,1.0
2020-03-16,6.0,杭州配送中心,001,11270,樱桃李,
2020-03-17,6.0,杭州配送中心,001,11270,樱桃李,
2020-03-11,97.0,杭州配送中心,001,11450,马来西亚榴莲D101,4.0
2020-03-12,87.0,杭州配送中心,001,11450,马来西亚榴莲D101,5.0
2020-03-13,97.0,杭州配送中心,001,11450,马来西亚榴莲D101,6.0
2020-03-14,117.0,杭州配送中心,001,11450,马来西亚榴莲D101,5.0
2020-03-15,111.0,杭州配送中心,001,11450,马来西亚榴莲D101,4.0
2020-03-16,107.0,杭州配送中心,001,11450,马来西亚榴莲D101,
2020-03-17,59.0,杭州配送中心,001,11450,马来西亚榴莲D101,
