,Account_date,sales_qty,median_1_week,up_1_week,low_1_week,slope_var_1_week,var_1_week,slope_sum_1_week,sum_1_week,mean_1_week,slope_1_week,skew_1_week,kurt_1_week,cv_1_week,median_2_week,up_2_week,low_2_week,slope_var_2_week,var_2_week,slope_sum_2_week,sum_2_week,mean_2_week,slope_2_week,skew_2_week,kurt_2_week,cv_2_week,median_3_week,up_3_week,low_3_week,slope_var_3_week,var_3_week,slope_sum_3_week,sum_3_week,mean_3_week,slope_3_week,skew_3_week,kurt_3_week,cv_3_week,median_4_week,up_4_week,low_4_week,slope_var_4_week,var_4_week,slope_sum_4_week,sum_4_week,mean_4_week,slope_4_week,skew_4_week,kurt_4_week,cv_4_week,back_1day,back_3day,back_7day,last_7days_mean,last_7days_var,last_7days_trend,cv_7days,last_14days_mean,last_14days_var,last_14days_trend,cv_14days,last_21days_mean,last_21days_var,last_21days_trend,cv_21days
0,2018-01-02,436.0179999999999,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,,,,,,,,,,,,,,,
1,2018-01-03,375.6319999999999,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,-60.386000000000024,,,,,,,,,,,,,,
2,2018-01-04,347.37800000000004,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,-28.25399999999985,,,,,,,,,,,,,,
3,2018-01-05,485.9300000000003,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,138.55200000000025,49.912000000000376,,,,,,,,,,,,,
4,2018-01-06,531.6080000000002,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,45.677999999999884,155.97600000000028,,,,,,,,,,,,,
5,2018-01-07,468.33900000000006,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,-63.26900000000012,120.96100000000001,,,,,,,,,,,,,
6,2018-01-08,416.80400000000003,386.364,422.26300000000003,371.78600000000006,-389.4180882850356,2081.795437904767,25.088714285714364,2820.5260000000007,402.9322857142858,-5.412173469387751,,,0.11374243545367721,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,-51.535000000000025,-69.12600000000026,,,,,,,,,,,,,
7,2018-01-09,386.364,386.364,422.26300000000003,371.78600000000006,-389.4180882850356,2081.795437904767,25.088714285714364,2820.5260000000007,402.9322857142858,-5.412173469387751,4.345397069234054e-06,7.090975031449892e-08,0.11374243545367721,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,-30.440000000000055,-145.2440000000002,-49.65399999999994,437.3870000000001,423.65988900000343,0.9507672444666468,0.048568027417543895,,,,,,,,
8,2018-01-10,357.94200000000006,386.364,422.26300000000003,371.78600000000006,-389.4180882850356,2081.795437904767,25.088714285714364,2820.5260000000007,402.9322857142858,-5.412173469387751,-1.996152277672033e-06,2.513380404768512e-08,0.11374243545367721,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,-28.421999999999912,-110.39699999999999,-17.689999999999827,430.2935714285715,1929.8072458979684,0.8958260117818322,0.10274464196167683,,,,,,,,
9,2018-01-11,362.0979999999999,386.364,422.26300000000003,371.78600000000006,-389.4180882850356,2081.795437904767,25.088714285714364,2820.5260000000007,402.9322857142858,-5.412173469387751,-1.7815535904754656e-05,4.6529871631470585e-07,0.11374243545367721,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,4.155999999999835,-54.70600000000013,14.719999999999857,427.76642857142866,4875.450825326534,0.8348181577382291,0.16290224800508651,,,,,,,,
10,2018-01-12,381.4740000000002,386.364,422.26300000000003,371.78600000000006,-389.4180882850356,2081.795437904767,25.088714285714364,2820.5260000000007,402.9322857142858,-5.412173469387751,6.50301377938992e-05,2.6150875453135832e-06,0.11374243545367721,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,19.376000000000317,-4.889999999999759,-104.45600000000007,429.8692857142858,4592.947167367373,0.8403894452576763,0.1574184497814813,,,,,,,,
11,2018-01-13,427.7220000000001,386.364,422.26300000000003,371.78600000000006,-389.4180882850356,2081.795437904767,25.088714285714364,2820.5260000000007,402.9322857142858,-5.412173469387751,0.0002392699813681949,1.4854257711407765e-05,0.11374243545367721,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,46.24799999999988,69.78000000000003,-103.88600000000008,414.94700000000006,1120.4417289999894,0.9171216525182299,0.08169983433938348,,,,,,,,
12,2018-01-14,488.1220000000002,386.364,422.26300000000003,371.78600000000006,-389.4180882850356,2081.795437904767,25.088714285714364,2820.5260000000007,402.9322857142858,-5.412173469387751,3.2132776001095755e-05,1.0215610568606135e-06,0.11374243545367721,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,60.40000000000009,126.02400000000029,19.78300000000013,400.1061428571429,762.635565734696,1.066356144419201,0.07029089991623814,,,,,,,,
13,2018-01-15,366.14999999999986,352.5700000000001,356.7740000000001,297.6820000000001,-61.58899880272202,1650.6724462857128,-75.54085714285715,2291.7400000000007,327.39142857142866,-10.791551020408162,0.00016225209288857345,8.849534158930525e-06,0.12449023768178685,386.364,422.26300000000003,371.78600000000006,-389.4180882850356,2081.795437904767,25.088714285714364,2820.5260000000007,402.9322857142858,-5.412173469387751,,,0.11374243545367721,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,-121.97200000000032,-15.324000000000353,-50.65400000000017,402.93228571428574,7257.28742008166,1.2084253159829481,0.21025354013171552,,,,,,,,
14,2018-01-16,353.084,352.5700000000001,356.7740000000001,297.6820000000001,-61.58899880272202,1650.6724462857128,-75.54085714285715,2291.7400000000007,327.39142857142866,-10.791551020408162,4.735456537294037e-05,1.7132305363831354e-06,0.12449023768178685,386.364,422.26300000000003,371.78600000000006,-389.4180882850356,2081.795437904767,25.088714285714364,2820.5260000000007,402.9322857142858,-5.412173469387751,4.345397069234054e-06,7.090975031449892e-08,0.11374243545367721,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,-13.06599999999986,-74.63800000000009,-33.27999999999997,395.696,872.9661160000096,0.9229989715046278,0.075853745753621,437.38700000000006,5074.710169000027,0.8352209349273583,0.16255426013812327,437.38700000000006,5074.710169000027,0.8352209349273583,0.16255426013812327
15,2018-01-17,308.7240000000001,352.5700000000001,356.7740000000001,297.6820000000001,-61.58899880272202,1650.6724462857128,-75.54085714285715,2291.7400000000007,327.39142857142866,-10.791551020408162,6.894861265664034e-06,1.3123027612593205e-07,0.12449023768178685,386.364,422.26300000000003,371.78600000000006,-389.4180882850356,2081.795437904767,25.088714285714364,2820.5260000000007,402.9322857142858,-5.412173469387751,-1.996152277672033e-06,2.513380404768512e-08,0.11374243545367721,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,-44.3599999999999,-179.39800000000008,-49.21799999999996,390.94171428571434,1433.2065309387795,0.9008584366771735,0.09764674798032172,430.2935714285715,5961.317920183686,0.8186627934900158,0.17884912227973704,430.2935714285715,5961.317920183686,0.8186627934900158,0.17884912227973704
16,2018-01-18,286.64000000000004,352.5700000000001,356.7740000000001,297.6820000000001,-61.58899880272202,1650.6724462857128,-75.54085714285715,2291.7400000000007,327.39142857142866,-10.791551020408162,9.99420599395487e-06,2.1527704764267824e-07,0.12449023768178685,386.364,422.26300000000003,371.78600000000006,-389.4180882850356,2081.795437904767,25.088714285714364,2820.5260000000007,402.9322857142858,-5.412173469387751,-1.7815535904754656e-05,4.6529871631470585e-07,0.11374243545367721,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,-22.08400000000006,-79.50999999999982,-75.45799999999986,383.91057142857153,5653.0205231836735,0.8020668251697798,0.19489514225760068,427.76642857142866,14171.09980018367,0.720028387083877,0.27610786087110806,427.76642857142866,14171.09980018367,0.720028387083877,0.27610786087110806
17,2018-01-19,360.46400000000017,352.5700000000001,356.7740000000001,297.6820000000001,-61.58899880272202,1650.6724462857128,-75.54085714285715,2291.7400000000007,327.39142857142866,-10.791551020408162,3.668989448018291e-05,1.2191634951402805e-06,0.12449023768178685,386.364,422.26300000000003,371.78600000000006,-389.4180882850356,2081.795437904767,25.088714285714364,2820.5260000000007,402.9322857142858,-5.412173469387751,6.50301377938992e-05,2.6150875453135832e-06,0.11374243545367721,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,73.82400000000013,7.380000000000166,-21.010000000000048,373.1308571428572,7480.668369306129,0.7661490479266994,0.23015983969430082,429.8692857142858,20514.628286224506,0.6652597655570052,0.3301428835365924,429.8692857142858,20514.628286224506,0.6652597655570052,0.3301428835365924
18,2018-01-20,352.5700000000001,352.5700000000001,356.7740000000001,297.6820000000001,-61.58899880272202,1650.6724462857128,-75.54085714285715,2291.7400000000007,327.39142857142866,-10.791551020408162,0.00022841536737089018,1.396262557818378e-05,0.12449023768178685,386.364,422.26300000000003,371.78600000000006,-389.4180882850356,2081.795437904767,25.088714285714364,2820.5260000000007,402.9322857142858,-5.412173469387751,0.0002392699813681949,1.4854257711407765e-05,0.11374243545367721,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,-7.894000000000062,43.846000000000004,-75.15199999999999,370.1294285714287,93.42050946938733,0.9712622396653305,0.028280552413608596,414.94700000000006,2968.397288999988,0.8666104094992875,0.13149281781835132,414.94700000000006,2968.397288999988,0.8666104094992875,0.13149281781835132
