,Account_date,sales_qty,median_1_week,up_1_week,low_1_week,slope_var_1_week,var_1_week,slope_sum_1_week,sum_1_week,mean_1_week,slope_1_week,skew_1_week,kurt_1_week,cv_1_week,median_2_week,up_2_week,low_2_week,slope_var_2_week,var_2_week,slope_sum_2_week,sum_2_week,mean_2_week,slope_2_week,skew_2_week,kurt_2_week,cv_2_week,median_3_week,up_3_week,low_3_week,slope_var_3_week,var_3_week,slope_sum_3_week,sum_3_week,mean_3_week,slope_3_week,skew_3_week,kurt_3_week,cv_3_week,median_4_week,up_4_week,low_4_week,slope_var_4_week,var_4_week,slope_sum_4_week,sum_4_week,mean_4_week,slope_4_week,skew_4_week,kurt_4_week,cv_4_week
0,2018-01-02,436.0179999999999,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038
1,2018-01-03,375.6319999999999,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038
2,2018-01-04,347.37800000000004,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038
3,2018-01-05,485.9300000000003,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038
4,2018-01-06,531.6080000000002,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038
5,2018-01-07,468.33900000000006,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038
6,2018-01-08,416.80400000000003,386.364,422.26300000000003,371.78600000000006,-389.4180882850356,2081.795437904767,25.088714285714364,2820.5260000000007,402.9322857142858,-5.412173469387751,,,0.11374243545367721,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038
7,2018-01-09,386.364,386.364,422.26300000000003,371.78600000000006,-389.4180882850356,2081.795437904767,25.088714285714364,2820.5260000000007,402.9322857142858,-5.412173469387751,4.345397069234054e-06,7.090975031449892e-08,0.11374243545367721,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038
8,2018-01-10,357.94200000000006,386.364,422.26300000000003,371.78600000000006,-389.4180882850356,2081.795437904767,25.088714285714364,2820.5260000000007,402.9322857142858,-5.412173469387751,-1.996152277672033e-06,2.513380404768512e-08,0.11374243545367721,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038
9,2018-01-11,362.0979999999999,386.364,422.26300000000003,371.78600000000006,-389.4180882850356,2081.795437904767,25.088714285714364,2820.5260000000007,402.9322857142858,-5.412173469387751,-1.7815535904754656e-05,4.6529871631470585e-07,0.11374243545367721,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038
10,2018-01-12,381.4740000000002,386.364,422.26300000000003,371.78600000000006,-389.4180882850356,2081.795437904767,25.088714285714364,2820.5260000000007,402.9322857142858,-5.412173469387751,6.50301377938992e-05,2.6150875453135832e-06,0.11374243545367721,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038
11,2018-01-13,427.7220000000001,386.364,422.26300000000003,371.78600000000006,-389.4180882850356,2081.795437904767,25.088714285714364,2820.5260000000007,402.9322857142858,-5.412173469387751,0.0002392699813681949,1.4854257711407765e-05,0.11374243545367721,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038
12,2018-01-14,488.1220000000002,386.364,422.26300000000003,371.78600000000006,-389.4180882850356,2081.795437904767,25.088714285714364,2820.5260000000007,402.9322857142858,-5.412173469387751,3.2132776001095755e-05,1.0215610568606135e-06,0.11374243545367721,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038
13,2018-01-15,366.14999999999986,352.5700000000001,356.7740000000001,297.6820000000001,-61.58899880272202,1650.6724462857128,-75.54085714285715,2291.7400000000007,327.39142857142866,-10.791551020408162,0.00016225209288857345,8.849534158930525e-06,0.12449023768178685,386.364,422.26300000000003,371.78600000000006,-389.4180882850356,2081.795437904767,25.088714285714364,2820.5260000000007,402.9322857142858,-5.412173469387751,,,0.11374243545367721,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038
14,2018-01-16,353.084,352.5700000000001,356.7740000000001,297.6820000000001,-61.58899880272202,1650.6724462857128,-75.54085714285715,2291.7400000000007,327.39142857142866,-10.791551020408162,4.735456537294037e-05,1.7132305363831354e-06,0.12449023768178685,386.364,422.26300000000003,371.78600000000006,-389.4180882850356,2081.795437904767,25.088714285714364,2820.5260000000007,402.9322857142858,-5.412173469387751,4.345397069234054e-06,7.090975031449892e-08,0.11374243545367721,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038
15,2018-01-17,308.7240000000001,352.5700000000001,356.7740000000001,297.6820000000001,-61.58899880272202,1650.6724462857128,-75.54085714285715,2291.7400000000007,327.39142857142866,-10.791551020408162,6.894861265664034e-06,1.3123027612593205e-07,0.12449023768178685,386.364,422.26300000000003,371.78600000000006,-389.4180882850356,2081.795437904767,25.088714285714364,2820.5260000000007,402.9322857142858,-5.412173469387751,-1.996152277672033e-06,2.513380404768512e-08,0.11374243545367721,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038
16,2018-01-18,286.64000000000004,352.5700000000001,356.7740000000001,297.6820000000001,-61.58899880272202,1650.6724462857128,-75.54085714285715,2291.7400000000007,327.39142857142866,-10.791551020408162,9.99420599395487e-06,2.1527704764267824e-07,0.12449023768178685,386.364,422.26300000000003,371.78600000000006,-389.4180882850356,2081.795437904767,25.088714285714364,2820.5260000000007,402.9322857142858,-5.412173469387751,-1.7815535904754656e-05,4.6529871631470585e-07,0.11374243545367721,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038
17,2018-01-19,360.46400000000017,352.5700000000001,356.7740000000001,297.6820000000001,-61.58899880272202,1650.6724462857128,-75.54085714285715,2291.7400000000007,327.39142857142866,-10.791551020408162,3.668989448018291e-05,1.2191634951402805e-06,0.12449023768178685,386.364,422.26300000000003,371.78600000000006,-389.4180882850356,2081.795437904767,25.088714285714364,2820.5260000000007,402.9322857142858,-5.412173469387751,6.50301377938992e-05,2.6150875453135832e-06,0.11374243545367721,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038
18,2018-01-20,352.5700000000001,352.5700000000001,356.7740000000001,297.6820000000001,-61.58899880272202,1650.6724462857128,-75.54085714285715,2291.7400000000007,327.39142857142866,-10.791551020408162,0.00022841536737089018,1.396262557818378e-05,0.12449023768178685,386.364,422.26300000000003,371.78600000000006,-389.4180882850356,2081.795437904767,25.088714285714364,2820.5260000000007,402.9322857142858,-5.412173469387751,0.0002392699813681949,1.4854257711407765e-05,0.11374243545367721,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038
19,2018-01-21,264.10800000000006,352.5700000000001,356.7740000000001,297.6820000000001,-61.58899880272202,1650.6724462857128,-75.54085714285715,2291.7400000000007,327.39142857142866,-10.791551020408162,0.0009287101816878634,9.060947397205053e-05,0.12449023768178685,386.364,422.26300000000003,371.78600000000006,-389.4180882850356,2081.795437904767,25.088714285714364,2820.5260000000007,402.9322857142858,-5.412173469387751,3.2132776001095755e-05,1.0215610568606135e-06,0.11374243545367721,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038
20,2018-01-22,280.878,233.72399999999993,277.304,229.78400000000002,-49.184884625850145,1306.3782539047618,-76.47771428571436,1756.3960000000002,250.91371428571432,-10.925387755102049,0.0006931954568080746,6.134901726432179e-05,0.1440165952320162,352.5700000000001,356.7740000000001,297.6820000000001,-61.58899880272202,1650.6724462857128,-75.54085714285715,2291.7400000000007,327.39142857142866,-10.791551020408162,0.00016225209288857345,8.849534158930525e-06,0.12449023768178685,386.364,422.26300000000003,371.78600000000006,-389.4180882850356,2081.795437904767,25.088714285714364,2820.5260000000007,402.9322857142858,-5.412173469387751,,,0.11374243545367721,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038
21,2018-01-23,273.73,233.72399999999993,277.304,229.78400000000002,-49.184884625850145,1306.3782539047618,-76.47771428571436,1756.3960000000002,250.91371428571432,-10.925387755102049,0.00048472390257237735,3.807669524925917e-05,0.1440165952320162,352.5700000000001,356.7740000000001,297.6820000000001,-61.58899880272202,1650.6724462857128,-75.54085714285715,2291.7400000000007,327.39142857142866,-10.791551020408162,4.735456537294037e-05,1.7132305363831354e-06,0.12449023768178685,386.364,422.26300000000003,371.78600000000006,-389.4180882850356,2081.795437904767,25.088714285714364,2820.5260000000007,402.9322857142858,-5.412173469387751,4.345397069234054e-06,7.090975031449892e-08,0.11374243545367721,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038
22,2018-01-24,232.2820000000001,233.72399999999993,277.304,229.78400000000002,-49.184884625850145,1306.3782539047618,-76.47771428571436,1756.3960000000002,250.91371428571432,-10.925387755102049,8.978223332433479e-05,4.020257513913187e-06,0.1440165952320162,352.5700000000001,356.7740000000001,297.6820000000001,-61.58899880272202,1650.6724462857128,-75.54085714285715,2291.7400000000007,327.39142857142866,-10.791551020408162,6.894861265664034e-06,1.3123027612593205e-07,0.12449023768178685,386.364,422.26300000000003,371.78600000000006,-389.4180882850356,2081.795437904767,25.088714285714364,2820.5260000000007,402.9322857142858,-5.412173469387751,-1.996152277672033e-06,2.513380404768512e-08,0.11374243545367721,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038
23,2018-01-25,203.2740000000001,233.72399999999993,277.304,229.78400000000002,-49.184884625850145,1306.3782539047618,-76.47771428571436,1756.3960000000002,250.91371428571432,-10.925387755102049,2.1865608196492553e-05,6.114328233724852e-07,0.1440165952320162,352.5700000000001,356.7740000000001,297.6820000000001,-61.58899880272202,1650.6724462857128,-75.54085714285715,2291.7400000000007,327.39142857142866,-10.791551020408162,9.99420599395487e-06,2.1527704764267824e-07,0.12449023768178685,386.364,422.26300000000003,371.78600000000006,-389.4180882850356,2081.795437904767,25.088714285714364,2820.5260000000007,402.9322857142858,-5.412173469387751,-1.7815535904754656e-05,4.6529871631470585e-07,0.11374243545367721,452.1785,481.5322500000002,390.7284999999999,-389.4180882850356,4807.722055900016,25.088714285714364,2644.905,440.81750000000005,-5.412173469387751,,,0.1570678659168038
