,SENDER,DC_NAME,WRH,WAREHOUSE_NAME,NUM,GDGID,SKU_NAME,OCRDATE,CRTOTAL,MUNIT,QTY,QTYSTR,TOTAL,PRICE,QPC,RTOTAL
15,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-01-16,1000255,箱,1063,1000255,1000255,4258,1000255,7891
16,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-01-17,1000255,箱,1015,1000255,1000255,4062,1000255,7695
17,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-01-18,1000255,箱,915,1000255,1000255,3658,1000255,6889
18,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-01-19,1000255,箱,1070,1000255,1000255,4283,1000255,8025
19,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-01-20,1000255,箱,1047,1000255,1000255,4191,1000255,7836
20,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-01-21,1000255,箱,988,1000255,1000255,3955,1000255,7455
21,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-01-22,1000255,箱,1100,1000255,1000255,4402,1000255,8263
22,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-01-23,1000255,箱,950,1000255,1000255,3724,1000255,7136
23,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-01-24,1000255,箱,754,1000255,1000255,3000,1000255,5658
24,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-01-25,1000255,箱,710,1000255,1000255,2832,1000255,5360
25,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-01-26,1000255,箱,777,1000255,1000255,3076,1000255,5827
26,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-01-27,1000255,箱,805,1000255,1000255,3213,1000255,6011
27,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-01-28,1000255,箱,883,1000255,1000255,3509,1000255,6504
28,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-01-29,1000255,箱,820,1000255,1000255,3244,1000255,6067
29,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-01-30,1000255,箱,841,1000255,1000255,3367,1000255,6180
30,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-01-31,1000255,箱,1118,1000255,1000255,4476,1000255,7269
31,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-02-01,1000255,箱,884,1000255,1000255,3539,1000255,6902
32,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-02-02,1000255,箱,881,1000255,1000255,3534,1000255,6480
33,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-02-03,1000255,箱,832,1000255,1000255,3332,1000255,6149
34,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-02-04,1000255,箱,952,1000255,1000255,3826,1000255,7139
35,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-02-05,1000255,箱,817,1000255,1000255,3726,1000255,6548
36,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-02-06,1000255,箱,705,1000255,1000255,3580,1000255,6021
37,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-02-07,1000255,箱,641,1000255,1000255,3313,1000255,5530
38,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-02-08,1000255,箱,791,1000255,1000255,4178,1000255,6583
39,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-02-09,1000255,箱,765,1000255,1000255,4165,1000255,6815
40,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-02-10,1000255,箱,779,1000255,1000255,4264,1000255,6716
41,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-02-11,1000255,箱,698,1000255,1000255,3922,1000255,6116
42,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-02-12,1000255,箱,643,1000255,1000255,3621,1000255,5535
43,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-02-13,1000255,箱,628,1000255,1000255,3555,1000255,5432
44,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-02-14,1000255,箱,663,1000255,1000255,3759,1000255,5600
45,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-02-15,1000255,箱,468,1000255,1000255,2664,1000255,3982
46,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-02-16,1000255,箱,181,1000255,1000255,1029,1000255,1576
47,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-02-17,1000255,箱,424,1000255,1000255,2420,1000255,3787
48,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-02-18,1000255,箱,401,1000255,1000255,2297,1000255,3418
49,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-02-19,1000255,箱,395,1000255,1000255,2263,1000255,3473
50,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-02-20,1000255,箱,466,1000255,1000255,2687,1000255,4166
51,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-02-21,1000255,箱,545,1000255,1000255,3127,1000255,4866
52,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-02-22,1000255,箱,698,1000255,1000255,4014,1000255,6124
53,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-02-23,1000255,箱,789,1000255,1000255,4538,1000255,6830
54,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-02-24,1000255,箱,760,1000255,1000255,4388,1000255,6667
55,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-02-25,1000255,箱,931,1000255,1000255,5362,1000255,8039
56,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-02-26,1000255,箱,1008,1000255,1000255,5813,1000255,8697
57,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-02-27,1000255,箱,1095,1000255,1000255,6295,1000255,9490
58,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-02-28,1000255,箱,952,1000255,1000255,5475,1000255,7976
59,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-03-01,1000255,箱,988,1000255,1000255,5727,1000255,8461
60,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-03-02,1000255,箱,1021,1000255,1000255,5927,1000255,8893
61,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-03-03,1000255,箱,1370,1000255,1000255,7948,1000255,12180
62,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-03-04,1000255,箱,1468,1000255,1000255,8492,1000255,12920
63,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-03-05,1000255,箱,1188,1000255,1000255,6893,1000255,10540
64,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-03-06,1000255,箱,1109,1000255,1000255,6430,1000255,9668
65,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-03-07,1000255,箱,1164,1000255,1000255,6737,1000255,10207
66,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-03-08,1000255,箱,1560,1000255,1000255,9069,1000255,12723
67,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-03-09,1000255,箱,1211,1000255,1000255,7034,1000255,10871
68,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-03-10,1000255,箱,1607,1000255,1000255,9371,1000255,13938
69,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-03-11,1000255,箱,1694,1000255,1000255,9827,1000255,14694
70,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-03-12,1000255,箱,1612,1000255,1000255,9352,1000255,13897
71,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-03-13,1000255,箱,1772,1000255,1000255,10280,1000255,15442
72,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-03-14,1000255,箱,1647,1000255,1000255,9551,1000255,14270
73,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-03-15,1000255,箱,1755,1000255,1000255,10186,1000255,15361
74,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-03-16,1000255,箱,1911,1000255,1000255,11104,1000255,16523
75,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-03-17,1000255,箱,2376,1000255,1000255,13778,1000255,20317
76,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-03-18,1000255,箱,1943,1000255,1000255,11259,1000255,16784
77,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-03-19,1000255,箱,1549,1000255,1000255,9002,1000255,13825
78,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-03-20,1000255,箱,1390,1000255,1000255,8097,1000255,12347
79,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-03-21,1000255,箱,1645,1000255,1000255,9569,1000255,14195
80,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-03-22,1000255,箱,1760,1000255,1000255,10207,1000255,15060
81,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-03-23,1000255,箱,2175,1000255,1000255,12655,1000255,18929
82,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-03-24,1000255,箱,2172,1000255,1000255,12636,1000255,19207
83,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-03-25,1000255,箱,2233,1000255,1000255,12967,1000255,19688
84,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-03-26,1000255,箱,1848,1000255,1000255,10725,1000255,16368
85,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-03-27,1000255,箱,2130,1000255,1000255,12365,1000255,18701
86,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-03-28,1000255,箱,2243,1000255,1000255,13049,1000255,19711
87,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-03-29,1000255,箱,2337,1000255,1000255,13589,1000255,20547
88,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-03-30,1000255,箱,2300,1000255,1000255,13345,1000255,20113
89,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-03-31,1000255,箱,2814,1000255,1000255,16328,1000255,24050
90,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-04-01,1000255,箱,2695,1000255,1000255,15644,1000255,23350
91,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-04-02,1000255,箱,2343,1000255,1000255,13601,1000255,20465
92,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-04-03,1000255,箱,2422,1000255,1000255,14064,1000255,21592
93,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-04-04,1000255,箱,2000,1000255,1000255,11609,1000255,17611
94,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-04-05,1000255,箱,1815,1000255,1000255,10558,1000255,15952
95,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-04-06,1000255,箱,2158,1000255,1000255,12523,1000255,18737
96,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-04-07,1000255,箱,2096,1000255,1000255,12168,1000255,18328
97,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-04-08,1000255,箱,2755,1000255,1000255,16011,1000255,22374
98,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-04-09,1000255,箱,2256,1000255,1000255,13111,1000255,20221
99,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-04-10,1000255,箱,2485,1000255,1000255,14425,1000255,22063
100,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-04-11,1000255,箱,2319,1000255,1000255,13485,1000255,20652
101,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-04-12,1000255,箱,2123,1000255,1000255,12308,1000255,19016
102,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-04-13,1000255,箱,2009,1000255,1000255,11663,1000255,18132
103,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-04-14,1000255,箱,2011,1000255,1000255,11657,1000255,18091
104,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-04-15,1000255,箱,2829,1000255,1000255,16414,1000255,26015
105,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-04-16,1000255,箱,1984,1000255,1000255,11511,1000255,18170
106,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-04-17,1000255,箱,2215,1000255,1000255,12847,1000255,20182
107,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-04-18,1000255,箱,2237,1000255,1000255,13005,1000255,20277
108,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-04-19,1000255,箱,2379,1000255,1000255,13806,1000255,21441
109,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-04-20,1000255,箱,2307,1000255,1000255,13376,1000255,20815
110,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-04-21,1000255,箱,2629,1000255,1000255,15259,1000255,23770
111,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-04-22,1000255,箱,2330,1000255,1000255,13548,1000255,21121
112,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-04-23,1000255,箱,2171,1000255,1000255,12561,1000255,18297
113,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-04-24,1000255,箱,2372,1000255,1000255,10355,1000255,19721
114,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-04-25,1000255,箱,2573,1000255,1000255,9885,1000255,21383
115,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-04-26,1000255,箱,2220,1000255,1000255,8552,1000255,18736
116,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-04-27,1000255,箱,2059,1000255,1000255,7958,1000255,16712
117,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-04-28,1000255,箱,2366,1000255,1000255,9366,1000255,18576
118,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-04-29,1000255,箱,2399,1000255,1000255,9587,1000255,18928
119,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-04-30,1000255,箱,2223,1000255,1000255,8901,1000255,17352
120,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-05-01,1000255,箱,2392,1000255,1000255,9605,1000255,18624
121,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-05-02,1000255,箱,2314,1000255,1000255,9251,1000255,17792
122,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-05-03,1000255,箱,2271,1000255,1000255,9093,1000255,17166
123,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-05-04,1000255,箱,2475,1000255,1000255,9903,1000255,19092
124,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-05-05,1000255,箱,2104,1000255,1000255,8416,1000255,16027
125,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-05-06,1000255,箱,2314,1000255,1000255,9267,1000255,17791
126,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-05-07,1000255,箱,1730,1000255,1000255,6933,1000255,13081
127,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-05-08,1000255,箱,2875,1000255,1000255,11505,1000255,20374
128,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-05-09,1000255,箱,2448,1000255,1000255,9810,1000255,18167
129,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-05-10,1000255,箱,1988,1000255,1000255,7955,1000255,15128
130,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-05-11,1000255,箱,2286,1000255,1000255,9159,1000255,17641
131,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-05-12,1000255,箱,2107,1000255,1000255,8431,1000255,15942
132,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-05-13,1000255,箱,2416,1000255,1000255,9674,1000255,18217
133,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-05-14,1000255,箱,2496,1000255,1000255,9968,1000255,18892
134,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-05-15,1000255,箱,2614,1000255,1000255,10459,1000255,19821
135,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-05-16,1000255,箱,3049,1000255,1000255,12209,1000255,22442
136,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-05-17,1000255,箱,4557,1000255,1000255,18238,1000255,29845
137,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-05-18,1000255,箱,2300,1000255,1000255,9201,1000255,15436
138,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-05-19,1000255,箱,2592,1000255,1000255,10374,1000255,17849
139,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-05-20,1000255,箱,2471,1000255,1000255,9920,1000255,16799
140,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-05-21,1000255,箱,1721,1000255,1000255,6892,1000255,13012
141,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-05-22,1000255,箱,1706,1000255,1000255,6864,1000255,12932
142,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-05-23,1000255,箱,1935,1000255,1000255,7753,1000255,14588
143,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-05-24,1000255,箱,1837,1000255,1000255,7357,1000255,13865
144,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-05-25,1000255,箱,1997,1000255,1000255,8004,1000255,14817
145,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-05-26,1000255,箱,1852,1000255,1000255,7411,1000255,13482
146,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-05-27,1000255,箱,1809,1000255,1000255,7232,1000255,13443
147,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-05-28,1000255,箱,1906,1000255,1000255,7627,1000255,13946
148,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-05-29,1000255,箱,1706,1000255,1000255,6828,1000255,12834
149,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-05-30,1000255,箱,1741,1000255,1000255,6942,1000255,12773
150,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-05-31,1000255,箱,1484,1000255,1000255,5938,1000255,10984
151,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-06-01,1000255,箱,1733,1000255,1000255,6940,1000255,13385
152,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-06-02,1000255,箱,1658,1000255,1000255,6635,1000255,12345
153,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-06-03,1000255,箱,1582,1000255,1000255,6328,1000255,11822
154,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-06-04,1000255,箱,1498,1000255,1000255,5994,1000255,11290
155,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-06-05,1000255,箱,1355,1000255,1000255,5420,1000255,10258
156,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-06-06,1000255,箱,1695,1000255,1000255,6794,1000255,12793
157,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-06-07,1000255,箱,1652,1000255,1000255,6608,1000255,12457
158,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-06-08,1000255,箱,2001,1000255,1000255,8011,1000255,14123
159,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-06-09,1000255,箱,1686,1000255,1000255,6750,1000255,12242
160,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-06-10,1000255,箱,1753,1000255,1000255,7012,1000255,12926
161,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-06-11,1000255,箱,1634,1000255,1000255,6528,1000255,12288
162,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-06-12,1000255,箱,1770,1000255,1000255,6347,1000255,11015
163,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006683,小黄瓜(叫货),2018-06-13,1000255,箱,1744,1000255,1000255,5975,1000255,10509
