,Account_date,Sku_id,Dc_name,Sales_qty,Price,Gross_profit_rate,Dc_code,Wrh,Warehouse_name,Sku_name,Munit
468,2019-04-14,3006683,杭州配送中心,2407,4.999584545076859,-0.9807908983209281,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
467,2019-04-13,3006683,杭州配送中心,2641,4.9946989776599775,-0.9787654148192211,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
466,2019-04-12,3006683,杭州配送中心,2336,5.0034246575342465,-0.9812807734027823,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
465,2019-04-11,3006683,杭州配送中心,2061,5.001940805434256,-0.983627175070357,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
464,2019-04-10,3006683,杭州配送中心,2178,5.0041322314049586,-0.9825994371435284,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
463,2019-04-09,3006683,杭州配送中心,2239,5.008039303260384,-0.982201538607655,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
462,2019-04-08,3006683,杭州配送中心,2803,5.0103460577952195,-0.9785934586680396,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
461,2019-04-07,3006683,杭州配送中心,2552,5.0109717868338555,-0.9805739536418213,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
460,2019-04-06,3006683,杭州配送中心,2248,5.016459074733096,-0.9827374019624996,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
459,2019-04-05,3006683,杭州配送中心,2322,5.003875968992248,-0.9822065373329801,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
458,2019-04-04,3006683,杭州配送中心,1738,5.0270425776754895,-0.9876311540557158,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
457,2019-04-03,3006683,杭州配送中心,1963,5.01935812531839,-0.9850748059244893,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
456,2019-04-02,3006683,杭州配送中心,1683,4.996434937611408,-0.9872512509310126,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
455,2019-04-01,3006683,杭州配送中心,2038,5.0004906771344455,-0.984566935431465,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
454,2019-03-31,3006683,杭州配送中心,1997,5.013019529293941,-0.9799081234285257,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
453,2019-03-30,3006683,杭州配送中心,2323,5.003874300473526,-0.9827763920200349,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
452,2019-03-29,3006683,杭州配送中心,2304,5.006944444444445,-0.9827444001779546,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
451,2019-03-28,3006683,杭州配送中心,1813,5.012686155543299,-0.9857726279798651,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
450,2019-03-27,3006683,杭州配送中心,1735,5.004034582132565,-0.9865254360138165,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
449,2019-03-26,3006683,杭州配送中心,2090,5.009569377990431,-0.9833372490015047,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
448,2019-03-25,3006683,杭州配送中心,2011,5.0029835902536055,-0.9841290470929913,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
447,2019-03-24,3006683,杭州配送中心,2122,5.006597549481621,-0.983373239823845,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
446,2019-03-23,3006683,杭州配送中心,2133,5.015471167369902,-0.9833082563946194,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
445,2019-03-22,3006683,杭州配送中心,1915,5.018798955613577,-0.9850618092386442,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
444,2019-03-21,3006683,杭州配送中心,1510,5.003311258278146,-0.9882110061934207,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
443,2019-03-20,3006683,杭州配送中心,2005,5.049875311720698,-0.9837581416738732,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
442,2019-03-19,3006683,杭州配送中心,1929,5.103162260238466,-0.98398108482337,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
441,2019-03-18,3006683,杭州配送中心,1693,5.121677495569994,-0.9859245892297465,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
440,2019-03-17,3006683,杭州配送中心,2296,5.168554006968641,-0.9810908218404307,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
439,2019-03-16,3006683,杭州配送中心,2018,5.277502477700693,-0.980408995706095,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
438,2019-03-15,3006683,杭州配送中心,2009,5.505226480836237,-0.9832252775542236,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
437,2019-03-14,3006683,杭州配送中心,1464,5.474043715846994,-0.9877521232085819,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
436,2019-03-13,3006683,杭州配送中心,1736,5.4521889400921655,-0.9856176674947889,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
435,2019-03-12,3006683,杭州配送中心,1832,5.437227074235808,-0.98457193415679,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
434,2019-03-11,3006683,杭州配送中心,1695,5.43952802359882,-0.9860345611868974,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
433,2019-03-10,3006683,杭州配送中心,1929,5.3950233281493,-0.9840430690174006,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
432,2019-03-09,3006683,杭州配送中心,1793,5.341327384272169,-0.9855536838106282,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
431,2019-03-08,3006683,杭州配送中心,1899,5.241706161137441,-0.9850028242798087,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
430,2019-03-07,3006683,杭州配送中心,1677,5.050685748360167,-0.9867823704955236,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
429,2019-03-06,3006683,杭州配送中心,1532,4.998041775456919,-0.9878421002644325,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
428,2019-03-05,3006683,杭州配送中心,1351,5.023686158401184,-0.9891677622206337,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
427,2019-03-04,3006683,杭州配送中心,1611,4.969584109248914,-0.9869593253720301,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
426,2019-03-03,3006683,杭州配送中心,1561,4.997437540038437,-0.9876341532909109,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
425,2019-03-02,3006683,杭州配送中心,1604,5.059850374064838,-0.9873832172795937,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
424,2019-03-01,3006683,杭州配送中心,1225,5.295510204081633,-0.9902424881655177,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
423,2019-02-28,3006683,杭州配送中心,1414,5.712871287128713,-0.9874511999440143,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
422,2019-02-27,3006683,杭州配送中心,1270,5.8771653543307085,-0.9890977800660832,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
421,2019-02-26,3006683,杭州配送中心,1204,6.122923588039867,-0.9897226207317135,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
420,2019-02-25,3006683,杭州配送中心,1161,6.20671834625323,-0.9895416668749469,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
419,2019-02-24,3006683,杭州配送中心,1243,6.308930008045052,-0.9889768109132171,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
418,2019-02-23,3006683,杭州配送中心,1098,6.537340619307832,-0.9902064973431774,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
417,2019-02-22,3006683,杭州配送中心,912,6.896929824561403,-0.9907133680911367,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
416,2019-02-21,3006683,杭州配送中心,830,6.8421686746987955,-0.9917331080574453,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
415,2019-02-20,3006683,杭州配送中心,851,6.661574618096357,-0.9921020139864335,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
414,2019-02-19,3006683,杭州配送中心,910,5.920879120879121,-0.9917101139209502,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
413,2019-02-18,3006683,杭州配送中心,573,4.924956369982548,-0.9953331900365406,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
412,2019-02-17,3006683,杭州配送中心,771,4.954604409857328,-0.9939665385326741,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
411,2019-02-16,3006683,杭州配送中心,775,4.9716129032258065,-0.9939365461807239,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
410,2019-02-15,3006683,杭州配送中心,768,5.229166666666667,-0.993958540572154,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
409,2019-02-14,3006683,杭州配送中心,830,5.414457831325302,-0.9931607440102774,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
408,2019-02-13,3006683,杭州配送中心,728,5.68543956043956,-0.9940335214520297,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
407,2019-02-12,3006683,杭州配送中心,607,5.980230642504119,-0.9947013511554553,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
406,2019-02-11,3006683,杭州配送中心,628,6.00796178343949,-0.9945303947493389,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
405,2019-02-10,3006683,杭州配送中心,470,5.980851063829787,-0.9958360618042399,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
404,2019-02-09,3006683,杭州配送中心,417,6.016786570743405,-0.9963409330620692,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
403,2019-02-08,3006683,杭州配送中心,385,5.961038961038961,-0.9967228356769023,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
402,2019-02-07,3006683,杭州配送中心,349,6.011461318051576,-0.9968228101834032,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
401,2019-02-06,3006683,杭州配送中心,519,5.959537572254336,-0.9952022234330246,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
400,2019-02-05,3006683,杭州配送中心,241,5.975103734439834,-0.9977785664655513,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
399,2019-02-04,3006683,杭州配送中心,495,5.963636363636364,-0.9953941744855062,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
398,2019-02-03,3006683,杭州配送中心,639,5.954616588419405,-0.9941774847413909,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
397,2019-02-02,3006683,杭州配送中心,729,5.9519890260631,-0.9934816621761451,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
396,2019-02-01,3006683,杭州配送中心,661,5.966717095310136,-0.9940845084503451,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
395,2019-01-31,3006683,杭州配送中心,686,5.956268221574344,-0.9939255489850088,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
394,2019-01-30,3006683,杭州配送中心,850,5.948235294117647,-0.9924779181308766,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
393,2019-01-29,3006683,杭州配送中心,773,5.923673997412678,-0.9932567195365182,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
392,2019-01-28,3006683,杭州配送中心,796,5.919597989949748,-0.9930627689939066,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
391,2019-01-27,3006683,杭州配送中心,850,5.918823529411765,-0.9925798921275075,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
390,2019-01-26,3006683,杭州配送中心,830,5.895180722891566,-0.9927358523576488,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
389,2019-01-25,3006683,杭州配送中心,848,5.880896226415095,-0.9925019120124369,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
388,2019-01-24,3006683,杭州配送中心,860,5.81046511627907,-0.9925069107377619,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
387,2019-01-23,3006683,杭州配送中心,908,5.8370044052863435,-0.9919180608944719,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
386,2019-01-22,3006683,杭州配送中心,854,5.756440281030445,-0.9924729194055516,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
385,2019-01-21,3006683,杭州配送中心,861,5.677119628339141,-0.9925489000304922,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
384,2019-01-20,3006683,杭州配送中心,969,5.479876160990712,-0.9919070636987568,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
383,2019-01-19,3006683,杭州配送中心,962,5.285862785862786,-0.992052026733183,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
382,2019-01-18,3006683,杭州配送中心,951,5.145110410094637,-0.9921090122018885,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
381,2019-01-17,3006683,杭州配送中心,1008,4.965277777777778,-0.9924359288381462,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
380,2019-01-16,3006683,杭州配送中心,957,4.540229885057471,-0.9929597952522107,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
379,2019-01-15,3006683,杭州配送中心,982,4.262729124236253,-0.9931767399313175,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
378,2019-01-14,3006683,杭州配送中心,821,4.434835566382461,-0.9941095020769704,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
377,2019-01-13,3006683,杭州配送中心,931,4.688506981740065,-0.992874816921685,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
376,2019-01-12,3006683,杭州配送中心,1035,5.104347826086957,-0.9922309810998196,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
375,2019-01-11,3006683,杭州配送中心,945,5.525925925925926,-0.9929308026453254,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
374,2019-01-10,3006683,杭州配送中心,839,5.519666269368296,-0.9938835596922785,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
373,2019-01-09,3006683,杭州配送中心,688,5.546511627906977,-0.9947333429975356,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
372,2019-01-08,3006683,杭州配送中心,829,5.51145958986731,-0.9939595403172191,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
371,2019-01-07,3006683,杭州配送中心,750,5.506666666666667,-0.9943684360488075,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
370,2019-01-06,3006683,杭州配送中心,936,5.5331196581196584,-0.9927448500632339,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
369,2019-01-05,3006683,杭州配送中心,894,5.570469798657718,-0.9931987343227477,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
368,2019-01-04,3006683,杭州配送中心,706,5.569405099150142,-0.9942154750538613,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
367,2019-01-03,3006683,杭州配送中心,715,5.531468531468532,-0.9941204992726854,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
366,2019-01-02,3006683,杭州配送中心,641,5.566302652106084,-0.9942794587380218,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
365,2019-01-01,3006683,杭州配送中心,747,5.544846050870147,-0.9932497213210632,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
364,2018-12-31,3006683,杭州配送中心,709,5.5937940761636105,-0.9934276759426346,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
363,2018-12-30,3006683,杭州配送中心,638,5.58307210031348,-0.9943384436968573,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
362,2018-12-29,3006683,杭州配送中心,620,5.732258064516129,-0.9942624630719167,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
361,2018-12-28,3006683,杭州配送中心,651,5.766513056835637,-0.9940135265507296,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
360,2018-12-27,3006683,杭州配送中心,655,5.865648854961832,-0.993935546435659,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
359,2018-12-26,3006683,杭州配送中心,728,6.001373626373627,-0.9935236514688754,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
358,2018-12-25,3006683,杭州配送中心,753,6.4528552456839305,-0.9929278034101304,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
357,2018-12-24,3006683,杭州配送中心,902,6.453436807095343,-0.9913152146202718,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
356,2018-12-23,3006683,杭州配送中心,788,6.461928934010152,-0.9922959645290451,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
355,2018-12-22,3006683,杭州配送中心,807,6.459727385377943,-0.9922699711573548,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
354,2018-12-21,3006683,杭州配送中心,814,6.46068796068796,-0.9921060129666935,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
353,2018-12-20,3006683,杭州配送中心,750,6.429333333333333,-0.9929248041749353,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
352,2018-12-19,3006683,杭州配送中心,755,6.378807947019868,-0.9931557452849523,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
351,2018-12-18,3006683,杭州配送中心,874,6.378718535469107,-0.9924369285832113,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
350,2018-12-17,3006683,杭州配送中心,713,6.446002805049089,-0.993704605325642,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
349,2018-12-16,3006683,杭州配送中心,848,6.336084905660377,-0.9922259823744946,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
348,2018-12-15,3006683,杭州配送中心,735,6.22312925170068,-0.9937515933436973,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
347,2018-12-14,3006683,杭州配送中心,678,6.421828908554573,-0.9938765614768235,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
346,2018-12-13,3006683,杭州配送中心,746,6.419571045576408,-0.993364692003539,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
345,2018-12-12,3006683,杭州配送中心,1570,6.48343949044586,-0.9860165657757272,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
344,2018-12-11,3006683,杭州配送中心,757,6.435931307793924,-0.9929777906633809,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
343,2018-12-10,3006683,杭州配送中心,707,6.052333804809052,-0.9936426211316114,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
342,2018-12-09,3006683,杭州配送中心,721,5.726768377253814,-0.9936456203668065,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
341,2018-12-08,3006683,杭州配送中心,730,5.383561643835616,-0.9938095785574679,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
340,2018-12-07,3006683,杭州配送中心,699,4.948497854077253,-0.9944324197329681,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
339,2018-12-06,3006683,杭州配送中心,774,4.947028423772609,-0.9941314964684006,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
338,2018-12-05,3006683,杭州配送中心,900,4.952222222222222,-0.9926698691833582,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
337,2018-12-04,3006683,杭州配送中心,792,4.960858585858586,-0.993709604050967,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
336,2018-12-03,3006683,杭州配送中心,997,4.889669007021063,-0.99169011901965,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
335,2018-12-02,3006683,杭州配送中心,1076,4.904275092936803,-0.9916361327861395,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
334,2018-12-01,3006683,杭州配送中心,1166,4.821612349914237,-0.9907913482062074,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
333,2018-11-30,3006683,杭州配送中心,1100,4.7281818181818185,-0.991207242153251,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
332,2018-11-29,3006683,杭州配送中心,1089,4.553719008264463,-0.9916111391595144,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
331,2018-11-28,3006683,杭州配送中心,992,4.255040322580645,-0.9926708689284233,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
330,2018-11-27,3006683,杭州配送中心,1019,4.134445534838076,-0.9923089612148902,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
329,2018-11-26,3006683,杭州配送中心,1274,3.521193092621664,-0.9923519502526855,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
328,2018-11-25,3006683,杭州配送中心,1445,3.507266435986159,-0.9915171631234035,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
327,2018-11-24,3006683,杭州配送中心,1446,3.512448132780083,-0.9915521542006789,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
326,2018-11-23,3006683,杭州配送中心,1314,3.516742770167428,-0.9922329805899496,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
325,2018-11-22,3006683,杭州配送中心,1060,3.5283018867924527,-0.9937485941085024,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
324,2018-11-21,3006683,杭州配送中心,1212,3.5264026402640263,-0.9929747914281858,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
323,2018-11-20,3006683,杭州配送中心,1102,3.5172413793103448,-0.9935076555478353,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
322,2018-11-19,3006683,杭州配送中心,1086,3.512891344383057,-0.9935186527435504,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
321,2018-11-18,3006683,杭州配送中心,1107,3.5167118337850045,-0.9936406216414814,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
320,2018-11-17,3006683,杭州配送中心,1120,3.5169642857142858,-0.9931387496188472,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
319,2018-11-16,3006683,杭州配送中心,1033,3.5121006776379478,-0.993697607110187,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
318,2018-11-15,3006683,杭州配送中心,976,3.5204918032786887,-0.9941314964684006,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
317,2018-11-14,3006683,杭州配送中心,1441,3.5072866065232478,-0.9919680481477223,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
316,2018-11-13,3006683,杭州配送中心,1354,3.5265878877400296,-0.9919760461082424,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
315,2018-11-12,3006683,杭州配送中心,1112,3.5071942446043165,-0.993354694552889,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
314,2018-11-11,3006683,杭州配送中心,1724,3.5133410672853826,-0.9889178259543816,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
313,2018-11-10,3006683,杭州配送中心,1267,3.5248618784530388,-0.9918870687974567,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
312,2018-11-09,3006683,杭州配送中心,1046,3.524856596558317,-0.9931757401862525,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
311,2018-11-08,3006683,杭州配送中心,981,3.508664627930683,-0.993833572439028,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
310,2018-11-07,3006683,杭州配送中心,971,3.512873326467559,-0.9936716137384967,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
309,2018-11-06,3006683,杭州配送中心,1123,3.5138023152270703,-0.9926788668889434,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
308,2018-11-05,3006683,杭州配送中心,1137,3.5109938434476695,-0.9928528225302548,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
307,2018-11-04,3006683,杭州配送中心,1252,3.523961661341853,-0.9918880685425217,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
306,2018-11-03,3006683,杭州配送中心,1112,3.512589928057554,-0.9929527970367557,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
305,2018-11-02,3006683,杭州配送中心,1072,3.5242537313432836,-0.9931027587965069,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
304,2018-11-01,3006683,杭州配送中心,952,3.5357142857142856,-0.9937995811068178,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
303,2018-10-31,3006683,杭州配送中心,1316,3.512158054711246,-0.9914701751053482,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
302,2018-10-30,3006683,杭州配送中心,1129,3.5279007971656333,-0.9925818916176375,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
301,2018-10-29,3006683,杭州配送中心,1311,3.5568268497330284,-0.9915091651628835,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
300,2018-10-28,3006683,杭州配送中心,1344,3.534970238095238,-0.9912632278768914,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
299,2018-10-27,3006683,杭州配送中心,1238,3.520193861066236,-0.9920700221443531,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
298,2018-10-26,3006683,杭州配送中心,1155,3.529004329004329,-0.9925119094630869,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
297,2018-10-25,3006683,杭州配送中心,1070,3.5364485981308413,-0.9930687674642966,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
296,2018-10-24,3006683,杭州配送中心,1121,3.5477252453166814,-0.9925099099729568,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
295,2018-10-23,3006683,杭州配送中心,988,3.577935222672065,-0.9933866863949693,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
294,2018-10-22,3006683,杭州配送中心,933,3.5809217577706325,-0.9939175510244888,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
293,2018-10-21,3006683,杭州配送中心,1418,3.6276445698166433,-0.9912362347601361,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
292,2018-10-20,3006683,杭州配送中心,1353,3.847006651884701,-0.9920260333614929,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
291,2018-10-19,3006683,杭州配送中心,940,3.7351063829787234,-0.9934966583521202,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
290,2018-10-18,3006683,杭州配送中心,922,3.86117136659436,-0.9936566175625215,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
289,2018-10-17,3006683,杭州配送中心,844,4.204976303317536,-0.9935856356629059,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
288,2018-10-16,3006683,杭州配送中心,747,4.315930388219545,-0.9944414174385532,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
287,2018-10-15,3006683,杭州配送中心,807,4.380421313506815,-0.9936996066003169,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
286,2018-10-14,3006683,杭州配送中心,860,4.626744186046512,-0.9934336744130247,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
285,2018-10-13,3006683,杭州配送中心,925,4.987027027027027,-0.992158999455139,1000255,1000008,杭州配送中心商品仓,小黄瓜(叫货),箱
