,Account_date,Sku_id,Dc_name,Sales_qty,Price,Gross_profit_rate,Dc_code,Wrh,Warehouse_name,Sku_name,Munit
158,2019-07-02,3019540,杭州配送中心,247,7.793522267206478,-0.9965688749368911,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
157,2019-07-01,3019540,杭州配送中心,254,7.751968503937008,-0.9961089922069872,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
156,2019-06-30,3019540,杭州配送中心,258,7.895348837209302,-0.9962759496328436,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
155,2019-06-29,3019540,杭州配送中心,391,9.061381074168798,-0.99406351380398,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
154,2019-06-28,3019540,杭州配送中心,270,9.0,-0.9962939450440138,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
153,2019-06-27,3019540,杭州配送中心,272,10.106617647058824,-0.9953841770348562,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
152,2019-06-26,3019540,杭州配送中心,298,10.201342281879194,-0.995009272635478,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
151,2019-06-25,3019540,杭州配送中心,262,10.103053435114504,-0.9954991477173321,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
150,2019-06-24,3019540,杭州配送中心,304,10.154605263157896,-0.9947303437623406,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
149,2019-06-23,3019540,杭州配送中心,422,10.180094786729859,-0.9929248041749353,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
148,2019-06-22,3019540,杭州配送中心,420,10.185714285714285,-0.9924279308776262,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
147,2019-06-21,3019540,杭州配送中心,354,10.175141242937853,-0.9939305477103338,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
146,2019-06-20,3019540,杭州配送中心,424,10.125,-0.9924209326621711,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
145,2019-06-19,3019540,杭州配送中心,258,10.507751937984496,-0.9953271915661507,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
144,2019-06-18,3019540,杭州配送中心,239,10.677824267782427,-0.9958040699621596,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
143,2019-06-17,3019540,杭州配送中心,231,11.025974025974026,-0.9955011472074621,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
142,2019-06-16,3019540,杭州配送中心,363,11.005509641873278,-0.9930927613458568,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
141,2019-06-15,3019540,杭州配送中心,407,10.997542997542997,-0.9919950412644776,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
140,2019-06-14,3019540,杭州配送中心,369,11.005420054200542,-0.9927228556718037,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
139,2019-06-13,3019540,杭州配送中心,297,11.023569023569024,-0.9941224987628154,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
138,2019-06-12,3019540,杭州配送中心,349,10.994269340974212,-0.9930987598162468,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
137,2019-06-11,3019540,杭州配送中心,331,11.006042296072508,-0.9934276759426346,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
136,2019-06-10,3019540,杭州配送中心,349,11.020057306590259,-0.9932517208111932,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
135,2019-06-09,3019540,杭州配送中心,394,11.0,-0.9923869413299609,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
134,2019-06-08,3019540,杭州配送中心,429,11.013986013986013,-0.9920990147512384,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
133,2019-06-07,3019540,杭州配送中心,683,11.008784773060029,-0.9865274355039465,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
132,2019-06-06,3019540,杭州配送中心,416,11.016826923076923,-0.9921959900225442,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
131,2019-06-05,3019540,杭州配送中心,339,10.988200589970502,-0.993473664215625,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
130,2019-06-04,3019540,杭州配送中心,473,11.00845665961945,-0.9908573313804979,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
129,2019-06-03,3019540,杭州配送中心,392,11.056122448979592,-0.9922699711573548,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
128,2019-06-02,3019540,杭州配送中心,733,11.016371077762619,-0.9856516588269991,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
127,2019-06-01,3019540,杭州配送中心,993,11.016112789526687,-0.9804269911172651,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
126,2019-05-31,3019540,杭州配送中心,965,10.98860103626943,-0.9810378353519853,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
125,2019-05-30,3019540,杭州配送中心,767,10.98826597131682,-0.9850138214755237,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
124,2019-05-29,3019540,杭州配送中心,734,11.00408719346049,-0.9858036200768804,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
123,2019-05-28,3019540,杭州配送中心,811,11.002466091245376,-0.9839071036885594,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
122,2019-05-27,3019540,杭州配送中心,607,11.021416803953871,-0.9879610699271686,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
121,2019-05-26,3019540,杭州配送中心,770,11.018181818181818,-0.9847288941319964,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
120,2019-05-25,3019540,杭州配送中心,818,11.004889975550123,-0.9839950812542801,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
119,2019-05-24,3019540,杭州配送中心,717,11.01255230125523,-0.9857166422562247,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
118,2019-05-23,3019540,杭州配送中心,606,11.034653465346535,-0.9879850638087287,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
117,2019-05-22,3019540,杭州配送中心,463,11.010799136069114,-0.9905204172935901,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
116,2019-05-21,3019540,杭州配送中心,510,11.005882352941176,-0.9895726589719621,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
115,2019-05-20,3019540,杭州配送中心,487,11.004106776180699,-0.9901045233465466,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
114,2019-05-19,3019540,杭州配送中心,502,10.98804780876494,-0.9898006008467841,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
113,2019-05-18,3019540,杭州配送中心,485,10.989690721649485,-0.9900485376229061,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
112,2019-05-17,3019540,杭州配送中心,425,11.018823529411765,-0.991330210796247,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
111,2019-05-16,3019540,杭州配送中心,438,11.045662100456621,-0.9909303127702436,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
110,2019-05-15,3019540,杭州配送中心,307,11.03257328990228,-0.9933416978670438,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
109,2019-05-14,3019540,杭州配送中心,388,11.061855670103093,-0.9918410805244663,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
108,2019-05-13,3019540,杭州配送中心,268,11.037313432835822,-0.9944724095355685,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
107,2019-05-12,3019540,杭州配送中心,383,11.08355091383812,-0.9918680736412215,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
106,2019-05-11,3019540,杭州配送中心,452,11.154867256637168,-0.9904874257064449,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
105,2019-05-10,3019540,杭州配送中心,360,11.180555555555555,-0.992514908698282,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
104,2019-05-09,3019540,杭州配送中心,366,11.273224043715848,-0.9923499507625555,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
103,2019-05-08,3019540,杭州配送中心,355,11.487323943661972,-0.9931287521681971,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
102,2019-05-07,3019540,杭州配送中心,281,11.946619217081851,-0.9939665385326741,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
101,2019-05-06,3019540,杭州配送中心,281,11.95373665480427,-0.9939085533189037,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
100,2019-05-05,3019540,杭州配送中心,295,11.989830508474576,-0.993592633878361,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
99,2019-05-04,3019540,杭州配送中心,296,11.847972972972974,-0.9937875841660376,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
98,2019-05-03,3019540,杭州配送中心,254,11.937007874015748,-0.9943854317149127,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
97,2019-05-02,3019540,杭州配送中心,223,11.964125560538116,-0.99525321043134,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
96,2019-05-01,3019540,杭州配送中心,160,12.00625,-0.9964289106277899,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
95,2019-04-30,3019540,杭州配送中心,28,12.035714285714286,-0.9994421422537253,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
94,2019-04-12,3019540,杭州配送中心,1,6.0,-0.9999900025493499,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
93,2018-10-31,3019540,杭州配送中心,2,5.5,-0.9999750063733748,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
92,2018-09-23,3019540,杭州配送中心,2,4.0,-0.9999850038240249,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
91,2018-09-15,3019540,杭州配送中心,4,5.75,-0.9999580107072696,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
90,2018-08-31,3019540,杭州配送中心,20,5.5,-0.999640091776597,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
89,2018-08-11,3019540,杭州配送中心,4,5.75,-0.9999590104523347,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
88,2018-08-05,3019540,杭州配送中心,1,4.0,-0.999993001784545,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
87,2018-07-29,3019540,杭州配送中心,6,5.166666666666667,-0.9999210201398643,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
86,2018-07-28,3019540,杭州配送中心,2,6.0,-0.9999790053536348,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
85,2018-07-25,3019540,杭州配送中心,1,6.0,-0.9999640091776597,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
84,2018-07-24,3019540,杭州配送中心,4,5.0,-0.9998880285527191,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
83,2018-07-23,3019540,杭州配送中心,2,4.5,-0.9999750063733748,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
82,2018-07-22,3019540,杭州配送中心,1,3.0,-0.999991002294415,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
81,2018-07-21,3019540,杭州配送中心,2,5.5,-0.9999410150411645,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
80,2018-07-19,3019540,杭州配送中心,16,5.625,-0.9997340678127078,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
79,2018-07-18,3019540,杭州配送中心,18,6.111111111111111,-0.9997120734212775,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
78,2018-07-17,3019540,杭州配送中心,30,5.866666666666666,-0.9995791073276314,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
77,2018-07-16,3019540,杭州配送中心,41,5.7317073170731705,-0.9994181483721651,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
76,2018-07-15,3019540,杭州配送中心,45,5.511111111111111,-0.9994531394494404,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
75,2018-07-14,3019540,杭州配送中心,41,5.658536585365853,-0.99940315219619,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
74,2018-07-13,3019540,杭州配送中心,39,5.538461538461538,-0.9993451669824195,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
73,2018-07-12,3019540,杭州配送中心,65,5.507692307692308,-0.9991922059874732,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
72,2018-07-11,3019540,杭州配送中心,90,5.711111111111111,-0.9989722620731714,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
71,2018-07-10,3019540,杭州配送中心,60,5.5,-0.9989732618182363,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
70,2018-07-09,3019540,杭州配送中心,44,5.4772727272727275,-0.999277184317999,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
69,2018-07-08,3019540,杭州配送中心,65,5.584615384615384,-0.9991392194990277,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
68,2018-07-07,3019540,杭州配送中心,61,5.557377049180328,-0.9991782095565631,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
67,2018-07-06,3019540,杭州配送中心,69,5.3768115942028984,-0.999041244482657,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
66,2018-07-05,3019540,杭州配送中心,71,5.549295774647887,-0.9989542666620012,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
65,2018-07-04,3019540,杭州配送中心,65,5.569230769230769,-0.9991032286766874,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
64,2018-07-03,3019540,杭州配送中心,111,5.621621621621622,-0.9984773882659922,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
63,2018-07-02,3019540,杭州配送中心,138,5.6231884057971016,-0.998094485906094,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
62,2018-07-01,3019540,杭州配送中心,209,5.832535885167464,-0.9971187347226457,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
61,2018-06-30,3019540,杭州配送中心,318,6.09748427672956,-0.9774967383317255,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
60,2018-06-29,3019540,杭州配送中心,399,5.859649122807017,-0.9948643096010518,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
59,2018-06-28,3019540,杭州配送中心,610,5.868852459016393,-0.9925828913627025,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
58,2018-06-27,3019540,杭州配送中心,896,5.785714285714286,-0.9885099299678582,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
57,2018-06-26,3019540,杭州配送中心,1138,5.738137082601054,-0.985756632058825,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
56,2018-06-25,3019540,杭州配送中心,1232,5.637175324675325,-0.9841950302672818,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
55,2018-06-24,3019540,杭州配送中心,1716,5.793123543123543,-0.9774317549024999,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
54,2018-06-23,3019540,杭州配送中心,1762,6.026674233825199,-0.9766949427895887,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
53,2018-06-22,3019540,杭州配送中心,981,6.5015290519877675,-0.9862854971982145,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
52,2018-06-21,3019540,杭州配送中心,1143,7.057742782152231,-0.9787094290955807,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
51,2018-06-20,3019540,杭州配送中心,832,7.080528846153846,-0.984684905349136,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
50,2018-06-19,3019540,杭州配送中心,525,7.12,-0.9905764030172306,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
49,2018-06-18,3019540,杭州配送中心,797,7.440401505646173,-0.9856856501592094,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
48,2018-06-17,3019540,杭州配送中心,664,7.683734939759036,-0.9886978820400798,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
47,2018-06-16,3019540,杭州配送中心,580,7.9879310344827585,-0.9885329241043533,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
46,2018-06-15,3019540,杭州配送中心,588,8.418367346938776,-0.9890647884789379,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
45,2018-06-14,3019540,杭州配送中心,482,9.852697095435685,-0.9908873237324483,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
44,2018-06-13,3019540,杭州配送中心,447,9.995525727069351,-0.9914171886169026,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
43,2018-06-12,3019540,杭州配送中心,439,9.98861047835991,-0.9915151636332735,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
42,2018-06-11,3019540,杭州配送中心,342,10.002923976608187,-0.9934976580971853,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
41,2018-06-10,3019540,杭州配送中心,432,10.0,-0.9915861455328892,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
40,2018-06-09,3019540,杭州配送中心,416,9.997596153846153,-0.9914241868323578,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
39,2018-06-08,3019540,杭州配送中心,445,9.991011235955057,-0.9921599992002039,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
38,2018-06-07,3019540,杭州配送中心,403,10.004962779156328,-0.9923739446441158,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
37,2018-06-06,3019540,杭州配送中心,315,10.015873015873016,-0.9938665640261733,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
36,2018-06-05,3019540,杭州配送中心,206,10.009708737864077,-0.9962339603401132,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
35,2018-06-04,3019540,杭州配送中心,297,10.0,-0.9944454164188132,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
34,2018-06-03,3019540,杭州配送中心,445,10.02247191011236,-0.9914961684770384,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
33,2018-06-02,3019540,杭州配送中心,389,10.025706940874036,-0.992526905639062,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
32,2018-06-01,3019540,杭州配送中心,398,10.075376884422111,-0.9923459517822956,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
31,2018-05-31,3019540,杭州配送中心,377,10.050397877984086,-0.9927388515928438,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
30,2018-05-30,3019540,杭州配送中心,331,10.129909365558913,-0.9937166022664221,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
29,2018-05-29,3019540,杭州配送中心,318,10.19811320754717,-0.9940145262957946,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
28,2018-05-28,3019540,杭州配送中心,281,10.234875444839858,-0.9947063498807804,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
27,2018-05-27,3019540,杭州配送中心,287,10.554006968641115,-0.9944974031621936,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
26,2018-05-26,3019540,杭州配送中心,358,10.620111731843576,-0.9932627180069082,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
25,2018-05-25,3019540,杭州配送中心,443,10.62076749435666,-0.992057025458508,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
24,2018-05-24,3019540,杭州配送中心,496,11.002016129032258,-0.9913402082468971,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
23,2018-05-23,3019540,杭州配送中心,450,11.015555555555556,-0.9918890682875867,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
22,2018-05-22,3019540,杭州配送中心,387,11.005167958656331,-0.9924379283282763,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
21,2018-05-21,3019540,杭州配送中心,339,11.008849557522124,-0.9934206777271796,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
20,2018-05-20,3019540,杭州配送中心,433,11.006928406466512,-0.9915841460427591,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
19,2018-05-19,3019540,杭州配送中心,437,11.009153318077804,-0.9914821720461282,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
18,2018-05-18,3019540,杭州配送中心,350,11.028571428571428,-0.9930557707784515,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
17,2018-05-17,3019540,杭州配送中心,421,11.007125890736342,-0.9916681246282198,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
16,2018-05-16,3019540,杭州配送中心,361,11.047091412742382,-0.9929477983114305,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
15,2018-05-15,3019540,杭州配送中心,371,11.040431266846362,-0.9925409020699721,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
14,2018-05-14,3019540,杭州配送中心,308,11.045454545454545,-0.9938685635163034,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
13,2018-05-13,3019540,杭州配送中心,519,11.02504816955684,-0.9895786574423522,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
12,2018-05-12,3019540,杭州配送中心,478,11.089958158995817,-0.9905524091356704,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
11,2018-05-11,3019540,杭州配送中心,474,11.103375527426161,-0.9905434114300853,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
10,2018-05-10,3019540,杭州配送中心,456,11.157894736842104,-0.9909623046123238,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
9,2018-05-09,3019540,杭州配送中心,433,11.288683602771362,-0.9913991932057326,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
8,2018-05-08,3019540,杭州配送中心,631,11.475435816164818,-0.9886838856091696,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
7,2018-05-07,3019540,杭州配送中心,243,12.0,-0.9951112466321088,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
6,2018-05-06,3019540,杭州配送中心,395,11.99746835443038,-0.9921779946113741,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
5,2018-05-05,3019540,杭州配送中心,333,11.993993993993994,-0.9933287011811988,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
4,2018-05-04,3019540,杭州配送中心,330,12.003030303030304,-0.9933746894541892,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
3,2018-05-03,3019540,杭州配送中心,258,11.984496124031008,-0.9949962759496328,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
2,2018-05-02,3019540,杭州配送中心,157,11.97452229299363,-0.9968588010057435,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
1,2018-05-01,3019540,杭州配送中心,46,12.021739130434783,-0.9990922314809724,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
0,2018-04-30,3019540,杭州配送中心,11,11.909090909090908,-0.9997810558307632,1000255,1000008,杭州配送中心商品仓,黄金油桃,箱
