,SENDER,DC_NAME,WRH,WAREHOUSE_NAME,NUM,GDGID,SKU_NAME,OCRDATE,CRTOTAL,MUNIT,QTY,QTYSTR,TOTAL,PRICE,QPC,RTOTAL
13,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-05-31,1000255,箱,8942,1000255,1000255,162463,1000255,337324
14,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-06-01,1000255,箱,13048,1000255,1000255,205187,1000255,448111
15,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-06-02,1000255,箱,13791,1000255,1000255,207265,1000255,489172
16,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-06-03,1000255,箱,13679,1000255,1000255,206099,1000255,482347
17,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-06-04,1000255,箱,11549,1000255,1000255,172891,1000255,390295
18,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-06-05,1000255,箱,11271,1000255,1000255,169089,1000255,380349
19,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-06-06,1000255,箱,11519,1000255,1000255,172827,1000255,390305
20,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-06-07,1000255,箱,10973,1000255,1000255,163819,1000255,376143
21,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-06-08,1000255,箱,12527,1000255,1000255,183909,1000255,408834
22,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-06-09,1000255,箱,11264,1000255,1000255,166156,1000255,372809
23,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-06-10,1000255,箱,10800,1000255,1000255,183729,1000255,360904
24,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-06-11,1000255,箱,7442,1000255,1000255,130674,1000255,255612
25,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-06-12,1000255,箱,7582,1000255,1000255,144129,1000255,282152
26,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-06-13,1000255,箱,8221,1000255,1000255,161271,1000255,312849
27,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-06-14,1000255,箱,7843,1000255,1000255,155997,1000255,289438
28,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-06-15,1000255,箱,9124,1000255,1000255,180992,1000255,361784
29,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-06-16,1000255,箱,10029,1000255,1000255,198721,1000255,376966
30,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-06-17,1000255,箱,9971,1000255,1000255,197539,1000255,375492
31,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-06-18,1000255,箱,9523,1000255,1000255,187675,1000255,358370
32,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-06-19,1000255,箱,4691,1000255,1000255,93423,1000255,175011
33,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-06-20,1000255,箱,4999,1000255,1000255,98503,1000255,175403
34,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-06-21,1000255,箱,5201,1000255,1000255,102006,1000255,183163
35,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-06-22,1000255,箱,3420,1000255,1000255,66869,1000255,127164
36,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-06-23,1000255,箱,5327,1000255,1000255,105646,1000255,185233
37,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-06-24,1000255,箱,4402,1000255,1000255,86869,1000255,165046
38,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-06-25,1000255,箱,3567,1000255,1000255,70120,1000255,132279
39,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-06-26,1000255,箱,3504,1000255,1000255,68791,1000255,126198
40,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-06-27,1000255,箱,3355,1000255,1000255,66105,1000255,121700
41,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-06-28,1000255,箱,3167,1000255,1000255,62705,1000255,111827
42,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-06-29,1000255,箱,3071,1000255,1000255,60654,1000255,105258
43,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-06-30,1000255,箱,3155,1000255,1000255,62280,1000255,113671
44,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-07-01,1000255,箱,2935,1000255,1000255,57897,1000255,104060
45,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-07-02,1000255,箱,1844,1000255,1000255,35941,1000255,65235
46,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-07-03,1000255,箱,505,1000255,1000255,10066,1000255,14902
47,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-07-04,1000255,箱,158,1000255,1000255,3167,1000255,4259
48,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-07-05,1000255,箱,64,1000255,1000255,1311,1000255,1692
49,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-07-06,1000255,箱,53,1000255,1000255,1041,1000255,1593
50,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-07-07,1000255,箱,-64,1000255,1000255,-919,1000255,-4254
51,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-07-08,1000255,箱,6,1000255,1000255,110,1000255,11
52,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-07-09,1000255,箱,2,1000255,1000255,40,1000255,15
53,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-07-10,1000255,箱,-21,1000255,1000255,-320,1000255,-1157
54,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-07-11,1000255,箱,2,1000255,1000255,40,1000255,40
55,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-07-12,1000255,箱,8,1000255,1000255,167,1000255,120
56,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-07-13,1000255,箱,6,1000255,1000255,119,1000255,-49
57,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-07-14,1000255,箱,-2,1000255,1000255,-40,1000255,-43
58,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-07-15,1000255,箱,2,1000255,1000255,40,1000255,55
59,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-07-17,1000255,箱,1,1000255,1000255,20,1000255,10
60,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-07-19,1000255,箱,3,1000255,1000255,89,1000255,209
61,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-07-20,1000255,箱,1,1000255,1000255,24,1000255,-17
62,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-07-21,1000255,箱,0,1000255,1000255,1,1000255,0
63,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-07-24,1000255,箱,1,1000255,1000255,25,1000255,6
64,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-07-27,1000255,箱,2,1000255,1000255,49,1000255,73
65,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-07-28,1000255,箱,1,1000255,1000255,17,1000255,0
66,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-07-29,1000255,箱,5,1000255,1000255,103,1000255,-28
67,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-07-30,1000255,箱,1,1000255,1000255,19,1000255,4
68,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-08-01,1000255,箱,8,1000255,1000255,151,1000255,0
69,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-08-04,1000255,箱,3,1000255,1000255,52,1000255,25
70,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-08-05,1000255,箱,1,1000255,1000255,20,1000255,0
71,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-08-06,1000255,箱,3,1000255,1000255,55,1000255,0
72,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-08-07,1000255,箱,2,1000255,1000255,48,1000255,0
73,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-08-08,1000255,箱,4,1000255,1000255,75,1000255,112
74,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-08-09,1000255,箱,1,1000255,1000255,27,1000255,41
75,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-08-10,1000255,箱,3,1000255,1000255,63,1000255,93
76,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-08-11,1000255,箱,4,1000255,1000255,87,1000255,50
77,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-08-12,1000255,箱,3,1000255,1000255,57,1000255,50
78,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-08-13,1000255,箱,11,1000255,1000255,211,1000255,156
79,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-08-14,1000255,箱,3,1000255,1000255,51,1000255,86
80,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-08-15,1000255,箱,1,1000255,1000255,24,1000255,35
81,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-08-16,1000255,箱,1,1000255,1000255,20,1000255,0
82,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-08-17,1000255,箱,3,1000255,1000255,52,1000255,52
83,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-08-18,1000255,箱,3,1000255,1000255,52,1000255,92
84,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-08-19,1000255,箱,3,1000255,1000255,53,1000255,77
85,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-08-20,1000255,箱,6,1000255,1000255,115,1000255,168
86,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-08-21,1000255,箱,3,1000255,1000255,66,1000255,111
87,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-08-22,1000255,箱,5,1000255,1000255,91,1000255,109
88,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-08-23,1000255,箱,7,1000255,1000255,133,1000255,202
89,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-08-24,1000255,箱,3,1000255,1000255,56,1000255,100
90,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-08-25,1000255,箱,19,1000255,1000255,384,1000255,57
91,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-08-26,1000255,箱,6,1000255,1000255,118,1000255,108
92,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-08-28,1000255,箱,4,1000255,1000255,81,1000255,92
93,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-08-29,1000255,箱,5,1000255,1000255,110,1000255,148
94,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-08-30,1000255,箱,3,1000255,1000255,57,1000255,90
95,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-08-31,1000255,箱,5,1000255,1000255,103,1000255,170
96,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-09-01,1000255,箱,1,1000255,1000255,13,1000255,17
97,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-09-02,1000255,箱,3,1000255,1000255,52,1000255,82
98,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-09-04,1000255,箱,4,1000255,1000255,78,1000255,120
99,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-09-05,1000255,箱,4,1000255,1000255,86,1000255,102
100,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-09-06,1000255,箱,0,1000255,1000255,9,1000255,16
101,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-09-07,1000255,箱,1,1000255,1000255,16,1000255,23
102,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-09-08,1000255,箱,2,1000255,1000255,31,1000255,60
103,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-09-09,1000255,箱,1,1000255,1000255,20,1000255,0
104,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-09-10,1000255,箱,0,1000255,1000255,0,1000255,0
105,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-09-25,1000255,箱,4,1000255,1000255,89,1000255,83
106,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-10-20,1000255,箱,1,1000255,1000255,20,1000255,9
107,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-10-21,1000255,箱,2,1000255,1000255,40,1000255,15
108,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-10-24,1000255,箱,1,1000255,1000255,20,1000255,7
109,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-11-19,1000255,箱,1,1000255,1000255,15,1000255,23
110,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-11-20,1000255,箱,25,1000255,1000255,500,1000255,607
111,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-11-22,1000255,箱,1,1000255,1000255,20,1000255,30
112,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-12-16,1000255,箱,1,1000255,1000255,15,1000255,30
113,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-12-20,1000255,箱,1,1000255,1000255,20,1000255,40
114,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2018-12-22,1000255,箱,1,1000255,1000255,19,1000255,38
115,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-01-01,1000255,箱,1,1000255,1000255,20,1000255,40
116,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-01-16,1000255,箱,2,1000255,1000255,41,1000255,58
117,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-01-21,1000255,箱,1,1000255,1000255,20,1000255,40
118,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-03-16,1000255,箱,1,1000255,1000255,17,1000255,81
119,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-03-17,1000255,箱,1,1000255,1000255,17,1000255,129
120,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-03-18,1000255,箱,2,1000255,1000255,43,1000255,209
121,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-03-19,1000255,箱,2,1000255,1000255,32,1000255,108
122,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-03-20,1000255,箱,2,1000255,1000255,40,1000255,80
123,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-03-22,1000255,箱,2,1000255,1000255,46,1000255,189
124,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-03-24,1000255,箱,8,1000255,1000255,154,1000255,799
125,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-03-25,1000255,箱,4,1000255,1000255,78,1000255,381
126,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-03-28,1000255,箱,1,1000255,1000255,23,1000255,111
127,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-03-30,1000255,箱,4,1000255,1000255,73,1000255,411
128,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-04-01,1000255,箱,1,1000255,1000255,27,1000255,148
129,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-04-02,1000255,箱,1,1000255,1000255,17,1000255,41
130,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-04-05,1000255,箱,1,1000255,1000255,23,1000255,104
131,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-04-06,1000255,箱,1,1000255,1000255,23,1000255,99
132,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-04-07,1000255,箱,8,1000255,1000255,160,1000255,612
133,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-04-19,1000255,箱,19,1000255,1000255,377,1000255,1402
134,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-04-20,1000255,箱,18,1000255,1000255,353,1000255,1126
135,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-04-21,1000255,箱,8,1000255,1000255,165,1000255,485
136,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-04-22,1000255,箱,3,1000255,1000255,53,1000255,182
137,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-04-23,1000255,箱,0,1000255,1000255,9,1000255,25
138,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-04-24,1000255,箱,3,1000255,1000255,63,1000255,239
139,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-04-26,1000255,箱,3,1000255,1000255,57,1000255,197
140,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-04-27,1000255,箱,4,1000255,1000255,78,1000255,229
141,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-04-28,1000255,箱,16,1000255,1000255,320,1000255,1087
142,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-04-29,1000255,箱,10,1000255,1000255,205,1000255,652
143,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-04-30,1000255,箱,11,1000255,1000255,211,1000255,753
144,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-05-01,1000255,箱,11,1000255,1000255,219,1000255,806
145,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-05-02,1000255,箱,16,1000255,1000255,328,1000255,1081
146,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-05-03,1000255,箱,23,1000255,1000255,456,1000255,1497
147,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-05-04,1000255,箱,10,1000255,1000255,208,1000255,680
148,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-05-05,1000255,箱,18,1000255,1000255,364,1000255,1279
149,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-05-06,1000255,箱,13,1000255,1000255,267,1000255,917
150,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-05-07,1000255,箱,13,1000255,1000255,276,1000255,796
151,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-05-08,1000255,箱,57,1000255,1000255,2216,1000255,4300
152,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-05-09,1000255,箱,671,1000255,1000255,27761,1000255,43392
153,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-05-10,1000255,箱,905,1000255,1000255,36456,1000255,62458
154,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-05-11,1000255,箱,1346,1000255,1000255,53876,1000255,96597
155,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-05-12,1000255,箱,2193,1000255,1000255,87494,1000255,148495
156,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-05-13,1000255,箱,1639,1000255,1000255,65580,1000255,112116
157,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-05-14,1000255,箱,1649,1000255,1000255,65762,1000255,109651
158,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-05-15,1000255,箱,1812,1000255,1000255,72277,1000255,110741
159,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-05-16,1000255,箱,4298,1000255,1000255,148584,1000255,169577
160,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-05-17,1000255,箱,4597,1000255,1000255,133291,1000255,242765
161,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-05-18,1000255,箱,5970,1000255,1000255,174821,1000255,317651
162,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-05-19,1000255,箱,5165,1000255,1000255,149995,1000255,269101
163,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-05-20,1000255,箱,4995,1000255,1000255,143286,1000255,263079
164,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-05-21,1000255,箱,4921,1000255,1000255,140791,1000255,256114
165,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-05-22,1000255,箱,4844,1000255,1000255,138234,1000255,257390
166,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-05-23,1000255,箱,5890,1000255,1000255,167562,1000255,294120
167,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-05-24,1000255,箱,7384,1000255,1000255,209173,1000255,379270
168,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-05-25,1000255,箱,9654,1000255,1000255,242786,1000255,503162
169,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-05-26,1000255,箱,8081,1000255,1000255,203097,1000255,411584
170,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-05-27,1000255,箱,6046,1000255,1000255,156577,1000255,302334
171,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-05-28,1000255,箱,6546,1000255,1000255,168905,1000255,336079
172,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-05-29,1000255,箱,5783,1000255,1000255,152254,1000255,289514
173,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-05-30,1000255,箱,5136,1000255,1000255,134688,1000255,249496
174,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-05-31,1000255,箱,2779,1000255,1000255,73975,1000255,177988
175,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-06-01,1000255,箱,2159,1000255,1000255,58374,1000255,106508
